Time,Pitch,Yaw,Roll,Latitude,Longitude,GpsCnt,StraightDistance,IntegralDistance,Elevator,Rudder,Trim,Airspeed,Cadence,Ultsonic,Atmopress,Selector,Cadencevolt,Ultsonicvolt,servovolt
259688,0,257,3,35.29418473542687,136.25441204849537,1839,1.8687056303024292,420.7904931977391,-6.0,0.0,-2,0.0,0.0,154.65,674.57,0,6.6,4.09,0.0
259981,1,249,5,35.29418473542687,136.25441204849537,1839,1.8687056303024292,420.7904931977391,-6.0,0.0,-2,0.0,0.0,154.65,674.57,0,6.6,4.09,0.0
260271,1,251,5,35.29418732464834,136.25440852348189,1840,2.279719591140747,425.38456029444933,-6.0,0.0,-2,0.0,0.0,154.65,674.57,0,6.6,4.1,0.0
260622,0,255,5,35.29418732464834,136.25440852348189,1840,2.279719591140747,425.38456029444933,-6.0,0.0,-2,0.0,0.0,154.65,674.57,0,6.6,4.1,0.0
260912,1,252,4,35.29418732464834,136.25440852348189,1840,2.279719591140747,425.38456029444933,-6.0,0.0,-2,0.48,0.0,154.65,674.57,0,6.6,4.1,0.0
261205,1,256,4,35.29418999681993,136.25440448483866,1841,2.7313497066497803,425.38456029444933,-6.0,0.0,-2,0.48,0.0,154.65,674.57,0,6.6,4.09,0.0
261495,0,254,4,35.29418999681993,136.25440448483866,1841,2.7313497066497803,425.38456029444933,-6.0,0.0,-2,0.48,0.0,154.65,674.57,0,6.6,4.09,0.0
261788,0,253,3,35.29418999681993,136.25440448483866,1841,2.7313497066497803,425.38456029444933,-6.0,0.0,-2,0.48,0.0,154.65,674.57,0,6.6,4.09,0.0
262078,1,253,4,35.294191190131585,136.25440306759032,1842,2.9142115116119385,425.38456029444933,-6.0,0.0,-2,1.72,0.0,154.65,674.57,0,6.6,4.09,0.0
262371,0,254,4,35.294191190131585,136.25440306759032,1842,2.9142115116119385,425.38456029444933,-6.0,0.0,-2,1.72,0.0,155.15,674.57,0,6.6,4.08,0.0
262719,0,256,4,35.294191190131585,136.25440306759032,1842,2.9142115116119385,425.38456029444933,-6.0,0.0,-2,1.72,0.0,155.15,674.57,0,6.6,4.08,0.0
263012,0,254,4,35.294191190131585,136.25440306759032,1842,2.9142115116119385,425.38456029444933,-6.0,0.0,-2,0.0,0.0,155.15,674.57,0,6.6,4.08,0.0
263302,2,252,4,35.294191534317214,136.25440186378148,1843,3.010441780090332,425.38456029444933,-6.0,0.0,-2,0.0,0.0,155.15,674.57,0,6.6,4.09,0.0
263595,0,255,4,35.294191534317214,136.25440186378148,1843,3.010441780090332,425.38456029444933,-6.0,0.0,-2,0.0,0.0,155.15,674.57,0,6.6,4.09,0.0
263885,0,255,4,35.294191534317214,136.25440186378148,1843,3.010441780090332,425.38456029444933,-6.0,0.0,-2,0.0,0.0,155.15,674.57,0,6.6,4.09,0.0
264178,0,257,4,35.29418948863756,136.25440436666784,1844,2.692145347595215,425.38456029444933,-6.0,0.0,-2,0.0,0.0,154.65,674.57,0,6.6,4.08,0.0
264468,0,254,4,35.29418948863756,136.25440436666784,1844,2.692145347595215,425.38456029444933,-6.0,0.0,-2,0.0,0.0,154.65,674.57,0,6.6,4.08,0.0
264819,0,254,4,35.29418948863756,136.25440436666784,1844,2.692145347595215,425.38456029444933,-6.0,0.0,-2,0.0,0.0,154.65,674.57,0,6.6,4.08,0.0
265109,0,254,4,35.29418865481082,136.25440610451506,1845,2.524690628051758,425.38456029444933,-6.0,0.0,-2,0.0,0.0,154.15,674.57,0,6.6,4.09,0.0
265402,0,259,4,35.29418865481082,136.25440610451506,1845,2.524690628051758,425.38456029444933,-6.0,0.0,-2,0.0,0.0,154.15,674.57,0,6.6,4.09,0.0
