007807,000033,000033,000000,-4287,+0017,+0124
007808,000033,000033,000000,-4290,+0018,+0133
007809,000033,000033,000000,-4290,+0018,+0133
007810,000033,000033,000000,-4289,+0016,+0118
007811,000033,000033,000000,-4289,+0016,+0118
007812,000033,000033,000000,-4286,+0015,+0128
007813,000033,000033,000000,-4286,+0015,+0128
007814,000033,000033,000000,-4286,+0015,+0119
007815,000033,000033,000000,-4286,+0015,+0119
007816,000033,000033,000000,-4286,+0014,+0112
007817,000033,000033,000000,-4286,+0014,+0118
007818,000033,000033,000000,-4286,+0014,+0118
007819,000033,000033,000000,-4289,+0014,+0115
007820,000033,000033,000000,-4289,+0014,+0115
007821,000033,000033,000000,-4291,+0015,+0115
007822,000033,000033,000000,-4291,+0015,+0115
007823,000033,000033,000000,-4287,+0016,+0140
007824,000033,000033,000000,-4287,+0016,+0140
007825,000033,000033,000000,-4285,+0015,+0135
007826,000033,000033,000000,-4285,+0015,+0133
007827,000033,000033,000000,-4285,+0015,+0133
007828,000033,000033,000000,-4284,+0016,+0136
007829,000033,000033,000000,-4284,+0016,+0136
007830,000033,000033,000000,-4283,+0016,+0144
007831,000033,000033,000000,-4283,+0016,+0144
007832,000033,000033,000000,-4283,+0017,+0136
007833,000033,000033,000000,-4283,+0017,+0136
007834,000033,000033,000000,-4281,+0016,+0133
007835,000033,000033,000000,-4281,+0016,+0133
007836,000033,000033,000000,-4280,+0017,+0137
007837,000033,000033,000000,-4281,+0017,+0138
007838,000033,000033,000000,-4281,+0017,+0138
007839,000033,000033,000000,-4280,+0016,+0117
007840,000033,000033,000000,-4280,+0016,+0117
007841,000033,000033,000000,-4284,+0016,+0121
007842,000033,000033,000000,-4284,+0016,+0121
007843,000033,000033,000000,-4284,+0015,+0123
007844,000033,000033,000000,-4284,+0015,+0123
007845,000033,000033,000000,-4282,+0015,+0110
007846,000033,000033,000000,-4282,+0015,+0110
007847,000033,000033,000000,-4283,+0015,+0108
007848,000033,000033,000000,-4284,+0016,+0106
007849,000033,000033,000000,-4284,+0016,+0106
007850,000033,000033,000000,-4285,+0015,+0097
007851,000033,000033,000000,-4285,+0015,+0097
007852,000033,000033,000000,-4284,+0016,+0103
007853,000033,000033,000000,-4284,+0016,+0103
007854,000033,000033,000000,-4286,+0016,+0090
007855,000033,000033,000000,-4286,+0016,+0090
007856,000033,000033,000000,-4288,+0017,+0094
007857,000033,000033,000000,-4288,+0017,+0094
007858,000033,000033,000000,-4291,+0018,+0087
007859,000033,000033,000000,-4291,+0016,+0088
007860,000033,000033,000000,-4291,+0016,+0088
007861,000033,000033,000000,-4297,+0015,+0093
007862,000033,000033,000000,-4297,+0015,+0093
007863,000033,000033,000000,-4296,+0015,+0084
007864,000033,000033,000000,-4296,+0015,+0084
007865,000033,000033,000000,-4297,+0014,+0098
