002738,000033,000133,000974,+0979,+0022,-0066
002739,000033,000133,000940,+0979,+0023,-0056
002740,000033,000133,000940,+0979,+0023,-0056
002741,000033,000133,000940,+0980,+0021,-0059
002742,000033,000133,000940,+0980,+0021,-0059
002743,000033,000133,000940,+0981,+0024,-0011
002744,000033,000133,000940,+0981,+0023,-0017
002745,000033,000133,000940,+0981,+0023,-0017
002746,000033,000133,000940,+0984,+0022,-0012
002747,000033,000133,000940,+0984,+0022,-0012
002748,000033,000133,000940,+0984,+0019,-0031
002749,000033,000133,001660,+0984,+0019,-0031
002750,000033,000133,001657,+0986,+0023,-0048
002751,000033,000133,001605,+0986,+0023,-0048
002752,000033,000133,001559,+0986,+0023,-0048
002753,000033,000133,001493,+0986,+0023,-0048
002754,000033,000133,001437,+0986,+0023,-0048
002755,000033,000133,001354,+0982,+0024,-0053
002756,000033,000133,001248,+0982,+0024,-0053
002757,000033,000133,001147,+0980,+0024,-0056
002758,000033,000133,001075,+0980,+0024,-0056
002759,000033,000133,001081,+0979,+0021,-0038
002760,000033,000133,001126,+0979,+0021,-0038
002761,000033,000133,001189,+0976,+0024,-0059
002762,000033,000133,001233,+0976,+0024,-0059
002763,000033,000133,001238,+0976,+0024,-0059
002764,000033,000133,001221,+0976,+0024,-0059
002765,000033,000133,001207,+0976,+0024,-0059
002766,000033,000133,001207,+0976,+0024,-0026
002767,000033,000133,001182,+0976,+0024,-0026
002768,000033,000133,001158,+0978,+0023,-0033
002769,000033,000133,001136,+0978,+0023,-0033
002770,000033,000133,001151,+0979,+0022,-0029
002771,000033,000133,001187,+0979,+0022,-0029
002772,000033,000133,001245,+0979,+0023,-0026
002773,000033,000133,001319,+0979,+0023,-0026
002774,000033,000133,001373,+0979,+0022,-0039
002775,000033,000133,001373,+0980,+0022,-0038
002776,000033,000133,001376,+0980,+0022,-0038
002777,000033,000133,001413,+0979,+0023,-0036
002778,000033,000133,001443,+0979,+0023,-0036
002779,000033,000133,001467,+0982,+0023,-0049
002780,000033,000133,001489,+0982,+0023,-0049
002781,000033,000133,001539,+0981,+0023,-0026
002782,000033,000133,001605,+0981,+0023,-0026
002783,000033,000133,001680,+0979,+0023,-0033
002784,000033,000133,001778,+0979,+0023,-0033
002785,000033,000133,001791,+0979,+0023,-0033
002786,000033,000133,001796,+0976,+0021,-0032
002787,000033,000133,001822,+0976,+0021,-0032
002788,000033,000133,001859,+0977,+0023,-0027
002789,000033,000133,001878,+0977,+0023,-0027
002790,000033,000133,001902,+0978,+0023,-0019
002791,000033,000133,001958,+0978,+0023,-0019
002792,000033,000133,001994,+0976,+0021,-0025
002793,000033,000133,002027,+0976,+0021,-0025
002794,000033,000133,002055,+0975,+0022,-0057
002795,000033,000133,002049,+0974,+0024,-0035
002796,000033,000133,002061,+0974,+0024,-0035
002797,000033,000133,002038,+0975,+0024,-0051
002798,000033,000133,001994,+0975,+0024,-0051
002799,000033,000133,001952,+0971,+0020,-0022
002800,000033,000133,001927,+0971,+0020,-0022
002801,000033,000133,001854,+0969,+0022,-0038
002802,000033,000133,001796,+0969,+0022,-0038
002803,000033,000133,001761,+0967,+0024,-0035
002804,000033,000133,001769,+0967,+0024,-0035
002805,000033,000133,001800,+0965,+0024,-0033
002806,000033,000133,001827,+0965,+0024,-0033
002807,000033,000133,001836,+0964,+0022,-0045
002808,000033,000133,001809,+0968,+0021,-0058
002809,000033,000133,001778,+0965,+0021,-0039
