000001,000000,000000,000000,00000,00000,00000
000002,000000,000000,002585,00000,00000,00000
000003,000040,000000,002585,00000,00000,00000
000004,000040,000000,002585,00000,00000,00000
000005,000040,000000,002585,00000,00000,00000
000006,000040,000000,002925,00000,00000,00000
000007,000040,000000,002925,00000,00000,00000
000008,000040,000000,002925,00000,00000,00000
000009,000040,000000,002925,00000,00000,00000
000010,000040,000000,000000,-0004,-0002,+0045
000011,000040,000000,000000,-0005,+0001,+0034
000012,000040,000000,002978,-0008,+0000,+0023
000013,000040,000000,002978,-0008,+0000,+0023
000014,000040,000000,002978,-0010,+0001,+0003
000015,000040,000000,002978,-0009,+0002,+0006
000016,000040,000000,000000,-0009,+0002,+0006
000017,000040,000000,000000,-0011,+0004,-0008
000018,000040,000000,004658,-0013,+0003,+0002
000019,000040,000000,004658,-0013,+0003,+0002
000020,000040,000000,004658,-0015,+0003,+0004
000021,000040,000000,002530,-0015,+0003,+0004
000022,000040,000000,002737,-0017,+0004,+0013
000023,000040,000000,002737,-0017,+0004,+0013
000024,000040,000000,002737,-0018,+0002,+0004
000025,000040,000000,000000,-0018,+0002,+0004
000026,000040,000000,000000,-0018,+0002,+0004
000027,000040,000000,000000,-0018,+0002,+0004
000028,000040,000000,000000,-0030,+0003,+0002
000029,000040,000000,000000,-0028,+0004,+0003
000030,000040,000000,000000,-0028,+0004,+0003
000031,000040,000000,000000,-0029,+0004,+0002
000032,000040,000000,000000,-0029,+0004,+0002
000033,000040,000000,002781,-0031,+0006,+0000
000034,000040,000000,001907,-0031,+0006,+0000
000035,000040,000000,001528,-0028,+0006,+0004
000036,000040,000000,001238,-0028,+0006,+0004
000037,000040,000000,001525,-0030,+0007,+0002
000038,000040,000000,001313,-0030,+0003,-0007
000039,000040,000000,001699,-0030,+0003,-0007
000040,000040,000000,002169,-0028,+0002,-0011
000041,000040,000000,003168,-0028,+0002,-0011
000042,000040,000000,003168,-0029,+0003,-0028
000043,000040,000000,003168,-0029,+0003,-0028
000044,000040,000000,003168,-0031,+0002,-0029
000045,000040,000000,000000,-0031,+0002,-0029
000046,000040,000000,000000,-0031,+0004,-0023
000047,000040,000000,000000,-0031,+0004,-0023
000048,000040,000000,000000,-0032,+0001,-0033
000049,000040,000000,000000,-0032,+0001,-0033
000050,000040,000000,000000,-0032,+0001,-0033
000051,000040,000000,000000,-0031,+0002,-0023
000052,000040,000000,000000,-0031,+0002,-0023
000053,000040,000000,000000,-0030,+0002,-0020
000054,000040,000000,000000,-0030,+0002,-0020
000055,000040,000000,000000,-0030,+0002,-0018
000056,000040,000000,000000,-0030,+0001,-0016
000057,000040,000000,002964,-0030,+0001,-0016
000058,000040,000000,002964,-0030,+0000,-0013
000059,000040,000000,002114,-0031,+0001,-0013
000060,000040,000000,001711,-0032,+0001,-0011
000061,000040,000000,001711,-0032,+0001,-0011
000062,000040,000000,002138,-0030,+0004,-0010
000063,000040,000000,002138,-0030,+0004,-0010
000064,000040,000000,003033,-0032,+0002,-0008
000065,000040,000000,002715,-0032,+0000,-0023
000066,000040,000000,002715,-0032,+0000,-0023
000067,000040,000000,002715,-0032,+0000,-0023
000068,000040,000000,002715,-0032,+0000,-0027
000069,000040,000000,002715,-0032,+0000,-0027
000070,000040,000000,002684,-0032,+0000,-0026
000071,000040,000000,002684,-0032,+0001,-0032
000072,000040,000000,002684,-0033,+0000,-0016
000073,000040,000000,002684,-0034,+0001,-0027
000074,000040,000000,002684,-0034,+0001,-0027
000075,000040,000000,000000,-0033,+0000,-0033
000076,000040,000000,000000,-0033,+0000,-0033
000077,000040,000000,002758,-0035,+0000,-0018
000078,000040,000000,002758,-0035,+0000,-0018
000079,000040,000000,002758,-0035,+0000,-0018
000080,000040,000000,000000,-0035,+0000,-0018
000081,000040,000000,000000,-0035,+0000,-0018
000082,000040,000000,002469,-0032,+0001,-0006
000083,000040,000000,002469,-0032,+0001,-0006
000084,000040,000000,002469,-0034,+0000,-0009
000085,000040,000000,002469,-0034,+0000,-0009
000086,000040,000000,002469,-0037,+0001,-0010
000087,000040,000000,002567,-0037,+0001,-0010
000088,000040,000000,002567,-0040,+0000,-0011
000089,000040,000000,002567,-0040,+0000,-0011
000090,000040,000000,003168,-0037,+0002,-0009
000091,000040,000000,000000,-0037,+0002,-0009
000092,000040,000000,000000,-0037,+0002,-0009
000093,000040,000000,000000,-0039,+0000,-0006
000094,000040,000000,000000,-0039,+0000,-0006
000095,000040,000000,000000,-0040,+0001,-0008
000096,000040,000000,002726,-0040,+0001,-0008
000097,000040,000000,002404,-0042,+0004,+0001
000098,000040,000000,002404,-0042,+0004,+0001
000099,000040,000000,002049,-0044,+0002,+0000
000100,000040,000000,002049,-0044,+0002,+0000
000101,000040,000000,002270,-0046,+0002,-0002
000102,000040,000000,002938,-0045,+0000,+0002
000103,000040,000000,000000,-0045,+0000,+0002
000104,000040,000000,000000,-0049,+0000,-0003
000105,000040,000000,000071,-0049,+0000,-0003
000106,000040,000000,000071,-0043,+0002,-0016
000107,000040,000000,000071,-0043,+0002,-0016
000108,000040,000000,000000,-0041,+0000,+0002
000109,000040,000000,000000,-0041,+0000,+0002
000110,000040,000000,000000,-0041,+0000,+0003
000111,000040,000000,000000,-0041,+0000,+0003
000112,000040,000000,000000,-0046,+0002,+0014
000113,000040,000000,000000,-0046,+0002,+0041
000114,000040,000000,000000,-0046,+0002,+0041
000115,000040,000000,000000,-0045,+0000,+0015
000116,000040,000000,000000,-0045,+0000,+0015
000117,000040,000000,000000,-0041,-0005,-0006
000118,000040,000000,000000,-0041,-0005,-0006
000119,000040,000000,000000,-0035,+0002,+0011
000120,000040,000000,000000,-0035,+0002,+0011
000121,000040,000000,000000,-0041,+0002,+0011
000122,000040,000000,000000,-0041,+0002,+0011
000123,000040,000000,000000,-0046,+0005,-0008
000124,000040,000000,000000,-0042,+0003,+0012
000125,000040,000000,000000,-0042,+0003,+0012
000126,000040,000000,000000,-0040,+0002,+0006
000127,000040,000000,000000,-0040,+0002,+0006
000128,000040,000000,000000,-0036,+0000,+0008
000129,000040,000000,000000,-0036,+0000,+0008
000130,000040,000000,000000,-0034,+0000,+0004
000131,000040,000000,000000,-0034,+0000,+0004
000132,000040,000000,000000,-0031,+0000,+0004
000133,000040,000000,000000,-0031,+0000,+0004
000134,000040,000000,000000,-0031,+0000,+0004
000135,000040,000000,000000,-0028,+0001,+0012
000136,000040,000000,000000,-0028,+0001,+0012
000137,000040,000000,000000,-0028,+0000,+0009
000138,000040,000000,000000,-0028,+0000,+0009
000139,000040,000000,000000,-0024,+0000,+0003
000140,000040,000000,000000,-0024,+0000,+0003
000141,000040,000000,000000,-0025,+0002,+0004
000142,000040,000000,000000,-0025,+0002,+0004
000143,000040,000000,000000,-0026,+0000,+0000
000144,000040,000000,000000,-0027,+0002,+0001
000145,000040,000000,000000,-0027,+0002,+0001
000146,000040,000000,000000,-0027,+0000,+0002
000147,000040,000000,000000,-0027,+0000,+0002
000148,000040,000000,000000,-0030,+0001,-0002
000149,000040,000000,000000,-0030,+0001,-0002
000150,000040,000000,000000,-0031,+0000,+0000
000151,000040,000000,000000,-0031,+0000,+0000
000152,000040,000000,000000,-0033,+0002,+0002
000153,000040,000000,000000,-0034,+0002,-0002
000154,000040,000000,000000,-0034,+0002,-0002
000155,000040,000000,000000,-0034,+0002,-0002
000156,000040,000000,000000,-0034,+0002,-0002
000157,000040,000000,000000,-0032,+0003,-0007
000158,000040,000000,000000,-0032,+0003,-0007
000159,000040,000000,000000,-0032,+0002,-0013
000160,000040,000000,000000,-0032,+0002,-0013
000161,000040,000000,000000,-0031,+0003,-0010
000162,000040,000000,000000,-0031,+0003,-0010
000163,000040,000000,000000,-0032,+0002,-0016
000164,000040,000000,000361,-0032,+0002,-0016
000165,000040,000000,000361,-0032,+0003,-0001
000166,000040,000000,000361,-0030,+0002,-0011
000167,000040,000000,000250,-0030,+0002,-0011
000168,000040,000000,000250,-0031,+0002,-0007
000169,000040,000000,001958,-0031,+0002,-0007
000170,000040,000000,002839,-0032,+0000,-0007
000171,000040,000000,002839,-0032,+0000,-0007
000172,000040,000000,000000,-0030,+0002,-0005
000173,000040,000000,000000,-0030,+0002,-0005
000174,000040,000000,000000,-0030,+0000,-0002
000175,000040,000000,000000,-0029,+0000,-0012
000176,000040,000000,000000,-0029,+0000,-0012
000177,000040,000000,000000,-0028,+0000,+0000
000178,000040,000000,000000,-0029,+0001,-0002
000179,000040,000000,000000,-0028,+0000,-0003
000180,000040,000000,000000,-0028,+0000,-0003
000181,000040,000000,000000,-0027,+0001,-0006
000182,000040,000000,000000,-0027,+0001,-0006
000183,000040,000000,000281,-0026,+0000,+0000
000184,000040,000000,000281,-0026,+0000,+0000
000185,000040,000000,000281,-0029,+0001,-0007
000186,000040,000000,000281,-0028,+0002,+0002
000187,000040,000000,000243,-0028,+0002,+0002
000188,000040,000000,000284,-0027,+0000,+0002
000189,000040,000000,003047,-0027,+0000,+0002
000190,000040,000000,003047,-0032,+0000,+0000
000191,000040,000000,003047,-0032,+0000,+0000
000192,000040,000000,003047,-0030,+0000,+0002
000193,000040,000000,003047,-0030,+0000,+0002
000194,000040,000000,003047,-0028,+0000,-0002
000195,000040,000000,000000,-0028,+0000,-0001
000196,000040,000000,000000,-0028,+0000,-0001
000197,000040,000000,000000,-0028,+0000,-0008
000198,000040,000000,000000,-0028,+0000,-0008
000199,000040,000000,000000,-0027,+0000,-0004
000200,000040,000000,000000,-0027,+0000,-0004
000201,000040,000000,000000,-0033,+0001,-0008
000202,000040,000000,000000,-0033,+0001,-0008
000203,000040,000000,000000,-0032,+0000,-0015
000204,000040,000000,000000,-0032,+0000,-0015
000205,000040,000000,000000,-0036,+0000,-0011
000206,000040,000000,000000,-0036,+0000,-0011
000207,000040,000000,000000,-0036,+0000,-0011
000208,000040,000000,000000,-0039,+0002,-0011
000209,000040,000000,000000,-0039,+0002,-0011
000210,000040,000000,000000,-0041,+0000,-0007
000211,000040,000000,000000,-0041,+0000,-0007
000212,000040,000000,000000,-0046,+0002,-0004
000213,000040,000000,000000,-0046,+0002,-0004
000214,000040,000000,000000,-0048,+0000,-0003
000215,000040,000000,000000,-0048,+0000,-0003
000216,000040,000000,000000,-0051,+0002,-0007
000217,000040,000000,000000,-0051,+0001,+0000
000218,000040,000000,000000,-0051,+0001,+0000
000219,000040,000000,000000,-0052,+0000,-0002
000220,000040,000000,000000,-0052,+0000,-0002
000221,000040,000000,000000,-0051,+0000,-0001
000222,000040,000000,002912,-0051,+0000,-0001
000223,000040,000000,002912,-0052,+0002,-0002
000224,000040,000000,002912,-0052,+0002,-0002
000225,000040,000000,002912,-0051,+0001,-0004
000226,000040,000000,002912,-0051,+0001,-0004
000227,000040,000000,002912,-0051,+0003,-0007
000228,000040,000000,002912,-0051,+0002,-0005
000229,000040,000000,002663,-0051,+0002,-0005
000230,000040,000000,002663,-0054,+0000,-0007
000231,000040,000000,002663,-0054,+0000,-0007
000232,000040,000000,002663,-0053,+0002,-0004
000233,000040,000000,002663,-0053,+0002,-0004
000234,000040,000000,000678,-0053,+0001,+0005
000235,000040,000000,000819,-0053,+0001,+0005
000236,000040,000000,000819,-0049,+0000,+0010
000237,000040,000000,000819,-0049,+0000,+0010
000238,000040,000000,000819,-0049,+0000,+0010
000239,000040,000000,000819,-0051,+0002,+0010
000240,000040,000000,000819,-0051,+0002,+0010
000241,000040,000000,000819,-0048,+0000,+0008
000242,000040,000000,000819,-0048,+0000,+0008
000243,000040,000000,000819,-0047,+0003,+0008
000244,000040,000000,000819,-0047,+0003,+0008
000245,000040,000000,000819,-0046,+0001,+0011
000246,000040,000000,000931,-0046,+0001,+0011
000247,000040,000000,000000,-0046,+0001,+0009
000248,000040,000000,000000,-0046,+0001,+0009
000249,000040,000000,000000,-0046,+0001,+0009
