time*0.5 [s],altitude [cm],rot_old [rpm],airspeed [m/s],yaw [deg],pitch [deg],roll [deg],rot_twe [rpm],thrust_h,thrust_m,thrust_l,rudder,elevator,rudderFB,elevatorFB,rudderTrim,elevatortrim,battVoltage,battCurrent,nunchuckC,nunchuckZ
247,19,0.0,0.0,0.0,2.9,176.0,0.4,0,0,0,90,90,180,180,90,90,790,15,0,0
248,19,0.0,0.0,0.0,2.9,175.8,0.4,0,0,0,90,90,180,180,90,90,789,14,0,0
249,19,0.0,0.0,0.0,2.8,175.8,0.4,0,0,0,90,90,180,180,90,90,791,15,0,0
250,19,0.0,0.0,0.0,2.8,175.9,0.4,0,0,0,90,90,180,180,90,90,790,15,0,0
251,19,0.0,0.0,0.0,2.9,175.8,0.4,0,0,0,90,90,180,180,90,90,790,15,0,0
252,19,0.0,0.0,0.0,3.0,175.5,0.4,0,0,0,90,90,180,180,90,90,790,15,0,0
253,19,0.0,0.0,0.0,3.1,175.5,0.4,0,0,0,90,90,180,180,90,90,791,15,0,0
254,19,0.0,0.0,0.0,3.0,175.6,0.4,0,0,0,90,90,180,180,90,90,790,17,0,0
255,19,0.0,0.0,0.0,2.9,175.8,0.4,0,0,0,90,90,180,180,90,90,791,15,0,0
256,19,0.0,0.0,0.0,2.9,176.0,0.0,0,0,0,90,90,180,180,90,90,790,17,0,0
257,19,0.0,0.0,0.0,2.9,175.9,0.0,0,0,0,90,90,180,180,90,90,790,13,0,0
258,19,0.0,0.0,0.0,2.9,175.7,0.0,0,0,0,90,90,180,180,90,90,790,16,0,0
259,19,0.0,0.0,0.0,2.9,175.8,0.0,0,0,0,90,90,180,180,90,90,790,20,0,0
260,19,0.0,0.0,0.0,2.9,175.7,0.0,0,0,0,90,90,180,180,90,90,791,15,0,0
261,19,0.0,0.0,0.0,2.9,175.4,0.0,0,0,0,90,90,180,180,90,90,791,14,0,0
262,19,0.0,0.0,0.0,2.9,175.6,0.0,0,0,0,90,90,180,180,90,90,791,5,0,0
263,19,0.0,0.0,0.0,2.8,175.8,0.0,0,0,0,90,90,180,180,90,90,791,15,0,0
264,19,0.0,0.0,0.0,2.8,175.8,0.0,0,0,0,90,90,180,180,90,90,791,14,0,0
265,19,0.0,0.0,0.0,2.7,175.8,0.0,0,0,0,90,90,180,180,90,90,791,15,0,0
266,19,0.0,0.0,0.0,2.9,175.7,0.0,0,0,0,90,90,180,180,90,90,790,16,0,0
267,19,0.0,0.0,0.0,3.0,175.7,0.0,0,0,0,90,90,180,180,90,90,790,14,0,0
268,19,0.0,0.0,0.0,3.1,175.4,0.0,0,0,0,90,90,180,180,90,90,790,17,0,0
269,19,0.0,0.0,0.0,3.0,175.4,0.0,0,0,0,90,90,180,180,90,90,790,15,0,0
270,19,0.0,0.0,0.0,2.9,175.5,0.0,0,0,0,90,90,180,180,90,90,790,15,0,0
271,19,0.0,0.0,0.0,2.8,175.8,0.0,0,0,0,90,90,180,180,90,90,790,14,0,0
272,19,0.0,0.0,0.0,2.8,175.9,0.0,0,0,0,90,90,180,180,90,90,791,8,0,0
273,19,0.0,0.0,0.0,2.8,175.9,0.0,0,0,0,90,90,180,180,90,90,790,17,0,0
274,19,0.0,0.0,0.0,2.8,175.8,0.0,0,0,0,90,90,180,180,90,90,790,17,0,0
275,19,0.0,0.0,0.0,2.7,175.5,0.0,0,0,0,90,90,180,180,90,90,790,16,0,0
276,19,0.0,0.0,0.0,2.8,175.5,0.4,0,0,507,90,90,180,180,90,90,791,6,0,0
277,19,0.0,0.0,0.0,2.7,175.7,0.4,0,0,507,90,90,180,180,90,90,791,6,0,0
278,19,0.0,0.0,0.0,2.8,175.4,0.4,0,0,507,90,90,180,180,90,90,791,15,0,0
279,19,0.0,0.0,0.0,2.9,175.4,0.0,0,0,0,90,90,180,180,90,90,791,15,0,0
280,19,0.0,0.0,0.0,2.9,175.7,0.0,0,0,0,90,90,180,180,90,90,790,14,0,0
281,19,0.0,0.0,0.0,2.9,175.4,0.0,0,0,0,90,90,180,180,90,90,790,14,0,0
282,19,0.0,0.0,0.0,2.8,175.2,0.0,0,0,0,90,90,180,180,90,90,790,14,0,0
283,19,0.0,0.0,0.0,2.8,175.2,0.4,0,0,567,90,90,180,180,90,90,790,15,0,0
284,19,0.0,0.0,0.0,2.8,175.3,0.4,0,0,567,90,90,180,180,90,90,791,14,0,0
285,19,0.0,0.0,0.0,2.8,175.4,0.4,0,0,567,90,90,180,180,90,90,791,15,0,0
286,19,0.0,0.0,0.0,2.8,175.5,0.4,0,0,567,90,90,180,180,90,90,791,13,0,0
287,33,0.0,0.0,0.0,2.9,175.6,0.4,0,0,567,90,90,180,180,90,90,790,13,0,0
288,33,0.0,0.0,0.0,2.8,175.5,0.0,0,0,0,90,90,180,180,90,90,791,15,0,0
289,19,0.0,0.0,0.0,2.8,175.6,0.0,0,0,0,90,90,180,180,90,90,791,15,0,0
290,19,0.0,0.0,0.0,2.7,175.8,0.4,0,56,7007,90,90,180,180,90,90,791,14,0,0
291,19,0.0,0.0,0.0,2.7,175.9,0.4,0,56,7007,90,90,180,180,90,90,791,17,0,0
292,19,0.0,0.0,0.0,2.8,175.7,0.0,0,0,0,90,90,180,180,90,90,790,16,0,0
293,19,0.0,0.0,0.0,2.8,175.8,0.0,0,0,0,90,90,180,180,90,90,790,16,0,0
294,19,0.0,0.0,0.0,2.8,175.6,0.0,0,0,0,90,90,180,180,90,90,790,17,0,0
295,19,0.0,0.0,0.0,2.8,175.6,0.0,0,0,0,90,90,180,180,90,90,790,15,0,0
296,19,0.0,0.0,0.0,2.9,175.6,0.4,0,567,8985,90,90,180,180,90,90,790,16,0,0
297,19,0.0,0.0,0.0,3.0,175.5,0.0,0,0,0,90,90,180,180,90,90,790,15,0,0
298,19,0.0,0.0,0.0,2.9,175.5,0.0,0,0,0,90,90,180,180,90,90,790,15,0,0
299,19,0.0,0.0,0.0,2.8,175.5,0.0,0,0,0,90,90,180,180,90,90,790,15,0,0
300,19,0.0,0.0,0.0,2.7,175.7,0.0,0,0,0,90,90,180,180,90,90,790,17,0,0
301,19,0.0,0.0,0.0,2.8,175.9,0.4,0,567,9149,90,90,180,180,90,90,791,18,0,0
302,19,0.0,0.0,0.0,2.8,175.8,0.4,0,567,9149,90,90,180,180,90,90,791,13,0,0
303,19,0.0,0.0,0.0,2.8,175.7,0.0,0,0,0,90,90,180,180,90,90,791,12,0,0
304,19,0.0,0.0,0.0,2.8,175.5,0.0,0,0,0,90,90,180,180,90,90,790,16,0,0
305,19,0.0,0.0,0.0,2.8,175.4,0.0,0,0,0,90,90,180,180,90,90,791,7,0,0
306,19,0.0,0.0,0.0,2.9,175.3,0.4,0,567,9116,90,90,180,180,90,90,790,14,0,0
307,19,0.0,0.0,0.0,2.9,175.3,0.4,0,567,9116,90,90,180,180,90,90,790,14,0,0
308,19,0.0,0.0,0.0,2.9,175.6,0.0,0,0,0,90,90,180,180,90,90,790,16,0,0
309,19,0.0,0.0,0.0,3.1,175.6,0.0,0,0,0,90,90,180,180,90,90,790,14,0,0
310,19,0.0,0.0,0.0,3.1,175.4,0.0,0,0,0,90,90,180,180,90,90,790,15,0,0
311,19,0.0,0.0,0.0,3.0,175.5,0.0,0,0,0,90,90,180,180,90,90,790,13,0,0
312,19,0.0,0.0,0.0,2.7,175.7,0.4,0,567,9025,90,90,180,180,90,90,790,15,0,0
313,19,0.0,0.0,0.0,2.6,175.8,0.4,0,567,9025,90,90,180,180,90,90,791,7,0,0
314,19,0.0,0.0,0.0,2.8,175.8,0.0,0,0,0,90,90,180,180,90,90,791,7,0,0
315,19,0.0,0.0,0.0,2.9,175.9,0.0,0,0,0,90,90,180,180,90,90,790,15,0,0
316,19,0.0,0.0,0.0,2.9,175.9,0.0,0,0,0,90,90,180,180,90,90,790,14,0,0
317,19,0.0,0.0,0.0,2.9,175.9,0.4,0,567,8813,90,90,180,180,90,90,791,15,0,0
318,19,0.0,0.0,0.0,3.0,176.1,0.4,0,567,8813,90,90,180,180,90,90,790,14,0,0
319,19,0.0,0.0,0.0,2.8,176.0,0.0,0,0,0,90,90,180,180,90,90,790,14,0,0
320,19,0.0,0.0,0.0,2.8,175.8,0.0,0,0,0,90,90,180,180,90,90,790,15,0,0
321,19,0.0,0.0,0.0,2.8,176.0,0.0,0,0,0,90,90,180,180,90,90,790,15,0,0
322,33,0.0,0.0,0.0,2.8,175.9,0.0,0,0,0,90,90,180,180,90,90,791,16,0,0
323,33,0.0,0.0,0.0,2.9,176.1,0.0,0,0,0,90,90,180,180,90,90,791,14,0,0
324,19,0.0,0.0,0.0,2.9,176.2,0.0,0,0,0,90,90,180,180,90,90,790,15,0,0
325,19,0.0,0.0,0.0,2.8,176.2,0.0,0,0,0,90,90,180,180,90,90,790,15,0,0
326,19,0.0,0.0,0.0,2.8,176.2,0.0,0,0,0,90,90,180,180,90,90,790,15,0,0
327,19,0.0,0.0,0.0,2.8,176.6,0.0,0,0,0,90,90,180,180,90,90,790,15,0,0
328,19,0.0,0.0,0.0,2.9,176.3,0.4,0,567,8931,90,90,180,180,90,90,790,19,0,0
329,19,0.0,0.0,0.0,3.0,176.2,0.4,0,567,8931,90,90,180,180,90,90,790,16,0,0
330,19,0.0,0.0,0.0,2.9,176.2,0.0,0,0,0,90,90,180,180,90,90,790,15,0,0
331,19,0.0,0.0,0.0,2.8,176.5,0.0,0,0,0,90,90,180,180,90,90,791,16,0,0
332,19,0.0,0.0,0.0,2.8,176.6,0.0,0,0,0,90,90,180,180,90,90,790,17,0,0
333,19,0.0,0.0,0.0,2.8,176.3,0.4,0,0,0,90,90,180,180,90,90,791,14,0,0
334,19,0.0,0.0,0.0,2.7,176.3,0.4,0,0,0,90,90,180,180,90,90,790,16,0,0
335,19,0.0,0.0,0.0,2.7,176.6,0.0,0,0,0,90,90,180,180,90,90,790,14,0,0
336,19,0.0,0.0,0.0,2.9,176.6,0.0,0,0,0,90,90,180,180,90,90,790,14,0,0
337,19,0.0,0.0,0.0,3.0,176.6,0.0,0,0,0,90,90,180,180,90,90,790,15,0,0
338,19,0.0,0.0,0.0,2.9,176.5,0.0,0,0,0,90,90,180,180,90,90,790,12,0,0
339,19,0.0,0.0,0.0,2.9,176.6,0.0,0,0,0,90,90,180,180,90,90,790,14,0,0
340,19,0.0,0.0,0.0,2.8,176.5,0.0,0,0,0,90,90,180,180,90,90,791,13,0,0
341,19,0.0,0.0,0.0,2.8,176.5,0.0,0,0,0,90,90,180,180,90,90,791,15,0,0
342,19,0.0,0.0,0.0,2.9,176.5,0.0,0,0,0,90,90,180,180,90,90,791,13,0,0
343,19,0.0,0.0,0.0,2.9,176.3,0.0,0,0,0,90,90,180,180,90,90,790,14,0,0
344,19,0.0,0.0,0.0,2.8,176.2,0.2,0,0,0,90,90,180,180,90,90,790,13,0,0
345,19,0.0,0.0,0.0,2.9,176.3,0.2,0,0,0,90,90,180,180,90,90,790,14,0,0
346,19,0.0,0.0,0.0,3.0,176.5,0.0,0,0,0,90,90,180,180,90,90,791,15,0,0
347,19,0.0,0.0,0.0,3.1,176.6,0.0,0,0,0,90,90,180,180,90,90,790,14,0,0
348,19,0.0,0.0,0.0,3.1,176.6,0.0,0,0,0,90,90,180,180,90,90,790,15,0,0
349,19,0.0,0.0,0.0,3.0,176.7,0.0,0,0,0,90,90,180,180,90,90,790,14,0,0
350,19,0.0,0.0,0.0,3.0,176.6,0.0,0,0,0,90,90,180,180,90,90,790,15,0,0
351,19,0.0,0.0,0.0,3.0,176.4,0.0,0,0,0,90,90,180,180,90,90,790,15,0,0
