time*0.5 [s],altitude [cm],rot_old [rpm],airspeed [m/s],yaw [deg],pitch [deg],roll [deg],rot_twe [rpm],thrust_h,thrust_m,thrust_l,rudder,elevator,rudderFB,elevatorFB,rudderTrim,elevatortrim,battVoltage,battCurrent,nunchuckC,nunchuckZ
72,39,0.0,0.0,0.0,2.7,175.5,0.4,0,0,0,90,90,180,180,90,90,786,40,0,0
73,40,0.0,0.0,0.0,2.0,175.4,0.4,0,0,0,90,90,180,180,90,90,788,26,0,0
74,40,0.0,0.0,0.0,2.2,176.1,0.0,0,0,0,90,90,180,180,90,90,785,48,0,0
75,40,0.0,0.0,0.0,0.4,175.6,0.0,0,0,0,90,90,180,180,90,90,786,32,0,0
76,40,0.0,0.0,0.0,0.3,174.9,0.0,0,0,0,90,90,180,180,90,90,785,48,0,0
77,40,0.0,0.0,0.0,-0.1,174.9,0.0,0,0,0,90,90,180,180,90,90,785,53,0,0
78,36,0.0,0.0,0.0,-0.4,174.7,106.4,0,0,0,90,90,180,180,90,90,788,37,0,0
79,36,0.0,6.074,0.0,-0.8,174.8,0.1,0,0,0,90,90,180,180,90,90,789,6,0,0
80,41,0.0,6.074,0.0,0.4,174.9,0.1,0,0,0,90,90,180,180,90,90,789,6,0,0
81,41,0.0,6.074,0.0,-0.1,175.2,0.0,0,0,0,90,90,180,180,90,90,789,10,0,0
82,40,0.0,0.321,0.0,0.1,175.7,0.1,0,0,0,90,90,180,180,90,90,789,5,0,0
83,40,0.0,0.655,0.0,0.9,176.8,1.4,0,0,0,90,90,180,180,90,90,784,38,0,0
84,40,0.0,0.09,0.0,1.6,177.9,0.1,0,0,0,90,90,180,180,90,90,786,17,0,0
85,40,0.0,1.101,0.0,1.7,178.3,0.1,0,0,0,90,90,180,180,90,90,789,14,0,0
86,40,0.0,1.329,0.0,0.0,176.7,1.4,0,0,0,90,90,180,180,90,90,786,29,0,0
87,40,0.0,0.238,0.0,-1.5,175.9,0.1,0,0,0,90,90,180,180,90,90,789,21,0,0
88,40,0.0,2.195,0.0,-0.7,176.5,153.6,0,567,3642,90,90,180,180,90,90,786,28,0,0
89,44,0.0,2.951,0.0,-3.7,178.6,154.9,0,566,6563,90,90,180,180,90,90,789,5,0,0
90,44,0.0,0.057,0.0,-4.9,-35.5,156.9,0,566,8086,90,90,180,180,90,90,786,29,0,0
91,44,0.0,0.124,0.0,-3.6,-178.5,159.2,0,566,6738,90,90,180,180,90,90,788,10,0,0
92,39,0.0,0.242,0.0,-2.9,-178.2,159.2,0,566,6738,90,90,180,180,90,90,788,6,0,0
93,39,0.0,0.51,0.0,-2.0,-177.4,161.9,0,566,701,90,90,180,180,90,90,789,10,0,0
94,39,0.0,4.397,0.0,-3.4,-106.6,160.0,0,565,8653,90,90,180,180,90,90,788,9,0,0
95,35,0.0,3.908,0.0,-4.3,-35.7,161.9,0,568,1410,90,90,180,180,90,90,789,5,0,0
96,35,0.0,3.908,0.0,-5.5,-178.2,161.9,0,568,1410,90,90,180,180,90,90,789,11,0,0
97,35,0.0,3.637,0.0,-8.0,-177.6,166.6,0,5,6706,90,90,180,180,90,90,789,5,0,0
98,35,0.0,4.445,0.0,-7.2,-176.7,166.6,0,5,6706,90,90,180,180,90,90,788,12,0,0
99,35,0.0,0.521,0.0,-6.0,-175.2,62.8,0,0,0,90,90,180,180,90,90,786,31,0,0
100,40,0.0,0.211,0.0,-7.6,-174.8,1.6,0,0,0,90,90,180,180,90,90,789,5,0,0
101,40,0.0,0.028,0.0,-9.4,-173.5,1.6,0,0,0,90,90,180,180,90,90,789,5,0,0
102,40,0.0,0.116,0.0,-11.2,-172.5,1.6,0,0,0,90,90,180,180,90,90,789,5,0,0
103,40,0.0,5.735,0.0,-12.5,-174.4,1.6,0,0,0,90,90,180,180,90,90,789,5,0,0
104,40,0.0,3.82,0.0,-10.5,-175.3,1.6,0,0,0,90,90,180,180,90,90,788,23,0,0
105,40,0.0,2.32,0.0,-8.8,-176.4,1.6,0,0,0,90,90,180,180,90,90,786,31,0,0
106,40,0.0,2.195,0.0,-8.9,-175.9,1.6,0,0,0,90,90,180,180,90,90,789,5,0,0
107,40,0.0,2.453,0.0,-11.1,-175.3,1.6,0,0,0,90,90,180,180,90,90,789,11,0,0
108,40,0.0,0.289,0.0,-14.0,-174.0,0.1,0,0,0,90,90,180,180,90,90,789,5,0,0
109,40,0.0,0.018,0.0,-14.7,-173.4,0.1,0,0,0,90,90,180,180,90,90,789,6,0,0
110,40,0.0,0.072,0.0,-15.7,-172.4,0.0,0,0,0,90,90,180,180,90,90,789,5,0,0
111,41,0.0,0.845,0.0,-14.6,-172.5,6.2,0,0,0,90,108,180,180,90,90,789,16,0,0
112,41,0.0,0.087,0.0,-15.0,-171.6,16.2,0,0,0,90,90,180,180,90,90,789,6,0,0
113,41,0.0,0.148,0.0,-15.7,-170.5,158.1,0,0,8,90,90,180,180,90,90,789,5,0,0
114,41,0.0,0.678,0.0,-18.2,-170.8,158.8,0,0,0,90,90,180,180,90,90,788,10,0,0
115,39,0.0,0.03,0.0,-18.9,-170.2,165.8,0,0,0,90,90,180,180,90,90,788,17,0,0
116,39,0.0,0.116,0.0,-16.5,-169.2,165.8,0,0,0,90,90,180,180,90,90,789,5,0,0
117,39,0.0,0.381,0.0,-17.2,-169.0,162.8,0,0,0,90,90,180,180,90,90,789,5,0,0
118,524,0.0,0.462,0.0,-16.8,-168.9,160.0,0,0,0,90,90,180,180,90,90,789,8,0,0
119,524,0.0,1.947,0.0,-15.2,-170.5,160.0,0,0,0,90,90,180,180,90,90,788,19,0,0
120,39,0.0,0.058,0.0,-10.9,-171.3,160.0,0,0,0,90,90,180,180,90,90,789,5,0,0
121,39,0.0,0.028,0.0,-7.1,-172.7,16.5,0,0,0,90,90,180,180,90,90,789,6,0,0
122,39,0.0,0.014,0.0,-5.6,-175.9,16.5,0,0,0,90,90,180,180,90,90,788,8,0,0
123,39,0.0,0.319,0.0,-2.9,-176.5,16.5,0,0,0,90,90,180,180,90,90,789,8,0,0
124,39,0.0,0.018,0.0,-2.4,-177.4,16.5,0,0,0,90,90,180,180,90,90,788,21,0,0
125,39,0.0,2.357,0.0,-3.4,-177.7,16.3,0,0,0,90,90,180,180,90,90,788,18,0,0
126,41,0.0,0.003,0.0,-1.4,-176.5,16.3,0,0,0,90,90,180,180,90,90,788,20,0,0
127,41,0.0,0.378,0.0,0.2,-176.3,16.1,0,0,0,90,90,180,180,90,90,789,5,0,0
128,41,0.0,1.288,0.0,-0.9,-176.3,16.1,0,0,0,90,90,180,180,90,90,789,5,0,0
129,44,0.0,0.845,0.0,-1.1,-176.5,10.2,0,0,0,90,90,180,180,90,90,789,10,0,0
130,44,0.0,0.106,0.0,-3.5,-174.7,8.5,0,0,0,90,90,180,180,90,90,789,10,0,0
131,44,0.0,0.112,0.0,-5.2,-174.2,79.2,0,0,64,90,131,180,180,90,90,782,103,0,0
132,38,0.0,0.131,0.0,-3.9,-173.6,75.0,0,0,56,90,170,180,180,90,90,789,9,0,0
133,38,0.0,0.003,0.0,-3.1,-173.2,75.4,0,0,0,90,170,180,180,90,90,788,15,0,0
134,38,0.0,0.159,0.0,-4.3,-172.9,65.3,0,0,0,90,170,180,180,90,90,788,13,0,0
135,528,0.0,2.096,0.0,-1.9,-171.4,63.7,0,0,56,90,178,180,180,90,90,788,12,0,0
136,528,0.0,3.738,0.0,-1.1,-172.2,63.7,0,0,56,90,178,180,180,90,90,788,17,0,0
137,42,0.0,0.017,0.0,-1.4,-172.4,0.0,0,0,0,90,178,180,180,90,90,788,19,0,0
138,42,0.0,0.103,0.0,-2.1,-171.3,0.0,0,0,0,90,178,180,180,90,90,788,20,0,0
139,42,0.0,0.025,0.0,-1.9,-170.2,39.7,0,0,56,90,178,180,180,90,90,788,17,0,0
140,40,0.0,0.041,0.0,1.3,-171.5,40.9,0,0,56,90,178,180,180,90,90,788,15,0,0
141,40,0.0,0.089,0.0,3.4,-172.4,0.0,0,0,0,90,178,180,180,90,90,788,17,0,0
142,39,0.0,1.922,0.0,5.5,-175.9,43.8,0,0,56,90,178,180,180,90,90,788,16,0,0
143,39,0.0,1.984,0.0,5.3,-174.6,37.9,0,0,56,90,178,180,180,90,90,788,20,0,0
144,39,0.0,0.078,0.0,4.3,-176.2,19.9,0,0,56,90,178,180,180,90,90,788,20,0,0
145,39,0.0,0.087,0.0,5.2,-35.3,15.5,0,568,1900,91,178,180,180,90,90,789,11,0,0
146,39,0.0,1.303,0.0,5.1,176.7,12.1,0,567,9783,92,178,180,180,90,90,788,18,0,0
147,41,0.0,1.156,0.0,5.1,173.6,11.8,0,0,56,96,178,180,180,90,90,786,22,0,0
148,41,0.0,0.766,0.0,6.1,173.5,15.4,0,568,276,94,164,180,180,90,90,789,11,0,0
149,41,0.0,0.443,0.0,4.4,174.6,16.6,0,0,5,96,130,180,180,90,90,789,5,0,0
150,41,0.0,0.215,0.0,1.5,174.9,16.4,0,0,5,94,104,180,180,90,90,788,13,0,0
151,41,0.0,0.3,0.0,3.7,172.7,16.4,0,568,4572,90,91,180,180,90,90,786,28,0,0
152,41,0.0,0.3,0.0,6.0,171.9,16.4,0,568,4572,90,90,180,180,90,90,789,8,0,0
153,41,0.0,0.64,0.0,7.2,172.3,16.4,0,0,5,90,90,180,180,90,90,788,15,0,0
154,38,0.0,0.64,0.0,7.6,171.8,16.4,0,0,5,90,90,180,180,90,90,788,14,0,0
155,38,0.0,1.241,0.0,6.1,171.1,16.4,0,568,3476,90,90,180,180,90,90,788,17,0,0
156,38,0.0,1.241,0.0,5.5,171.5,16.4,0,568,3476,90,90,180,180,90,90,788,16,0,0
157,41,0.0,1.351,0.0,4.7,171.8,16.4,0,568,3476,90,90,180,180,90,90,788,18,0,0
158,41,0.0,1.351,0.0,3.2,171.8,16.4,0,568,3476,90,90,180,180,90,90,789,5,0,0
159,41,0.0,1.351,0.0,3.1,172.2,16.4,0,568,3476,90,90,180,180,90,90,788,20,0,0
160,40,0.0,0.0,0.0,3.1,172.5,9.2,0,568,381,90,90,180,180,90,90,788,11,0,0
161,40,0.0,0.0,0.0,3.2,173.0,9.2,0,568,381,90,90,180,180,90,90,788,13,0,0
162,40,0.0,0.0,0.0,3.2,173.4,9.2,0,568,381,90,90,180,180,90,90,786,20,0,0
163,41,0.0,0.0,0.0,3.2,173.4,9.2,0,568,381,90,90,180,180,90,90,788,18,0,0
164,41,0.0,0.0,0.0,3.1,173.3,9.2,0,0,0,90,90,180,180,90,90,788,19,0,0
165,41,0.0,0.0,0.0,3.2,173.7,9.2,0,0,0,90,90,180,180,90,90,788,15,0,0
166,41,0.0,0.0,0.0,3.2,174.0,9.2,0,567,9507,90,90,180,180,90,90,788,14,0,0
167,41,0.0,0.0,0.0,3.3,174.0,9.2,0,567,9507,90,90,180,180,90,90,788,21,0,0
168,41,0.0,0.0,0.0,3.1,173.9,9.2,0,567,9507,90,90,180,180,90,90,788,14,0,0
169,41,0.0,0.0,0.0,3.2,173.9,8.3,0,0,0,90,90,180,180,90,90,788,16,0,0
170,41,0.0,0.0,0.0,3.3,173.8,8.3,0,0,0,90,90,180,180,90,90,788,13,0,0
171,37,0.0,0.0,0.0,3.2,174.1,8.3,0,568,219,90,90,180,180,90,90,788,13,0,0
172,37,0.0,0.0,0.0,3.3,173.7,8.3,0,568,219,90,90,180,180,90,90,788,11,0,0
173,37,0.0,0.0,0.0,3.3,173.1,8.3,0,568,219,90,90,180,180,90,90,788,17,0,0
174,41,0.0,0.0,0.0,3.2,173.3,8.3,0,568,219,90,90,180,180,90,90,788,12,0,0
175,41,0.0,0.0,0.0,3.2,173.4,8.3,0,568,219,90,90,180,180,90,90,788,11,0,0
176,41,0.0,0.0,0.0,3.2,173.6,3.7,0,567,8494,90,90,180,180,90,90,788,12,0,0
177,41,0.0,0.0,0.0,3.3,173.6,3.7,0,567,8494,90,90,180,180,90,90,788,13,0,0
178,41,0.0,0.0,0.0,3.1,173.6,3.7,0,567,8494,90,90,180,180,90,90,788,14,0,0
179,41,0.0,0.0,0.0,3.2,173.5,3.7,0,567,8494,90,90,180,180,90,90,788,12,0,0
180,41,0.0,0.0,0.0,3.3,173.3,3.7,0,0,0,90,90,180,180,90,90,788,15,0,0
181,41,0.0,0.0,0.0,3.2,173.5,3.7,0,0,0,90,90,180,180,90,90,788,12,0,0
182,41,0.0,0.0,0.0,3.2,173.5,3.7,0,567,7730,90,90,180,180,90,90,788,16,0,0
183,41,0.0,0.0,0.0,3.1,173.6,3.7,0,567,7730,90,90,180,180,90,90,788,14,0,0
184,41,0.0,0.0,0.0,3.1,173.7,3.7,0,567,7730,90,90,180,180,90,90,788,15,0,0
185,41,0.0,0.0,0.0,3.1,173.4,3.7,0,567,7730,90,90,180,180,90,90,788,25,0,0
186,41,0.0,0.0,0.0,3.2,173.4,3.7,0,567,7730,90,90,180,180,90,90,788,15,0,0
187,41,0.0,0.0,0.0,3.2,173.7,3.7,0,0,0,90,90,180,180,90,90,788,13,0,0
188,41,0.0,0.0,0.0,3.2,173.9,3.7,0,0,0,90,90,180,180,90,90,788,14,0,0
189,41,0.0,0.0,0.0,3.2,173.8,3.7,0,567,7679,90,90,180,180,90,90,788,15,0,0
190,41,0.0,0.0,0.0,3.2,173.5,3.7,0,567,7679,90,90,180,180,90,90,788,11,0,0
191,41,0.0,0.0,0.0,3.2,173.8,3.7,0,567,7679,90,90,180,180,90,90,788,18,0,0
192,41,0.0,0.0,0.0,3.2,173.8,3.7,0,567,7679,90,90,180,180,90,90,788,13,0,0
193,41,0.0,0.0,0.0,3.1,173.7,3.7,0,567,7679,90,90,180,180,90,90,788,14,0,0
194,41,0.0,0.0,0.0,3.2,173.8,0.0,0,0,0,90,90,180,180,90,90,788,15,0,0
195,41,0.0,0.0,0.0,3.2,174.0,0.0,0,0,0,90,90,180,180,90,90,788,15,0,0
196,41,0.0,0.0,0.0,3.3,173.8,3.7,0,567,7687,90,90,180,180,90,90,788,17,0,0
197,41,0.0,0.0,0.0,3.3,173.5,3.7,0,567,7687,90,90,180,180,90,90,788,15,0,0
198,41,0.0,0.0,0.0,3.2,173.5,3.7,0,567,7687,90,90,180,180,90,90,788,13,0,0
199,41,0.0,0.0,0.0,3.1,173.4,0.0,0,0,0,90,90,180,180,90,90,788,12,0,0
200,41,0.0,0.0,0.0,3.2,173.5,0.0,0,0,0,90,90,180,180,90,90,788,16,0,0
201,41,0.0,0.0,0.0,3.2,173.5,3.7,0,567,7359,90,90,180,180,90,90,788,20,0,0
202,41,0.0,0.0,0.0,3.2,173.7,3.7,0,567,7359,90,90,180,180,90,90,788,14,0,0
203,41,0.0,0.0,0.0,3.2,173.6,3.7,0,567,7359,90,90,180,180,90,90,788,14,0,0
204,41,0.0,0.0,0.0,3.2,173.4,3.7,0,567,7359,90,90,180,180,90,90,788,13,0,0
205,41,0.0,0.0,0.0,3.2,173.4,0.0,0,0,1,90,90,180,180,90,90,788,7,0,0
206,41,0.0,0.0,0.0,3.1,173.3,0.0,0,0,1,90,90,180,180,90,90,788,14,0,0
207,41,0.0,0.0,0.0,3.2,173.3,0.0,0,0,1,90,90,180,180,90,90,788,15,0,0
208,41,0.0,0.0,0.0,3.2,173.2,3.7,0,0,0,90,90,180,180,90,90,788,11,0,0
209,41,0.0,0.0,0.0,3.2,173.4,3.7,0,0,0,90,90,180,180,90,90,788,13,0,0
210,42,0.0,0.0,0.0,3.2,173.7,3.7,0,0,0,90,90,180,180,90,90,788,14,0,0
211,42,0.0,0.0,0.0,3.3,173.5,3.7,0,0,0,90,90,180,180,90,90,789,13,0,0
212,41,0.0,0.0,0.0,3.3,173.4,3.7,0,0,0,90,90,180,180,90,90,788,12,0,0
213,41,0.0,0.0,0.0,3.2,173.2,3.7,0,0,0,90,90,180,180,90,90,788,15,0,0
214,41,0.0,0.0,0.0,3.3,173.3,3.7,0,0,0,90,90,180,180,90,90,788,13,0,0
215,41,0.0,0.0,0.0,3.2,173.3,3.7,0,0,0,90,90,180,180,90,90,788,14,0,0
216,41,0.0,0.0,0.0,3.2,173.2,3.7,0,0,0,90,90,180,180,90,90,788,13,0,0
217,41,0.0,0.0,0.0,3.2,173.1,3.7,0,0,0,90,90,180,180,90,90,788,16,0,0
218,41,0.0,0.0,0.0,3.2,173.0,3.7,0,0,0,90,90,180,180,90,90,788,13,0,0
219,40,0.0,0.0,0.0,3.1,173.1,3.7,0,0,0,90,90,180,180,90,90,788,14,0,0
220,40,0.0,0.0,0.0,3.2,173.1,3.7,0,0,0,90,90,180,180,90,90,788,13,0,0
221,40,0.0,0.0,0.0,3.2,173.1,3.7,0,0,0,90,90,180,180,90,90,788,14,0,0
222,40,0.0,0.0,0.0,3.2,173.2,3.7,0,0,0,90,90,180,180,90,90,788,12,0,0
223,40,0.0,0.0,0.0,3.2,173.2,3.7,0,0,0,90,90,180,180,90,90,788,11,0,0
224,41,0.0,0.0,0.0,3.2,173.3,3.7,0,0,0,90,90,180,180,90,90,788,14,0,0
225,41,0.0,0.0,0.0,3.1,173.3,3.7,0,0,0,90,90,180,180,90,90,788,14,0,0
226,40,0.0,0.0,0.0,3.2,173.3,3.7,0,0,0,90,90,180,180,90,90,788,12,0,0
227,40,0.0,0.0,0.0,3.2,173.1,3.7,0,0,0,90,90,180,180,90,90,789,14,0,0
228,40,0.0,0.0,0.0,3.3,172.9,3.7,0,0,0,90,90,180,180,90,90,788,15,0,0
229,40,0.0,0.0,0.0,3.3,172.8,3.7,0,0,0,90,90,180,180,90,90,789,5,0,0
230,40,0.0,0.0,0.0,3.2,173.2,3.7,0,0,0,90,90,180,180,90,90,788,13,0,0
231,41,0.0,0.0,0.0,3.2,173.4,3.7,0,0,0,90,90,180,180,90,90,788,14,0,0
232,41,0.0,0.0,0.0,3.2,173.2,3.7,0,0,0,90,90,180,180,90,90,788,10,0,0
233,41,0.0,0.0,0.0,3.2,173.2,1.6,0,0,0,90,90,180,180,90,90,788,10,0,0
234,41,0.0,0.0,0.0,3.3,173.2,1.6,0,0,0,90,90,180,180,90,90,788,10,0,0
235,41,0.0,0.0,0.0,3.2,173.1,1.6,0,0,0,90,90,180,180,90,90,788,14,0,0
236,41,0.0,0.0,0.0,3.3,173.1,1.6,0,0,0,90,90,180,180,90,90,788,11,0,0
237,41,0.0,0.0,0.0,3.2,173.1,1.6,0,0,5,90,90,180,180,90,90,788,13,0,0
238,41,0.0,0.0,0.0,3.1,173.0,1.6,0,0,5,90,90,180,180,90,90,788,13,0,0
239,41,0.0,0.0,0.0,3.2,173.1,1.6,0,0,5,90,90,180,180,90,90,788,13,0,0
240,41,0.0,0.0,0.0,3.2,172.9,1.6,0,0,5,90,90,180,180,90,90,788,11,0,0
241,41,0.0,0.0,0.0,3.3,173.5,1.6,0,0,5,90,90,180,180,90,90,788,11,0,0
242,41,0.0,0.0,0.0,3.3,174.0,0.1,0,0,0,90,90,180,180,90,90,788,12,0,0
243,41,0.0,0.0,0.0,3.2,173.9,0.1,0,0,0,90,90,180,180,90,90,789,13,0,0
244,41,0.0,0.0,0.0,3.2,174.1,1.6,0,0,5,90,90,180,180,90,90,788,16,0,0
245,41,0.0,0.0,0.0,3.2,174.1,1.6,0,0,5,90,90,180,180,90,90,788,14,0,0
246,41,0.0,0.0,0.0,3.3,174.1,1.6,0,0,5,90,90,180,180,90,90,788,14,0,0
247,41,0.0,0.0,0.0,3.2,174.2,1.6,0,0,5,90,90,180,180,90,90,788,15,0,0
248,41,0.0,0.0,0.0,3.3,174.1,0.1,0,0,0,90,90,180,180,90,90,788,15,0,0
249,36,0.0,0.0,0.0,3.2,174.1,0.1,0,0,0,90,90,180,180,90,90,788,14,0,0
250,36,0.0,0.0,0.0,3.2,174.0,0.1,0,0,0,90,90,180,180,90,90,789,14,0,0
251,41,0.0,0.0,0.0,3.2,174.1,1.6,0,0,0,90,90,180,180,90,90,788,13,0,0
