time*0.5 [s],altitude [cm],rotation [rpm],airspeed [m/s],yaw [deg],pitch [deg],roll [deg]
65,0,3.3,0.0,0.4700000000000024,0.24,-0.26
66,0,3.3,0.0,0.4700000000000024,0.24,-0.26
67,1,3.3,0.0,0.4700000000000024,0.24,-0.26
68,1,3.3,0.0,0.4700000000000024,0.24,-0.26
69,0,3.3,0.0,0.4700000000000024,0.22,-0.47
70,0,3.3,0.0,0.4700000000000024,0.19,-0.36
71,1,3.3,0.0,0.4700000000000024,0.19,-0.36
72,1,3.3,0.0,0.45000000000000284,0.16,0.05
73,1,3.3,0.0,0.45000000000000284,0.16,0.05
74,0,3.3,2.633,0.4400000000000013,0.34,-0.01
75,0,3.3,2.633,0.3500000000000014,0.35,-0.13
76,1,3.3,2.633,0.3500000000000014,0.35,-0.13
77,1,3.3,1.978,0.370000000000001,0.09,0.08
78,1,3.3,1.978,0.370000000000001,0.09,0.08
79,1,3.3,1.978,0.370000000000001,0.09,0.08
80,1,3.3,1.978,0.370000000000001,0.09,0.08
81,1,3.3,1.978,0.40000000000000213,0.03,-0.06
82,1,3.3,1.978,0.40000000000000213,0.03,-0.06
83,1,3.3,2.887,0.40000000000000213,0.06,-0.12
84,1,3.3,2.887,0.40000000000000213,0.06,-0.12
85,1,3.3,2.887,0.40000000000000213,0.1,0.06
86,1,3.3,2.887,0.40000000000000213,0.1,0.06
87,1,3.3,0.0,0.40000000000000213,0.12,0.0
88,1,3.3,0.0,0.40000000000000213,0.12,0.0
89,1,3.3,0.0,0.40000000000000213,0.16,0.19
90,1,3.3,0.0,0.39000000000000057,0.07,0.23
91,1,3.3,0.0,0.39000000000000057,0.07,0.23
92,1,3.3,0.0,0.46000000000000085,0.0,0.0
93,2,3.3,0.0,0.46000000000000085,0.0,0.0
94,2,3.3,0.0,0.40000000000000213,-0.22,0.55
95,2,3.3,2.663,0.40000000000000213,-0.22,0.55
96,2,3.3,0.643,0.7600000000000016,2.79,-0.6
97,0,3.3,0.009,0.7600000000000016,2.79,-0.6
98,0,3.3,0.002,1.7900000000000027,4.09,0.77
99,0,3.3,0.045,1.7900000000000027,4.09,0.77
100,0,3.3,1.267,1.7900000000000027,4.09,0.77
101,1,3.3,1.267,1.4800000000000004,3.71,0.92
102,1,3.3,1.267,1.4800000000000004,3.71,0.92
103,1,3.3,2.049,0.8500000000000014,2.7,0.76
104,0,3.3,1.024,0.8500000000000014,2.7,0.76
105,0,3.3,0.855,0.18000000000000327,2.85,-1.05
106,0,3.3,1.262,0.18000000000000327,2.85,-1.05
107,0,3.3,1.728,-1.0199999999999996,3.46,-2.78
108,0,3.3,2.126,-1.0199999999999996,3.46,-2.78
109,0,3.3,2.614,-1.379999999999999,2.99,-1.8
110,2,43.3,2.912,-1.3299999999999983,4.23,-0.25
111,2,70.0,3.217,-1.3299999999999983,4.23,-0.25
112,2,53.3,3.686,-1.1699999999999982,3.86,1.28
113,1,70.0,3.738,-1.1699999999999982,3.86,1.28
114,1,70.0,4.073,-1.9299999999999997,1.52,-0.2
115,0,53.3,5.077,-1.9299999999999997,1.52,-0.2
116,0,73.3,5.258,-2.879999999999999,2.63,-0.53
117,0,70.0,5.164,-2.879999999999999,2.63,-0.53
118,0,60.0,5.258,-1.8699999999999974,2.98,-0.7
119,0,73.3,4.719,-1.8699999999999974,2.98,-0.7
120,0,73.3,4.547,-0.00999999999999801,1.59,-3.68
121,0,73.3,5.077,-0.00999999999999801,1.59,-3.68
122,1,73.3,5.258,-0.00999999999999801,1.59,-3.68
123,1,73.3,5.473,1.0600000000000023,-0.45,0.91
124,1,73.3,5.473,1.0600000000000023,-0.45,0.91
125,1,73.3,5.473,0.7700000000000031,-2.57,0.73
126,1,73.3,5.077,0.7700000000000031,-2.57,0.73
127,0,73.3,4.782,0.26000000000000156,-2.97,-2.05
128,0,73.3,4.547,-1.0,-0.56,-3.99
129,0,73.3,4.445,-1.0,-0.56,-3.99
130,0,73.3,4.92,-0.8599999999999994,-1.39,-4.66
131,0,73.3,5.473,-0.8599999999999994,-1.39,-4.66
132,0,73.3,5.473,-0.8599999999999994,-1.39,-4.66
133,0,73.3,5.258,-0.8599999999999994,-1.39,-4.66
134,0,73.3,5.164,-0.5699999999999967,-1.51,-4.85
135,0,73.3,4.445,-0.5699999999999967,-1.51,-4.85
136,0,73.3,4.445,0.8300000000000018,0.51,-1.06
137,0,73.3,4.92,0.8300000000000018,0.51,-1.06
138,0,73.3,4.92,3.0500000000000007,1.29,-1.86
139,0,73.3,5.258,3.0500000000000007,1.29,-1.86
140,0,73.3,4.658,3.6900000000000013,-2.85,-2.42
141,0,73.3,4.719,3.6900000000000013,-2.85,-2.42
142,0,70.0,5.36,4.630000000000003,0.27,-3.82
143,0,50.0,5.077,4.830000000000002,-0.48,-3.82
144,0,66.6,4.92,4.830000000000002,-0.48,-3.82
145,0,66.6,5.36,4.450000000000003,-2.41,-5.55
146,0,46.6,5.597,4.450000000000003,-2.41,-5.55
147,0,46.6,4.782,3.8000000000000007,-0.01,-4.33
148,0,66.6,4.004,3.6000000000000014,-1.69,-5.99
149,0,50.0,3.908,3.6000000000000014,-1.69,-5.99
150,0,70.0,4.265,1.7300000000000004,2.07,-4.98
151,0,66.6,4.547,1.7300000000000004,2.07,-4.98
152,0,46.6,4.109,-1.389999999999997,2.59,-5.23
153,1,70.0,4.265,-2.34,0.26,-6.79
154,1,73.3,3.908,-1.8299999999999983,0.08,-5.69
155,0,60.0,4.445,-1.8299999999999983,0.08,-5.69
156,0,70.0,4.92,-2.509999999999998,-1.57,-3.53
157,0,63.3,4.849,-2.509999999999998,-1.57,-3.53
158,0,66.6,4.849,-1.3499999999999979,1.56,0.66
159,0,70.0,4.849,-1.3499999999999979,1.56,0.66
160,2,60.0,4.849,-1.3499999999999979,1.56,0.66
161,2,60.0,4.849,-1.3499999999999979,1.56,0.66
162,1,53.3,4.849,-1.3499999999999979,1.56,0.66
163,1,46.6,4.849,-1.3499999999999979,1.56,0.66
164,0,46.6,4.849,-1.3499999999999979,1.56,0.66
165,0,46.6,4.849,1.9700000000000024,0.48,1.39
166,0,46.6,4.849,1.9700000000000024,0.48,1.39
167,0,50.0,3.2,1.5100000000000016,-0.01,-0.64
168,0,50.0,3.121,1.5100000000000016,-0.01,-0.64
169,0,50.0,3.076,1.0400000000000027,-0.58,-3.07
170,0,43.3,2.938,2.16,-1.99,-3.61
171,0,40.0,2.839,2.16,-1.99,-3.61
172,0,36.6,2.726,3.2900000000000027,-2.07,-3.64
173,0,43.3,2.604,3.2900000000000027,-2.07,-3.64
174,0,40.0,2.567,3.2900000000000027,-2.07,-3.64
175,0,40.0,2.557,3.2900000000000027,-2.07,-3.64
176,0,40.0,2.512,6.450000000000003,-2.92,-2.01
177,0,36.6,2.428,6.450000000000003,-2.92,-2.01
178,0,36.6,2.312,7.120000000000001,-2.74,-2.44
179,0,30.0,2.202,7.120000000000001,-2.74,-2.44
180,0,30.0,2.038,5.810000000000002,-3.43,-1.94
181,0,3.3,1.922,5.810000000000002,-3.43,-1.94
182,0,3.3,1.796,5.810000000000002,-3.43,-1.94
183,0,3.3,1.63,2.9300000000000033,-2.84,-0.11
184,0,3.3,1.467,2.9300000000000033,-2.84,-0.11
185,0,3.3,1.25,2.2600000000000016,-2.53,-0.41
186,0,3.3,1.128,2.2600000000000016,-2.53,-0.41
187,0,3.3,1.0,1.240000000000002,-1.9,-0.04
188,0,3.3,0.867,1.240000000000002,-1.9,-0.04
189,0,3.3,0.68,0.5100000000000016,-1.45,0.44
190,0,3.3,0.561,0.5100000000000016,-1.45,0.44
191,0,3.3,0.45,0.4200000000000017,-0.67,0.59
192,0,3.3,0.354,0.4200000000000017,-0.67,0.59
193,0,3.3,0.276,0.45000000000000284,-0.22,0.24
194,0,3.3,0.192,0.45000000000000284,-0.22,0.24
195,0,3.3,0.153,0.45000000000000284,-0.22,0.24
196,0,3.3,0.111,0.39000000000000057,0.05,0.16
197,0,3.3,0.074,0.39000000000000057,0.05,0.16
198,0,3.3,0.038,-0.46999999999999886,0.11,-0.59
199,0,3.3,0.013,-0.46999999999999886,0.11,-0.59
200,0,3.3,0.005,-1.2099999999999973,0.14,0.1
201,0,3.3,0.003,-1.2099999999999973,0.14,0.1
202,0,3.3,0.008,-1.629999999999999,0.33,-0.03
203,0,3.3,0.023,-1.629999999999999,0.33,-0.03
204,0,3.3,0.023,-1.7199999999999989,0.45,0.05
205,0,3.3,0.195,-1.7199999999999989,0.45,0.05
206,0,3.3,0.254,-1.7199999999999989,0.45,0.05
207,0,3.3,0.679,-1.7099999999999973,0.56,0.5
208,0,3.3,0.779,-1.7099999999999973,0.56,0.5
209,0,3.3,1.415,-1.6599999999999966,0.6,0.31
210,0,3.3,1.267,-1.6599999999999966,0.6,0.31
211,0,3.3,1.377,-1.8499999999999979,0.63,0.58
212,0,3.3,1.083,-1.8499999999999979,0.63,0.58
213,0,3.3,1.083,-1.8599999999999994,0.78,0.54
214,0,3.3,0.072,-1.8599999999999994,0.78,0.54
215,0,3.3,0.072,-1.8599999999999994,0.78,0.54
216,0,3.3,0.0,-1.8599999999999994,0.78,0.54
217,0,3.3,0.0,-1.8599999999999994,0.78,0.54
218,0,3.3,0.0,-0.8399999999999999,-0.51,0.24
219,0,3.3,0.0,0.030000000000001137,-0.94,-0.06
220,0,3.3,0.0,0.45000000000000284,-1.45,0.17
221,0,3.3,0.0,0.45000000000000284,-1.45,0.17
222,0,3.3,0.09,0.5900000000000034,-1.15,0.13
223,0,3.3,0.09,0.5900000000000034,-1.15,0.13
224,0,3.3,0.09,0.9400000000000013,-0.62,0.53
225,0,3.3,2.132,0.9400000000000013,-0.62,0.53
226,0,3.3,2.132,0.370000000000001,-0.63,1.16
227,0,3.3,2.132,0.2900000000000027,-0.22,1.18
228,0,3.3,0.0,0.2900000000000027,-0.22,1.18
229,0,3.3,0.0,-0.22999999999999687,-0.06,1.15
230,0,6.6,0.0,-0.22999999999999687,-0.06,1.15
231,0,6.6,0.0,-0.8699999999999974,0.29,0.71
232,0,6.6,0.0,-0.8699999999999974,0.29,0.71
233,0,6.6,0.0,-1.3199999999999967,0.48,0.96
234,0,6.6,2.32,-1.3199999999999967,0.48,0.96
235,0,6.6,0.081,-1.7199999999999989,0.78,0.82
236,0,6.6,0.256,-1.7199999999999989,0.78,0.82
237,0,6.6,0.125,-1.7099999999999973,0.51,1.17
238,0,3.3,0.011,-1.6199999999999974,-0.11,1.0
239,0,3.3,2.726,-1.389999999999997,0.13,1.35
240,0,3.3,0.137,-1.4399999999999977,0.01,0.9
241,0,3.3,0.014,-1.4399999999999977,0.01,0.9
242,0,3.3,0.012,-1.5,0.17,0.35
243,0,3.3,0.054,-1.5,0.17,0.35
244,0,3.3,0.801,-1.5799999999999983,0.01,0.45
245,0,3.3,0.893,-1.5799999999999983,0.01,0.45
246,0,3.3,0.645,-1.139999999999997,0.24,0.06
247,0,3.3,1.657,-1.139999999999997,0.24,0.06
248,0,3.3,2.044,-1.139999999999997,0.24,0.06
249,0,3.3,1.107,-0.5599999999999987,0.29,0.22
250,0,3.3,0.367,-0.5599999999999987,0.29,0.22
251,0,3.3,0.349,-0.10999999999999943,0.01,1.28
252,0,3.3,0.088,-0.10999999999999943,0.01,1.28
253,0,3.3,0.098,0.1700000000000017,-0.04,1.22
254,0,3.3,0.055,0.1700000000000017,-0.04,1.22
255,0,3.3,0.153,0.1700000000000017,-0.04,1.22
256,0,3.3,0.434,0.33000000000000185,0.35,1.9
257,0,3.3,0.868,-0.36999999999999744,0.24,1.79
258,0,3.3,0.343,-0.36999999999999744,0.24,1.79
259,0,3.3,0.168,-1.1599999999999966,0.14,0.56
260,0,3.3,1.422,-1.379999999999999,0.2,0.94
261,0,3.3,1.744,-1.379999999999999,0.2,0.94
262,0,3.3,1.672,-1.7199999999999989,0.12,1.3
263,0,3.3,0.014,-1.7199999999999989,0.12,1.3
264,0,3.3,0.021,-2.099999999999998,0.0,0.47
265,0,3.3,0.041,-2.099999999999998,0.0,0.47
266,0,3.3,0.0,-2.4399999999999977,-0.36,0.64
267,0,3.3,0.0,-2.4399999999999977,-0.36,0.64
268,1,3.3,0.23,-3.3299999999999983,-0.29,0.95
269,1,3.3,0.037,-3.3299999999999983,-0.29,0.95
270,1,3.3,0.065,-3.3299999999999983,-0.29,0.95
271,1,3.3,0.666,-4.079999999999998,-0.18,0.75
272,1,3.3,2.875,-4.079999999999998,-0.18,0.75
273,1,3.3,0.436,-4.5,-0.52,1.02
274,1,3.3,0.025,-4.5,-0.52,1.02
275,0,3.3,0.004,-4.109999999999999,-0.31,2.11
276,0,3.3,0.013,-4.109999999999999,-0.31,2.11
277,0,3.3,1.011,-3.0599999999999987,-0.01,0.88
278,0,3.3,0.115,-3.0599999999999987,-0.01,0.88
279,0,3.3,0.785,-1.6799999999999997,0.3,0.77
280,0,3.3,0.481,-1.389999999999997,0.72,-0.19
281,1,3.3,0.781,-1.389999999999997,0.72,-0.19
