time*0.5 [s],altitude [cm],rotation [rpm],airspeed [m/s],pitch [deg],roll [deg]
96,0,-0.3600000000000083,0.0,0.10000000000000009,-0.3400000000000034
97,0,-0.3400000000000034,0.0,0.08000000000000007,-0.3199999999999985
98,0,-0.3199999999999985,0.0,0.05999999999999961,-0.23999999999999755
99,0,-0.23999999999999755,0.0,0.05999999999999961,-0.17999999999999527
100,0,-0.17999999999999527,0.0,0.040000000000000036,-0.07999999999999563
101,0,-0.07999999999999563,0.0,0.020000000000000462,-0.019999999999998685
102,0,-0.019999999999998685,0.0,0.020000000000000018,0.03999999999999737
103,0,0.03999999999999737,0.0,0.020000000000000018,0.059999999999996945
104,0,0.059999999999996945,0.0,0.020000000000000018,0.09999999999999432
105,0,0.09999999999999432,0.0,0.05999999999999961,0.07999999999999563
106,0,0.07999999999999563,0.0,0.10000000000000009,0.1399999999999979
107,0,0.1399999999999979,0.0,0.1200000000000001,0.20000000000000018
108,0,0.20000000000000018,0.0,0.13999999999999968,0.1800000000000015
109,0,0.1800000000000015,0.0,0.1800000000000006,0.14000000000000323
110,0,0.14000000000000323,0.0,0.20000000000000018,0.14000000000000323
111,0,0.14000000000000323,0.0,0.21999999999999975,0.08000000000000096
112,0,0.08000000000000096,0.0,0.21999999999999975,0.03999999999999737
113,0,0.03999999999999737,0.0,0.19999999999999973,0.09999999999999432
114,0,0.09999999999999432,0.0,0.16000000000000014,0.1399999999999917
115,0,0.1399999999999917,0.0,0.16000000000000014,0.15999999999999126
116,0,0.15999999999999126,0.0,0.16000000000000014,0.19999999999999396
117,0,0.19999999999999396,0.0,0.16000000000000014,0.19999999999999396
118,0,0.19999999999999396,0.0,0.17999999999999972,0.1399999999999979
119,0,0.1399999999999979,0.0,0.2200000000000002,0.11999999999999922
120,0,0.11999999999999922,0.0,0.2200000000000002,0.11999999999999922
121,0,0.11999999999999922,0.0,0.21999999999999975,0.09999999999999432
122,0,0.09999999999999432,0.0,0.19999999999999973,0.09999999999999432
123,0,0.09999999999999432,0.0,0.17999999999999972,0.09999999999999432
124,0,0.09999999999999432,0.0,0.16000000000000014,0.03999999999999204
125,0,0.03999999999999204,0.0,0.16000000000000014,-5.329070518200751e-15
126,0,-5.329070518200751e-15,0.0,0.16000000000000014,-0.04000000000000359
127,0,-0.04000000000000359,0.0,0.20000000000000018,-0.09999999999999964
128,0,-0.09999999999999964,0.0,0.24000000000000066,-0.08000000000000096
129,0,-0.08000000000000096,0.0,0.26000000000000023,0.04000000000000359
130,0,0.04000000000000359,0.0,0.28000000000000025,0.12000000000000455
131,0,0.12000000000000455,0.0,0.2999999999999998,0.14000000000000323
132,0,0.14000000000000323,0.0,0.2799999999999998,0.1800000000000015
133,0,0.1800000000000015,0.0,0.25999999999999934,0.24000000000000377
134,0,0.24000000000000377,0.0,0.2200000000000002,0.26000000000000245
135,0,0.26000000000000245,0.0,0.1599999999999997,0.26000000000000245
136,0,0.26000000000000245,0.0,0.10000000000000009,0.3200000000000047
137,0,0.3200000000000047,0.0,0.08000000000000007,0.42000000000000437
138,0,0.42000000000000437,0.0,0.05999999999999961,0.46000000000000263
139,0,0.4,0.0,0.05999999999999961,0.4800000000000013
140,0,0.4,0.0,0.05999999999999961,0.46000000000000263
141,0,0.4,0.0,0.08000000000000007,0.5
142,0,0.5,0.0,0.07999999999999963,0.4800000000000013
143,0,0.4800000000000013,0.0,0.05999999999999961,0.3800000000000008
144,0,0.3800000000000008,0.0,0.07999999999999963,0.2999999999999998
145,0,0.2999999999999998,0.0,0.13999999999999968,0.25999999999999623
146,0,0.25999999999999623,0.0,0.14000000000000012,0.17999999999999527
147,0,0.17999999999999527,0.0,0.10000000000000009,0.1599999999999966
148,0,0.1599999999999966,0.0,0.08000000000000007,0.23999999999999755
149,0,0.23999999999999755,0.0,0.040000000000000036,0.2999999999999998
150,0,0.2999999999999998,0.0,0.020000000000000462,0.3400000000000034
151,0,0.3400000000000034,0.0,0.06000000000000005,0.3400000000000034
152,0,0.3400000000000034,0.0,0.1600000000000006,0.2999999999999998
153,0,0.2999999999999998,0.0,0.23999999999999977,0.2999999999999998
154,0,0.2999999999999998,0.0,0.2999999999999998,0.28000000000000114
155,0,0.28000000000000114,0.0,0.2999999999999998,0.25999999999999623
156,0,0.25999999999999623,0.0,0.2799999999999998,0.25999999999999623
157,0,0.25999999999999623,0.0,0.20000000000000018,0.28000000000000114
158,0,0.28000000000000114,0.0,0.1599999999999997,0.23999999999999755
159,0,0.23999999999999755,0.0,0.16000000000000014,0.21999999999999353
160,0,0.21999999999999353,0.0,0.1800000000000006,0.21999999999999353
161,0,0.21999999999999353,0.0,0.20000000000000018,0.21999999999999353
162,0,0.21999999999999353,0.0,0.23999999999999977,0.21999999999999353
163,0,0.21999999999999353,0.0,0.2799999999999998,0.21999999999999353
164,0,0.21999999999999353,0.0,0.28000000000000025,0.23999999999999755
165,0,0.23999999999999755,0.0,0.28000000000000025,0.20000000000000018
166,0,0.20000000000000018,0.0,0.2999999999999998,0.16000000000000192
167,0,0.16000000000000192,0.0,0.33999999999999986,0.11999999999999922
168,0,0.11999999999999922,0.0,0.33999999999999986,0.09999999999999964
169,0,0.09999999999999964,0.0,0.2999999999999998,0.07999999999999563
170,0,0.07999999999999563,0.0,0.2799999999999998,0.1399999999999979
171,0,0.1399999999999979,0.0,0.23999999999999977,0.20000000000000018
172,0,0.20000000000000018,0.0,0.18000000000000016,0.26000000000000245
173,0,0.26000000000000245,0.0,0.13999999999999968,0.3200000000000047
174,0,0.3200000000000047,0.0,0.13999999999999968,0.380000000000007
175,0,0.380000000000007,0.0,0.10000000000000009,0.42000000000000437
176,0,0.42000000000000437,0.0,0.10000000000000009,0.44000000000000306
177,0,0.44000000000000306,0.0,0.11999999999999966,0.44000000000000306
178,0,0.44000000000000306,0.0,0.13999999999999968,0.44000000000000306
179,0,0.44000000000000306,0.0,0.1200000000000001,0.42000000000000437
180,0,0.42000000000000437,0.0,0.14000000000000012,0.380000000000007
181,0,0.380000000000007,0.0,0.13999999999999968,0.30000000000000604
182,0,0.30000000000000604,0.0,0.13999999999999968,0.2200000000000042
183,0,0.2200000000000042,0.0,0.13999999999999968,0.1800000000000015
184,0,0.1800000000000015,0.0,0.17999999999999972,0.11999999999999922
185,0,0.11999999999999922,0.0,0.20000000000000018,0.07999999999999563
186,0,0.07999999999999563,0.0,0.16000000000000014,0.1399999999999979
187,0,0.1399999999999979,0.0,0.10000000000000053,0.21999999999999886
188,0,0.21999999999999886,0.0,0.10000000000000009,0.28000000000000114
189,0,0.28000000000000114,0.0,0.1200000000000001,0.3400000000000034
190,0,0.3400000000000034,0.0,0.14000000000000057,0.4000000000000057
191,0,0.1,0.0,0.17999999999999972,0.4000000000000057
192,0,0.1,0.0,0.23999999999999977,0.380000000000007
193,0,0.1,0.0,0.26000000000000023,0.380000000000007
194,0,0.1,0.0,0.23999999999999977,0.42000000000000437
195,0,0.1,0.0,0.23999999999999977,0.46000000000000263
196,0,0.1,0.0,0.26000000000000023,0.580000000000001
197,0,0.1,0.0,0.28000000000000025,0.7199999999999989
198,0,0.4,0.0,0.28000000000000025,0.8199999999999985
199,0,0.4,0.0,0.2799999999999998,0.8800000000000008
200,0,0.4,0.0,0.2799999999999998,0.940000000000003
201,0,0.4,0.0,0.26000000000000023,0.940000000000003
202,0,0.4,0.0,0.23999999999999977,0.9200000000000044
203,0,0.4,0.0,0.21999999999999975,0.9200000000000044
204,0,0.4,0.0,0.21999999999999975,0.9800000000000013
205,0,0.4,0.0,0.2200000000000002,1.0199999999999987
206,0,0.4,0.0,0.26000000000000023,1.0399999999999978
207,0,0.4,0.0,0.2999999999999998,1.0399999999999978
208,0,0.4,0.0,0.3200000000000003,0.9799999999999951
209,0,0.2,0.0,0.3199999999999994,0.8799999999999955
210,0,0.2,0.0,0.2999999999999998,0.7599999999999962
211,0,0.2,0.0,0.25999999999999934,0.699999999999994
212,0,0.2,0.0,0.23999999999999977,0.699999999999994
213,0,0.2,0.0,0.24000000000000066,0.7599999999999962
214,0,0.2,0.0,0.23999999999999977,0.8399999999999981
215,0,0.2,0.0,0.2200000000000002,0.9799999999999951
216,0,0.2,0.0,0.2200000000000002,1.0399999999999978
217,0,0.2,0.0,0.2200000000000002,1.0599999999999965
218,0,0.2,0.0,0.20000000000000018,1.0599999999999965
219,0,0.2,0.0,0.2200000000000002,1.0199999999999987
220,0,0.2,0.0,0.23999999999999977,0.919999999999999
221,0,0.2,0.0,0.2200000000000002,0.919999999999999
222,0,0.2,0.0,0.13999999999999968,0.9599999999999964
223,0,0.2,0.0,0.10000000000000009,0.9599999999999964
224,0,0.2,0.0,0.040000000000000036,0.9999999999999947
225,0,0.2,0.0,0.0,1.0799999999999956
226,0,0.2,0.0,0.0,1.0799999999999956
227,0,0.2,0.0,0.06000000000000005,1.0
228,0,0.2,0.0,0.10000000000000009,0.9600000000000026
229,0,0.2,0.0,0.13999999999999968,0.9200000000000044
230,0,0.2,0.0,0.20000000000000018,0.9000000000000057
231,0,0.2,0.0,0.24000000000000066,0.9200000000000044
232,0,0.2,0.0,0.26000000000000023,0.9600000000000026
233,0,0.2,0.0,0.28000000000000025,0.9600000000000026
234,0,0.2,0.0,0.3199999999999994,1.0
235,0,0.2,0.0,0.33999999999999986,1.0199999999999987
236,0,0.2,0.0,0.3799999999999999,1.0
237,0,0.2,0.0,0.4200000000000004,0.9800000000000013
238,0,0.2,0.0,0.43999999999999995,1.0199999999999987
239,0,0.2,0.0,0.4200000000000004,1.0399999999999978
240,0,0.2,0.0,0.3799999999999999,1.080000000000001
241,0,0.2,0.0,0.33999999999999986,1.1199999999999988
242,0,0.2,0.0,0.2799999999999998,1.1799999999999953
243,0,0.2,0.0,0.23999999999999977,1.1999999999999944
244,0,0.2,0.0,0.19999999999999973,1.1999999999999944
245,0,0.2,0.0,0.20000000000000018,1.1599999999999908
246,0,0.2,0.0,0.20000000000000018,1.1399999999999921
247,0,0.2,0.0,0.2200000000000002,1.1399999999999921
248,0,0.2,0.0,0.24000000000000066,1.1599999999999908
249,0,0.2,0.0,0.26000000000000023,1.1599999999999908
250,0,0.2,0.0,0.25999999999999934,1.17999999999999
251,0,0.2,0.0,0.26000000000000023,1.1599999999999908
252,0,0.2,0.0,0.23999999999999977,1.1399999999999921
253,0,0.2,0.0,0.23999999999999977,1.0799999999999956
254,0,0.2,0.0,0.2799999999999998,1.0199999999999987
255,0,0.2,0.0,0.3200000000000003,1.0
256,0,0.2,0.0,0.3200000000000003,1.0399999999999978
257,0,0.2,0.0,0.33999999999999986,1.0199999999999987
258,0,0.2,0.0,0.35999999999999943,1.0199999999999987
259,0,0.2,0.0,0.3600000000000003,1.0599999999999965
260,0,0.2,0.0,0.3600000000000003,1.0599999999999965
261,0,1.0599999999999965,0.0,0.3999999999999999,1.0199999999999987
262,0,1.0199999999999987,0.0,0.45999999999999996,0.9800000000000013
263,0,0.2,0.0,0.45999999999999996,0.9800000000000013
264,0,0.2,0.0,0.4200000000000004,0.9800000000000013
265,0,0.2,0.0,0.3799999999999999,1.0
266,0,0.2,0.0,0.3199999999999994,1.0199999999999987
267,0,0.2,0.0,0.26000000000000023,1.0999999999999943
268,0,0.2,0.0,0.26000000000000023,1.1799999999999953
269,0,0.2,0.0,0.2799999999999998,1.2399999999999975
270,0,0.2,0.0,0.2999999999999998,1.2600000000000025
271,0,0.2,0.0,0.3200000000000003,1.2800000000000011
272,0,0.2,0.0,0.3200000000000003,1.2800000000000011
273,0,0.2,0.0,0.2999999999999998,1.2399999999999975
274,0,0.2,0.0,0.2999999999999998,1.1999999999999944
275,0,0.2,0.0,0.2999999999999998,1.1999999999999944
276,0,0.2,0.0,0.2799999999999998,1.2199999999999989
277,0,0.2,0.0,0.21999999999999975,1.2400000000000033
278,0,0.2,0.0,0.18000000000000016,1.2600000000000025
279,0,0.2,0.0,0.17999999999999972,1.280000000000007
280,0,0.2,0.0,0.1800000000000006,1.3000000000000056
281,0,0.2,0.0,0.21999999999999975,1.3000000000000056
282,0,0.2,0.0,0.3200000000000003,1.2600000000000025
283,0,0.2,0.0,0.3999999999999999,1.2600000000000025
284,0,0.2,0.0,0.4199999999999995,1.2800000000000011
285,0,0.2,0.0,0.4200000000000004,1.2600000000000025
286,0,0.2,0.0,0.3999999999999999,1.2399999999999975
287,0,0.2,0.0,0.33999999999999986,1.2800000000000011
288,0,0.2,0.0,0.2999999999999998,1.3200000000000047
289,0,0.2,0.0,0.28000000000000025,1.3200000000000047
290,0,0.2,0.0,0.28000000000000025,1.3200000000000047
291,0,0.2,0.0,0.3200000000000003,1.3200000000000047
292,0,0.2,0.0,0.3799999999999999,1.3200000000000047
293,0,0.2,0.0,0.4200000000000004,1.3000000000000056
294,0,0.2,0.0,0.45999999999999996,1.2400000000000033
295,0,0.2,0.0,0.47999999999999954,1.2199999999999989
296,0,0.2,0.0,0.45999999999999996,1.2400000000000033
297,0,0.2,0.0,0.43999999999999995,1.2199999999999989
298,0,0.2,0.0,0.4200000000000004,1.1999999999999944
299,0,0.2,0.0,0.3999999999999999,1.219999999999993
300,0,0.2,0.0,0.3999999999999999,1.2599999999999967
301,0,0.2,0.0,0.3799999999999999,1.2599999999999967
302,0,0.2,0.0,0.3600000000000003,1.2800000000000011
303,0,0.2,0.0,0.3199999999999994,1.3200000000000047
304,0,0.2,0.0,0.2799999999999998,1.380000000000007
305,0,0.2,0.0,0.23999999999999977,1.4000000000000057
306,0,0.2,0.0,0.21999999999999975,1.4600000000000022
307,0,0.2,0.0,0.18000000000000016,1.5
308,0,1.5,0.0,0.1800000000000006,1.4399999999999977
309,0,1.4399999999999977,0.0,0.20000000000000018,1.3399999999999976
310,0,1.3399999999999976,0.0,0.23999999999999977,1.2799999999999954
311,0,1.2799999999999954,0.0,0.26000000000000023,1.1999999999999944
312,0,1.1999999999999944,0.0,0.2799999999999998,1.1399999999999921
313,0,1.1399999999999921,0.0,0.2799999999999998,1.1799999999999953
314,0,1.1799999999999953,0.0,0.23999999999999977,1.2399999999999975
315,0,1.2399999999999975,0.0,0.1599999999999997,1.2800000000000011
316,0,1.2800000000000011,0.0,0.1200000000000001,1.3000000000000056
317,0,1.3000000000000056,0.0,0.13999999999999968,1.2600000000000078
318,0,1.2600000000000078,0.0,0.16000000000000014,1.2400000000000033
319,0,1.2400000000000033,0.0,0.20000000000000018,1.2600000000000025
320,0,1.2600000000000025,0.0,0.2799999999999998,1.2000000000000002
321,0,1.2000000000000002,0.0,0.33999999999999986,1.1599999999999966
322,0,1.1599999999999966,0.0,0.2999999999999998,1.1999999999999944
323,0,1.1999999999999944,0.0,0.26000000000000023,1.2199999999999989
324,0,1.2199999999999989,0.0,0.23999999999999977,1.2000000000000002
325,0,1.2000000000000002,0.0,0.18000000000000016,1.2400000000000033
326,0,1.2400000000000033,0.0,0.1200000000000001,1.3000000000000056
327,0,1.3000000000000056,0.0,0.16000000000000014,1.280000000000007
328,0,1.280000000000007,0.0,0.21999999999999975,1.2200000000000046
329,0,0.2,0.0,0.23999999999999977,1.180000000000001
330,0,0.2,0.0,0.28000000000000025,1.1599999999999966
331,0,0.2,0.0,0.33999999999999986,1.0999999999999943
332,0,0.2,0.0,0.3600000000000003,1.119999999999993
333,0,1.119999999999993,0.0,0.3600000000000003,1.1799999999999953
334,0,1.1799999999999953,0.0,0.3799999999999999,1.2599999999999967
335,0,0.2,0.0,0.3999999999999999,1.2999999999999998
336,0,0.2,0.0,0.3799999999999999,1.319999999999999
337,0,0.2,0.0,0.33999999999999986,1.3400000000000034
338,0,0.2,0.0,0.2999999999999998,1.3800000000000012
339,0,0.2,0.0,0.25999999999999934,1.360000000000002
340,0,0.2,0.0,0.23999999999999977,1.360000000000002
341,0,0.2,0.0,0.26000000000000023,1.380000000000007
342,0,1.380000000000007,0.0,0.2799999999999998,1.360000000000002
343,0,1.360000000000002,0.0,0.2799999999999998,1.3400000000000034
344,0,0.2,0.0,0.3199999999999994,1.3400000000000034
345,0,0.2,0.0,0.33999999999999986,1.3200000000000047
346,0,0.2,0.0,0.3200000000000003,1.2999999999999998
347,0,0.2,0.0,0.3200000000000003,1.2800000000000011
348,0,0.2,0.0,0.33999999999999986,1.2399999999999975
349,0,1.2399999999999975,0.0,0.3200000000000003,1.2399999999999975
350,0,1.2399999999999975,0.0,0.3199999999999994,1.2599999999999967
351,0,0.2,0.0,0.33999999999999986,1.2999999999999998
352,0,0.2,0.0,0.3600000000000003,1.3400000000000034
353,0,0.2,0.0,0.3600000000000003,1.3600000000000079
354,0,0.2,0.0,0.3600000000000003,1.3600000000000079
355,0,0.2,0.0,0.33999999999999986,1.380000000000007
356,0,1.380000000000007,0.0,0.3200000000000003,1.4200000000000044
357,0,1.4200000000000044,0.0,0.2999999999999998,1.4800000000000013
358,0,0.2,0.0,0.2999999999999998,1.4800000000000013
359,0,0.2,0.0,0.2999999999999998,1.4399999999999977
360,0,0.2,0.0,0.2799999999999998,1.419999999999999
361,0,0.2,0.0,0.25999999999999934,1.3399999999999976
362,0,0.2,0.0,0.23999999999999977,1.2599999999999967
363,0,0.2,0.0,0.25999999999999934,1.219999999999993
364,0,0.2,0.0,0.28000000000000025,1.1999999999999944
365,0,0.2,0.0,0.34000000000000075,1.1599999999999908
366,0,0.2,0.0,0.3799999999999999,1.1399999999999921
367,0,0.2,0.0,0.4200000000000004,1.1399999999999921
368,0,0.2,0.0,0.4200000000000004,1.1599999999999908
369,0,0.2,0.0,0.4200000000000004,1.1599999999999908
370,0,0.2,0.0,0.3999999999999999,1.1799999999999953
371,0,1.1799999999999953,0.0,0.3999999999999999,1.1999999999999944
372,0,1.1999999999999944,0.0,0.3999999999999999,1.1799999999999953
373,0,1.1799999999999953,0.0,0.3799999999999999,1.1599999999999966
374,0,0.2,0.0,0.3600000000000003,1.1799999999999953
375,0,0.2,0.0,0.3199999999999994,1.1599999999999908
376,0,0.2,0.0,0.2999999999999998,1.119999999999993
377,0,0.2,0.0,0.26000000000000023,1.119999999999993
378,0,0.2,0.0,0.26000000000000023,1.1599999999999966
379,0,0.2,0.0,0.2799999999999998,1.180000000000001
380,0,0.2,0.0,0.3200000000000003,1.180000000000001
381,0,0.2,0.0,0.33999999999999986,1.2400000000000033
382,0,0.2,0.0,0.33999999999999986,1.280000000000007
383,0,0.2,0.0,0.3199999999999994,1.280000000000007
384,0,0.2,0.0,0.26000000000000023,1.3000000000000056
385,0,0.2,0.0,0.20000000000000018,1.32000000000001
386,0,0.2,0.0,0.17999999999999972,1.32000000000001
387,0,0.2,0.0,0.21999999999999975,1.3000000000000056
388,0,0.2,0.0,0.26000000000000023,1.2400000000000033
389,0,0.2,0.0,0.34000000000000075,1.1600000000000024
390,0,0.2,0.0,0.4200000000000004,1.139999999999998
391,0,0.2,0.0,0.43999999999999995,1.139999999999998
392,0,1.139999999999998,0.0,0.3999999999999999,1.139999999999998
393,0,1.139999999999998,0.0,0.3600000000000003,1.139999999999998
394,0,0.2,0.0,0.2999999999999998,1.1799999999999953
395,0,0.2,0.0,0.23999999999999977,1.2199999999999989
396,0,0.2,0.0,0.20000000000000018,1.1999999999999944
397,0,0.2,0.0,0.20000000000000018,1.2199999999999989
398,0,0.2,0.0,0.23999999999999977,1.2800000000000011
399,0,0.2,0.0,0.26000000000000023,1.360000000000002
400,0,0.2,0.0,0.28000000000000025,1.3800000000000012
401,0,0.2,0.0,0.2999999999999998,1.4000000000000057
402,0,0.2,0.0,0.3200000000000003,1.3800000000000012
403,0,0.2,0.0,0.2799999999999998,1.3399999999999976
404,0,0.2,0.0,0.2799999999999998,1.2399999999999975
405,0,0.2,0.0,0.26000000000000023,1.1799999999999953
406,0,0.2,0.0,0.23999999999999977,1.1799999999999953
407,0,0.2,0.0,0.21999999999999975,1.2199999999999989
408,0,0.2,0.0,0.21999999999999975,1.2600000000000025
409,0,0.2,0.0,0.2200000000000002,1.2800000000000011
410,0,0.2,0.0,0.24000000000000066,1.3000000000000056
411,0,0.2,0.0,0.23999999999999977,1.3000000000000056
412,0,0.2,0.0,0.26000000000000023,1.280000000000007
413,0,0.2,0.0,0.26000000000000023,1.280000000000007
414,0,0.2,0.0,0.2200000000000002,1.3000000000000114
415,0,0.2,0.0,0.17999999999999972,1.3000000000000114
416,0,0.2,0.0,0.17999999999999972,1.3000000000000114
417,0,0.2,0.0,0.16000000000000014,1.32000000000001
418,0,0.2,0.0,0.20000000000000018,1.3000000000000056
419,0,0.2,0.0,0.2799999999999998,1.2000000000000055
420,0,0.2,0.0,0.3600000000000003,1.080000000000001
421,0,0.2,0.0,0.3999999999999999,1.0399999999999978
422,0,0.2,0.0,0.4200000000000004,0.9599999999999964
423,0,0.2,0.0,0.4199999999999995,0.8800000000000008
424,0,0.2,0.0,0.3799999999999999,0.9399999999999977
425,0,0.2,0.0,0.33999999999999986,1.0399999999999978
426,0,0.2,0.0,0.3200000000000003,1.0599999999999965
427,0,0.2,0.0,0.33999999999999986,1.0999999999999943
428,0,1.0999999999999943,0.0,0.33999999999999986,1.1599999999999908
429,0,1.1599999999999908,0.0,0.3600000000000003,1.1599999999999908
430,0,0.3,0.0,0.3999999999999999,1.1399999999999921
431,0,0.3,0.0,0.43999999999999995,1.1399999999999921
432,0,0.3,0.0,0.43999999999999995,1.1599999999999966
433,0,0.3,0.0,0.43999999999999995,1.1799999999999953
