timestamp,year,month,day,hour,minute,second,longitude,latitude,altitude,groundspeed,airspeed,AoA,SLIP,outside pres,outside temp,AGL,rpm,pitch,roll,yaw,fairing temp,fairing pres,fairing hum,ELV,RUD,ELVtrim,RUDtrim,voltage,current,torque,power,thrust
980,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,17,34,0,-2.07,6.12,339.25,16,1015.01,61,90,90,90,90,7.46,0.27,0.00,0.00,0.00
980,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.16,0.00,-36.30,1144,17,34,0,-2.07,6.31,339.12,16,1014.99,61,90,90,90,90,7.46,0.27,0.00,0.00,0.00
980,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.00,6.56,338.93,16,1015.00,61,90,90,90,90,7.46,0.27,0.00,0.00,0.00
980,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,17,34,0,-2.00,6.56,338.93,16,1015.01,61,90,90,90,90,7.46,0.27,0.00,0.00,0.00
981,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,17,34,0,-2.00,6.56,338.93,16,1015.01,61,90,90,90,90,7.46,0.27,0.00,0.00,0.00
981,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.07,7.00,338.75,16,1015.01,61,90,90,90,90,7.32,0.50,0.00,0.00,0.00
981,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.00,7.06,338.68,16,1015.01,61,90,90,90,90,7.45,0.24,0.00,0.00,0.00
981,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.07,7.06,338.68,16,1015.01,61,90,90,90,90,7.45,0.24,0.00,0.00,0.00
981,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.13,7.00,338.68,16,1015.01,61,90,90,90,90,7.43,0.24,0.00,0.00,0.00
981,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.19,7.06,338.75,16,1015.01,61,90,90,90,90,7.43,0.24,0.00,0.00,0.00
981,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.19,7.06,338.75,16,1015.01,61,90,90,90,90,7.39,0.84,0.00,0.00,0.00
981,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.19,7.06,338.75,16,1015.00,61,90,90,90,90,7.46,0.21,0.00,0.00,0.00
982,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.19,7.25,338.75,16,1015.00,61,90,90,90,90,7.46,0.21,0.00,0.00,0.00
982,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.19,7.31,338.75,16,1015.03,61,90,90,90,90,7.46,0.21,0.00,0.00,0.00
982,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.19,7.31,338.75,16,1015.02,61,90,90,90,90,7.40,0.45,0.00,0.00,0.00
982,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.25,7.25,338.75,16,1015.01,61,90,90,90,90,7.47,0.34,0.00,0.00,0.00
982,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.32,7.25,338.75,16,1015.01,61,90,90,90,90,7.49,0.15,0.00,0.00,0.00
982,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.32,7.25,338.75,16,1015.05,61,90,90,90,90,7.49,0.15,0.00,0.00,0.00
982,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.25,7.25,338.75,16,1015.02,61,90,90,90,90,7.49,0.15,0.00,0.00,0.00
982,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.25,7.37,338.75,16,1015.02,61,90,90,90,90,7.49,0.15,0.00,0.00,0.00
982,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.25,7.37,338.75,16,1015.03,61,90,90,90,90,7.49,0.15,0.00,0.00,0.00
983,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.25,7.31,338.75,16,1015.03,61,90,90,90,90,7.47,0.18,0.00,0.00,0.00
983,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.32,7.31,338.75,16,1015.03,61,90,90,90,90,7.47,0.18,0.00,0.00,0.00
983,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.32,7.31,338.75,16,1015.01,61,90,90,90,90,7.47,0.18,0.00,0.00,0.00
983,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.32,7.18,338.75,16,1015.00,61,90,90,90,90,7.47,0.18,0.00,0.00,0.00
983,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.32,7.18,338.75,16,1015.02,61,90,90,90,90,7.47,0.18,0.00,0.00,0.00
983,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.25,7.12,338.75,16,1015.02,61,90,90,90,90,7.47,0.18,0.00,0.00,0.00
983,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.19,7.12,338.75,16,1015.01,61,90,90,90,90,7.48,0.20,0.00,0.00,0.00
983,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.19,7.12,338.75,16,1015.01,61,90,90,90,90,7.48,0.20,0.00,0.00,0.00
984,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.19,7.12,338.75,16,1015.02,61,90,90,90,90,7.48,0.20,0.00,0.00,0.00
984,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.25,7.43,338.68,16,1015.00,61,90,90,90,90,7.48,0.20,0.00,0.00,0.00
984,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.25,7.50,338.68,16,1015.02,61,90,90,90,90,7.48,0.20,0.00,0.00,0.00
984,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.25,7.56,338.68,16,1015.00,61,90,90,90,90,7.48,0.20,0.00,0.00,0.00
984,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.25,7.50,338.68,16,1015.01,61,90,90,90,90,7.41,0.41,0.00,0.00,0.00
984,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.25,7.50,338.68,16,1015.01,61,90,90,90,90,7.48,0.15,0.00,0.00,0.00
984,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.25,7.50,338.68,16,1014.99,61,90,90,90,90,7.48,0.13,0.00,0.00,0.00
984,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.25,7.50,338.68,16,1014.99,61,90,90,90,90,7.48,0.13,0.00,0.00,0.00
985,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.25,7.43,338.68,16,1014.99,61,90,90,90,90,7.48,0.13,0.00,0.00,0.00
985,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,17,34,0,-2.25,7.43,338.68,16,1014.99,61,90,90,90,90,7.41,0.22,0.00,0.00,0.00
985,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.25,7.43,338.68,16,1014.99,61,90,90,90,90,7.47,0.22,0.00,0.00,0.00
985,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,17,34,0,-2.25,7.43,338.68,16,1014.99,61,90,90,90,90,7.48,0.13,0.00,0.00,0.00
985,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,17,34,0,-2.25,7.43,338.68,16,1014.99,61,90,90,90,90,7.48,0.13,0.00,0.00,0.00
985,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.25,7.43,338.68,16,1015.00,61,90,90,90,90,7.48,0.13,0.00,0.00,0.00
985,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,17,34,0,-2.25,7.43,338.68,16,1014.98,61,90,90,90,90,7.48,0.13,0.00,0.00,0.00
985,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,17,34,0,-2.25,7.43,338.68,16,1014.99,61,90,90,90,90,7.48,0.13,0.00,0.00,0.00
985,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.25,7.43,338.68,16,1014.99,61,90,90,90,90,7.48,0.13,0.00,0.00,0.00
986,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.25,7.43,338.68,16,1014.99,61,90,90,90,90,7.48,0.13,0.00,0.00,0.00
986,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,17,34,0,-2.25,7.50,338.68,16,1014.98,61,90,90,90,90,7.48,0.13,0.00,0.00,0.00
986,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.25,7.75,338.68,16,1015.00,61,90,90,90,90,7.48,0.13,0.00,0.00,0.00
986,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,17,34,0,-2.25,7.81,338.68,16,1014.99,61,90,90,90,90,7.48,0.13,0.00,0.00,0.00
986,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,17,34,0,-2.25,7.81,338.68,16,1014.97,61,90,90,90,90,7.48,0.26,0.00,0.00,0.00
986,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,17,34,0,-2.25,7.81,338.68,16,1014.98,62,90,90,90,90,7.48,0.26,0.00,0.00,0.00
986,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,17,34,0,-2.25,7.81,338.68,16,1014.98,62,90,90,90,90,7.48,0.26,0.00,0.00,0.00
986,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,17,34,0,-2.25,7.81,338.68,16,1014.98,62,90,90,90,90,7.47,0.14,0.00,0.00,0.00
987,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,17,34,0,-2.25,7.81,338.68,16,1015.01,62,90,90,90,90,7.47,0.19,0.00,0.00,0.00
987,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,17,34,0,-2.25,7.81,338.68,16,1014.99,62,90,90,90,90,7.48,0.10,0.00,0.00,0.00
987,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,17,34,0,-2.25,7.81,338.68,16,1015.01,62,90,90,90,90,7.48,0.10,0.00,0.00,0.00
987,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,17,34,0,-2.25,7.81,338.68,16,1015.00,61,90,90,90,90,7.39,0.36,0.00,0.00,0.00
987,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,17,34,0,-2.25,7.81,338.68,16,1015.00,61,90,90,90,90,7.47,0.19,0.00,0.00,0.00
987,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,17,34,0,-2.25,7.81,338.68,16,1015.01,62,90,90,90,90,7.52,0.06,0.00,0.00,0.00
987,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,17,34,0,-2.25,7.81,338.68,16,1015.00,62,90,90,90,90,7.46,0.31,0.00,0.00,0.00
987,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,17,34,0,-2.25,7.81,338.68,16,1015.01,62,90,90,90,90,7.45,0.54,0.00,0.00,0.00
987,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,17,34,0,-2.25,7.81,338.68,16,1015.01,62,90,90,90,90,7.47,0.19,0.00,0.00,0.00
988,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,17,34,0,-2.25,7.81,338.68,16,1015.01,62,90,90,90,90,7.47,0.19,0.00,0.00,0.00
988,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,17,34,0,-2.25,7.68,338.68,16,1015.00,62,90,90,90,90,7.47,0.19,0.00,0.00,0.00
988,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,17,34,0,-2.25,7.68,338.68,16,1015.02,62,90,90,90,90,7.47,0.19,0.00,0.00,0.00
988,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,17,34,0,-2.25,7.68,338.68,16,1015.02,62,90,90,90,90,7.47,0.19,0.00,0.00,0.00
988,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,17,34,0,-2.25,7.68,338.68,16,1015.01,62,90,90,90,90,7.47,0.19,0.00,0.00,0.00
988,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,17,34,0,-2.25,7.75,338.68,16,1015.01,62,90,90,90,90,7.47,0.19,0.00,0.00,0.00
988,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,17,34,0,-2.25,7.81,338.68,16,1014.98,62,90,90,90,90,7.47,0.19,0.00,0.00,0.00
988,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,17,34,0,-2.25,7.81,338.68,16,1014.99,62,90,90,90,90,7.48,0.13,0.00,0.00,0.00
989,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,17,34,0,-2.25,7.81,338.68,16,1014.99,62,90,90,90,90,7.48,0.13,0.00,0.00,0.00
989,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,17,34,0,-2.25,7.81,338.68,16,1015.00,62,90,90,90,90,7.48,0.13,0.00,0.00,0.00
989,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,17,34,0,-2.25,7.81,338.68,16,1014.99,62,90,90,90,90,7.45,0.20,0.00,0.00,0.00
989,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,17,34,0,-2.25,7.81,338.68,16,1014.99,62,90,90,90,90,7.45,0.20,0.00,0.00,0.00
989,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,17,34,0,-2.25,7.81,338.68,16,1014.98,62,90,90,90,90,7.48,0.11,0.00,0.00,0.00
989,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,17,34,0,-2.25,7.81,338.68,16,1015.00,62,90,90,90,90,7.45,0.42,0.00,0.00,0.00
989,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.25,7.81,338.68,16,1014.98,62,90,90,90,90,7.45,0.42,0.00,0.00,0.00
989,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.25,7.81,338.68,16,1014.98,62,90,90,90,90,7.45,0.42,0.00,0.00,0.00
989,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.25,7.81,338.68,16,1015.00,62,90,90,90,90,7.45,0.42,0.00,0.00,0.00
990,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,17,34,0,-2.25,7.81,338.68,16,1015.02,62,90,90,90,90,7.45,0.42,0.00,0.00,0.00
990,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,17,34,0,-2.25,7.81,338.68,16,1014.99,61,90,90,90,90,7.45,0.42,0.00,0.00,0.00
990,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.25,7.75,338.68,16,1015.01,62,90,90,90,90,7.47,0.43,0.00,0.00,0.00
990,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.25,7.68,338.68,16,1015.01,62,90,90,90,90,7.45,0.44,0.00,0.00,0.00
990,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,17,34,0,-2.25,7.68,338.68,16,1015.01,62,90,90,90,90,7.48,0.11,0.00,0.00,0.00
990,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.25,7.68,338.68,16,1014.98,62,90,90,90,90,7.48,0.17,0.00,0.00,0.00
990,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,17,34,0,-2.25,7.50,338.68,16,1014.99,62,90,90,90,90,7.48,0.20,0.00,0.00,0.00
990,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.25,7.18,338.68,16,1015.00,62,90,90,90,90,7.48,0.20,0.00,0.00,0.00
991,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.32,7.00,338.68,16,1015.00,62,90,90,90,90,7.48,0.20,0.00,0.00,0.00
991,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.32,6.75,338.68,16,1015.00,61,90,90,90,90,7.51,0.11,0.00,0.00,0.00
991,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.32,6.75,338.68,16,1014.98,61,90,90,90,90,7.51,0.11,0.00,0.00,0.00
991,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.25,6.43,338.68,16,1014.96,61,90,90,90,90,7.51,0.11,0.00,0.00,0.00
991,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.25,6.25,338.68,16,1014.99,61,90,90,90,90,7.51,0.11,0.00,0.00,0.00
991,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.25,6.37,338.62,16,1014.98,61,90,90,90,90,7.51,0.11,0.00,0.00,0.00
991,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.25,6.43,338.56,16,1015.00,61,90,90,90,90,7.51,0.11,0.00,0.00,0.00
991,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.25,6.37,338.56,16,1014.98,61,90,90,90,90,7.51,0.11,0.00,0.00,0.00
992,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.32,6.31,338.56,16,1014.99,61,90,90,90,90,7.45,0.18,0.00,0.00,0.00
992,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.32,6.18,338.56,16,1014.99,61,90,90,90,90,7.45,0.18,0.00,0.00,0.00
992,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,34,0,-2.25,6.12,338.56,16,1015.01,61,90,90,90,90,7.45,0.18,0.00,0.00,0.00
992,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,36,0,-2.32,5.93,338.56,16,1015.00,61,90,90,90,90,7.45,0.18,0.00,0.00,0.00
992,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,36,0,-2.25,5.87,338.56,16,1015.02,61,90,90,90,90,7.45,0.18,0.00,0.00,0.00
992,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,36,0,-2.25,6.06,338.68,16,1014.99,61,90,90,90,90,7.47,0.12,0.00,0.00,0.00
992,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.00,0.00,-36.30,1144,18,36,0,-2.25,6.12,338.75,16,1014.99,61,90,90,90,90,7.19,1.79,0.00,0.00,0.00
992,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.16,0.00,-36.30,1144,18,36,0,-2.32,6.18,338.81,16,1015.00,61,90,90,90,90,7.47,0.05,0.00,0.00,0.00
992,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.33,0.00,-36.30,1144,18,34,0,-2.32,6.18,338.81,16,1015.01,61,90,90,90,90,7.47,0.05,0.00,0.00,0.00
993,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.40,0.00,-36.30,1144,18,34,0,-3.57,5.81,339.06,16,1015.00,61,90,90,90,90,7.47,0.05,0.00,0.00,0.00
993,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.61,0.00,-23.30,1144,18,36,0,-3.94,5.62,339.12,16,1014.99,61,90,90,90,90,7.47,0.05,0.00,0.00,0.00
993,2080,1,5,5,19,37,35.024410,135.779434,61.00,0.00,0.61,0.00,-20.30,1144,18,36,0,-3.94,5.68,339.25,16,1015.02,61,90,90,90,90,7.45,0.28,0.00,0.00,0.00
993,2080,1,5,5,19,37,35.024410,135.779434,60.90,0.00,0.66,0.00,-17.30,1144,18,36,0,-3.88,5.81,339.31,16,1015.02,61,90,90,90,90,7.43,0.38,0.00,0.00,0.00
993,2080,1,5,5,19,52,35.024410,135.779434,60.90,0.00,0.68,0.00,-14.30,1144,18,36,0,-3.88,6.00,339.37,16,1015.01,61,90,90,90,90,7.43,0.55,0.00,0.00,0.00
993,2080,1,5,5,19,52,35.024410,135.779434,60.90,0.00,0.77,0.00,-9.30,1144,18,34,0,-3.88,6.00,339.37,16,1015.00,61,90,90,90,90,7.48,0.20,0.00,0.00,0.00
