timestamp,year,month,day,hour,minute,second,longitude,latitude,altitude,groundspeed,airspeed,AoA,SLIP,outside pres,outside temp,AGL,rpm,pitch,roll,yaw,fairing temp,fairing pres,fairing hum,ELV,RUD,ELVtrim,RUDtrim,voltage,current,torque,power,thrust
12,0,0,0,9,0,0,0.000000,0.000000,0.00,0.00,0.00,-41.50,-57.60,1076,20,24,0,-1.69,-0.13,359.37,19,1010.32,44,90,90,90,90,7.56,0.25,0.00,0.00,0.00
12,0,0,0,9,0,0,0.000000,0.000000,0.00,0.00,0.00,-41.50,-57.60,1076,20,24,0,-1.69,-0.13,359.31,19,1010.31,44,90,90,90,90,7.56,0.25,0.00,0.00,0.00
12,0,0,0,9,0,0,0.000000,0.000000,0.00,0.00,0.00,-41.50,-57.60,1076,20,24,0,-1.69,-0.13,359.31,19,1010.30,44,90,90,90,90,7.56,0.25,0.00,0.00,0.00
12,0,0,0,9,0,0,0.000000,0.000000,0.00,0.00,0.00,0.00,-52.60,1076,20,24,0,-1.69,-0.13,359.31,19,1010.33,44,90,90,90,90,7.56,0.25,0.00,0.00,0.00
13,0,0,0,9,0,0,0.000000,0.000000,0.00,0.00,0.00,0.00,-52.60,1076,20,24,0,-1.69,-0.13,359.31,19,1010.32,44,90,90,90,90,7.49,0.60,0.00,0.00,0.00
76,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.52,-58.40,-32.40,1144,17,34,0,-2.69,3.06,359.56,15,1014.92,62,90,90,90,90,7.51,0.49,0.00,0.00,0.00
76,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.52,-58.40,-32.40,1144,17,34,0,-2.69,3.06,359.56,15,1014.92,62,90,90,90,90,7.51,0.49,0.00,0.00,0.00
76,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.52,-58.40,-32.40,1144,17,34,0,-2.69,3.06,359.56,15,1014.92,62,90,90,90,90,7.51,0.49,0.00,0.00,0.00
76,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.52,-58.40,-32.40,1144,17,34,0,-2.69,3.06,359.56,15,1014.91,62,90,90,90,90,7.52,0.20,0.00,0.00,0.00
76,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.52,-58.40,-32.40,1144,17,34,0,-2.69,3.06,359.56,15,1014.90,62,90,90,90,90,7.52,0.20,0.00,0.00,0.00
76,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.52,-58.40,-32.40,1144,17,34,0,-2.69,3.06,359.56,15,1014.88,62,90,90,90,90,7.53,0.12,0.00,0.00,0.00
76,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.52,-58.40,-32.40,1144,17,34,0,-2.69,3.06,359.56,15,1014.88,62,90,90,90,90,7.53,0.12,0.00,0.00,0.00
76,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.52,-58.40,-32.40,1144,17,34,0,-2.69,3.06,359.56,15,1014.91,62,90,90,90,90,7.53,0.12,0.00,0.00,0.00
77,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.52,-58.40,-32.40,1144,17,34,0,-2.69,3.06,359.56,15,1014.89,62,90,90,90,90,7.52,0.30,0.00,0.00,0.00
77,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.52,-58.40,-32.40,1144,17,34,0,-2.69,3.06,359.56,15,1014.90,62,90,90,90,90,7.52,0.30,0.00,0.00,0.00
77,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.52,-58.40,-32.40,1144,17,34,0,-2.69,3.06,359.56,15,1014.91,62,90,90,90,90,7.54,0.11,0.00,0.00,0.00
77,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.52,-58.40,-32.40,1144,17,34,0,-2.69,3.06,359.56,15,1014.91,62,90,90,90,90,7.54,0.13,0.00,0.00,0.00
77,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.52,-58.40,-32.40,1144,17,34,0,-2.69,3.06,359.56,15,1014.91,62,90,90,90,90,7.51,0.18,0.00,0.00,0.00
77,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.52,-58.40,-32.40,1144,17,34,0,-2.69,3.06,359.56,15,1014.90,62,90,90,90,90,7.51,0.18,0.00,0.00,0.00
77,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.52,-58.40,-32.40,1144,17,34,0,-2.69,3.06,359.56,15,1014.90,62,90,90,90,90,7.51,0.18,0.00,0.00,0.00
77,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.90,-38.70,-27.40,1144,17,34,0,-2.69,3.06,359.56,15,1014.91,62,90,90,90,90,7.51,0.18,0.00,0.00,0.00
78,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.96,-36.60,-25.40,1144,17,34,0,-2.69,3.06,359.56,15,1014.92,62,90,90,90,90,7.51,0.18,0.00,0.00,0.00
78,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.70,-32.70,-18.40,1144,17,34,0,-2.69,3.06,359.56,15,1014.92,62,90,90,90,90,7.51,0.18,0.00,0.00,0.00
78,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.57,-32.40,-17.40,1144,17,34,0,-2.69,3.06,359.56,15,1014.91,62,90,90,90,90,7.52,0.32,0.00,0.00,0.00
78,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.36,-32.40,-18.40,1144,17,34,0,-2.69,3.06,359.56,15,1014.89,62,90,90,90,90,7.52,0.32,0.00,0.00,0.00
78,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.59,-32.40,-18.40,1144,17,34,0,-2.69,3.06,359.56,15,1014.93,62,90,90,90,90,7.52,0.32,0.00,0.00,0.00
78,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.52,-32.40,-18.40,1144,17,34,0,-2.69,3.06,359.56,15,1014.91,62,90,90,90,90,7.52,0.32,0.00,0.00,0.00
78,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.52,-32.40,-18.40,1144,17,34,0,-2.69,3.06,359.56,15,1014.91,62,90,90,90,90,7.52,0.32,0.00,0.00,0.00
78,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.59,-32.40,-18.40,1144,17,34,0,-2.69,3.06,359.56,15,1014.91,62,90,90,90,90,7.52,0.36,0.00,0.00,0.00
78,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.68,-32.40,-18.40,1144,17,34,0,-2.69,3.06,359.56,15,1014.92,62,90,90,90,90,7.51,0.27,0.00,0.00,0.00
79,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.52,-32.70,-19.40,1144,17,34,0,-2.69,3.06,359.56,15,1014.88,62,90,90,90,90,7.53,0.12,0.00,0.00,0.00
79,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.49,-33.40,-19.40,1144,17,34,0,-2.69,3.06,359.56,15,1014.91,62,90,90,90,90,7.53,0.12,0.00,0.00,0.00
79,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.77,-33.80,-19.40,1144,17,34,0,-2.69,3.06,359.56,15,1014.93,62,90,90,90,90,7.53,0.12,0.00,0.00,0.00
79,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,1.15,-34.90,-22.40,1144,17,34,0,-2.69,3.06,359.56,15,1014.91,62,90,90,90,90,7.53,0.12,0.00,0.00,0.00
79,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,1.11,-34.90,-25.40,1144,17,34,0,-2.69,3.06,359.56,15,1014.92,62,90,90,90,90,7.53,0.33,0.00,0.00,0.00
79,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.87,-34.90,-27.40,1144,17,34,0,-2.69,3.06,359.56,15,1014.92,62,90,90,90,90,7.51,0.25,0.00,0.00,0.00
79,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,1.20,-34.50,-28.40,1144,17,34,0,-2.69,3.06,359.56,15,1014.92,62,90,90,90,90,7.53,0.10,0.00,0.00,0.00
79,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,1.20,-34.50,-28.40,1144,17,34,0,-2.69,3.06,359.56,15,1014.90,62,90,90,90,90,7.52,0.25,0.00,0.00,0.00
80,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,1.20,-34.50,-28.40,1144,17,34,0,-2.69,3.06,359.56,15,1014.91,62,90,90,90,90,7.52,0.25,0.00,0.00,0.00
80,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,1.37,-39.40,-27.40,1144,17,34,0,-2.69,3.06,359.56,15,1014.91,62,90,90,90,90,7.52,0.25,0.00,0.00,0.00
80,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,1.37,-39.40,-27.40,1144,17,34,0,-2.69,3.06,359.56,15,1014.89,62,90,90,90,90,7.52,0.25,0.00,0.00,0.00
80,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,1.37,-39.40,-27.40,1144,17,34,0,-2.69,3.06,359.56,15,1014.89,62,90,90,90,90,7.52,0.25,0.00,0.00,0.00
80,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,1.37,-39.40,-27.40,1144,17,34,0,-2.69,3.06,359.56,15,1014.89,62,90,90,90,90,7.52,0.25,0.00,0.00,0.00
80,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,1.37,-39.40,-27.40,1144,17,34,0,-2.69,3.06,359.56,15,1014.91,62,90,90,90,90,7.52,0.25,0.00,0.00,0.00
80,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,1.37,-39.40,-27.40,1144,17,34,0,-2.69,3.06,359.56,15,1014.90,62,90,90,90,90,7.51,0.46,0.00,0.00,0.00
80,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,1.37,-39.40,-27.40,1144,17,34,0,-2.69,3.06,359.56,15,1014.89,62,90,90,90,90,7.51,0.46,0.00,0.00,0.00
80,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,1.37,-39.40,-27.40,1144,17,34,0,-2.69,3.06,359.56,15,1014.91,62,90,90,90,90,7.51,0.46,0.00,0.00,0.00
81,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,1.37,-39.40,-27.40,1144,17,34,0,-2.69,3.06,359.56,15,1014.91,62,90,90,90,90,7.51,0.46,0.00,0.00,0.00
81,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,1.37,-39.40,-27.40,1144,17,34,0,-2.69,3.12,359.56,15,1014.91,62,90,90,90,90,7.51,0.46,0.00,0.00,0.00
81,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,1.37,-39.40,-27.40,1144,17,34,0,-2.69,3.12,359.56,15,1014.90,62,90,90,90,90,7.47,0.47,0.00,0.00,0.00
81,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,1.37,-39.40,-27.40,1144,17,34,0,-2.69,3.12,359.56,15,1014.92,62,90,90,90,90,7.53,0.09,0.00,0.00,0.00
81,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,1.37,-39.40,-27.40,1144,17,34,0,-2.63,3.18,359.56,15,1014.92,62,90,90,90,90,7.53,0.09,0.00,0.00,0.00
81,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,1.37,-39.40,-27.40,1144,17,34,0,-2.63,3.18,359.56,15,1014.93,62,90,90,90,90,7.53,0.09,0.00,0.00,0.00
81,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,1.37,-39.40,-27.40,1144,17,34,0,-2.69,3.18,359.56,15,1014.93,62,90,90,90,90,7.51,0.21,0.00,0.00,0.00
81,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,1.37,-39.40,-27.40,1144,17,34,0,-2.69,3.18,359.56,15,1014.89,62,90,90,90,90,7.54,0.10,0.00,0.00,0.00
82,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,1.37,-39.40,-27.40,1144,17,34,0,-2.69,3.25,359.56,15,1014.90,62,90,90,90,90,7.51,0.42,0.00,0.00,0.00
82,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,1.37,-39.40,-27.40,1144,17,34,0,-2.69,3.18,359.56,15,1014.89,62,90,90,90,90,7.52,0.40,0.00,0.00,0.00
82,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,1.37,-39.40,-27.40,1144,17,34,0,-2.69,3.12,359.56,15,1014.90,62,90,90,90,90,7.52,0.14,0.00,0.00,0.00
82,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,1.37,-39.40,-27.40,1144,17,34,0,-2.69,3.12,359.56,15,1014.92,62,90,90,90,90,7.52,0.14,0.00,0.00,0.00
82,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,1.37,-39.40,-27.40,1144,17,34,0,-2.69,3.12,359.56,15,1014.92,62,90,90,90,90,7.49,0.38,0.00,0.00,0.00
82,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,1.37,-39.40,-27.40,1144,17,34,0,-2.69,3.12,359.56,15,1014.92,62,90,90,90,90,7.49,0.52,0.00,0.00,0.00
82,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,1.37,-39.40,-27.40,1144,17,34,0,-2.69,3.12,359.56,15,1014.90,62,90,90,90,90,7.49,0.52,0.00,0.00,0.00
82,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,1.37,-39.40,-27.40,1144,17,34,0,-2.69,3.12,359.56,15,1014.92,62,90,90,90,90,7.49,0.52,0.00,0.00,0.00
82,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,1.37,-39.40,-27.40,1144,17,34,0,-2.69,3.25,359.56,15,1014.89,62,90,90,90,90,7.49,0.52,0.00,0.00,0.00
83,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.43,-35.20,-41.40,1144,17,34,0,-2.69,3.25,359.56,15,1014.92,62,90,90,90,90,7.49,0.16,0.00,0.00,0.00
83,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.43,-35.20,-41.40,1144,17,34,0,-2.69,3.37,359.56,15,1014.92,62,90,90,90,90,7.52,0.30,0.00,0.00,0.00
83,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.28,-35.60,-40.40,1144,17,34,0,-2.69,3.37,359.56,15,1014.88,62,90,90,90,90,7.52,0.30,0.00,0.00,0.00
83,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.28,-35.60,-40.40,1144,17,34,0,-2.69,3.37,359.56,15,1014.90,62,90,90,90,90,7.52,0.30,0.00,0.00,0.00
83,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.54,-35.20,-39.40,1144,17,34,0,-2.69,3.62,359.56,15,1014.91,62,90,90,90,90,7.52,0.30,0.00,0.00,0.00
83,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.36,-37.70,-39.40,1144,17,34,0,-2.69,3.62,359.56,15,1014.92,62,90,90,90,90,7.52,0.30,0.00,0.00,0.00
83,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.28,-40.10,-39.40,1144,17,34,0,-2.69,3.62,359.56,15,1014.92,62,90,90,90,90,7.51,0.40,0.00,0.00,0.00
83,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.43,-42.60,-39.40,1144,17,34,0,-2.69,3.62,359.56,15,1014.92,62,90,90,90,90,7.48,0.23,0.00,0.00,0.00
84,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.33,-45.00,-39.40,1144,17,34,0,-2.69,3.62,359.56,15,1014.92,62,90,90,90,90,7.53,0.14,0.00,0.00,0.00
84,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.00,-47.90,-39.40,1144,17,34,0,-2.69,3.62,359.56,15,1014.90,62,90,90,90,90,7.53,0.14,0.00,0.00,0.00
84,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.00,-50.30,-39.40,1144,17,32,0,-2.69,3.56,359.56,15,1014.89,62,90,90,90,90,7.53,0.14,0.00,0.00,0.00
84,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.00,-52.80,-39.40,1144,17,34,0,-2.69,3.56,359.56,15,1014.90,62,90,90,90,90,7.53,0.14,0.00,0.00,0.00
84,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.00,-55.60,-39.40,1144,17,34,0,-2.69,3.56,359.56,15,1014.90,62,90,90,90,90,7.53,0.14,0.00,0.00,0.00
84,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.00,-58.10,-39.40,1144,17,34,0,-2.69,3.56,359.56,15,1014.90,62,90,90,90,90,7.52,0.14,0.00,0.00,0.00
84,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.00,-60.50,-39.40,1144,17,34,0,-2.69,3.56,359.56,15,1014.90,62,90,90,90,90,7.52,0.14,0.00,0.00,0.00
84,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.00,-62.60,-39.40,1144,17,34,0,-2.69,3.56,359.56,15,1014.89,62,90,90,90,90,7.52,0.14,0.00,0.00,0.00
84,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.00,-64.40,-39.40,1144,17,34,0,-2.69,3.56,359.56,15,1014.92,62,90,90,90,90,7.52,0.14,0.00,0.00,0.00
85,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.00,-66.50,-39.40,1144,17,34,0,-2.69,3.56,359.56,15,1014.92,62,90,90,90,90,7.52,0.14,0.00,0.00,0.00
85,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.00,-68.60,-39.40,1144,17,34,0,-2.69,3.50,359.56,15,1014.91,62,90,90,90,90,7.51,0.27,0.00,0.00,0.00
85,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.00,-71.40,-39.40,1144,17,34,0,-2.69,3.50,359.56,15,1014.90,62,90,90,90,90,7.51,0.27,0.00,0.00,0.00
85,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.00,-74.60,-39.40,1144,17,34,0,-2.69,3.50,359.56,15,1014.90,62,90,90,90,90,7.51,0.27,0.00,0.00,0.00
85,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.00,-74.60,-39.40,1144,17,34,0,-2.69,3.50,359.56,15,1014.90,62,90,90,90,90,7.51,0.27,0.00,0.00,0.00
85,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.00,-74.60,-39.40,1144,17,34,0,-2.69,3.50,359.56,15,1014.91,62,90,90,90,90,7.49,0.43,0.00,0.00,0.00
85,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.00,-74.60,-39.40,1144,17,32,0,-2.69,3.50,359.56,15,1014.90,62,90,90,90,90,7.49,0.43,0.00,0.00,0.00
85,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.00,-74.60,-39.40,1144,17,32,0,-2.69,3.43,359.56,15,1014.91,62,90,90,90,90,7.49,0.43,0.00,0.00,0.00
86,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.00,-90.40,-40.40,1144,17,32,0,-2.63,3.43,359.56,15,1014.92,62,90,90,90,90,7.49,0.43,0.00,0.00,0.00
86,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.00,-90.40,-40.40,1144,17,32,0,-2.63,3.50,359.56,15,1014.92,62,90,90,90,90,7.49,0.43,0.00,0.00,0.00
86,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.00,-90.40,-40.40,1144,17,34,0,-2.63,3.50,359.56,15,1014.93,62,90,90,90,90,7.49,0.46,0.00,0.00,0.00
86,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.00,-90.40,-40.40,1144,17,34,0,-2.63,3.50,359.56,15,1014.93,62,90,90,90,90,7.52,0.32,0.00,0.00,0.00
86,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.00,-90.40,-40.40,1144,17,34,0,-2.63,3.56,359.56,15,1014.90,62,90,90,90,90,7.53,0.12,0.00,0.00,0.00
86,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.00,-90.40,-40.40,1144,17,34,0,-2.63,3.50,359.62,15,1014.87,62,90,90,90,90,7.53,0.12,0.00,0.00,0.00
86,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.00,-90.40,-40.40,1144,17,34,0,-2.63,3.43,359.62,15,1014.91,62,90,90,90,90,7.53,0.12,0.00,0.00,0.00
86,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.00,-90.40,-40.40,1144,17,34,0,-2.63,3.50,359.62,15,1014.92,62,90,90,90,90,7.38,0.58,0.00,0.00,0.00
87,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.00,-90.40,-40.40,1144,17,34,0,-2.63,3.62,359.62,15,1014.92,62,90,90,90,90,7.49,0.25,0.00,0.00,0.00
87,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.00,-90.40,-40.40,1144,17,34,0,-2.69,3.68,359.62,15,1014.91,62,90,90,90,90,7.53,0.13,0.00,0.00,0.00
87,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.00,-90.40,-40.40,1144,17,34,0,-2.69,3.68,359.62,15,1014.89,62,90,90,90,90,7.51,0.24,0.00,0.00,0.00
87,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.00,-90.40,-40.40,1144,17,34,0,-2.69,3.87,359.62,15,1014.91,62,90,90,90,90,7.49,0.53,0.00,0.00,0.00
87,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.00,-90.40,-40.40,1144,17,34,0,-2.69,3.87,359.62,15,1014.91,62,90,90,90,90,7.49,0.53,0.00,0.00,0.00
87,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.00,-90.40,-40.40,1144,17,34,0,-2.69,3.87,359.62,15,1014.91,62,90,90,90,90,7.49,0.53,0.00,0.00,0.00
87,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.00,-90.40,-40.40,1144,17,34,0,-2.69,3.87,359.62,15,1014.92,62,90,90,90,90,7.52,0.14,0.00,0.00,0.00
87,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.00,-90.40,-40.40,1144,17,34,0,-2.69,4.00,359.62,15,1014.92,62,90,90,90,90,7.49,0.21,0.00,0.00,0.00
87,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.00,-90.40,-40.40,1144,17,34,0,-2.69,4.00,359.62,15,1014.92,62,90,90,90,90,7.49,0.21,0.00,0.00,0.00
88,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.00,-90.40,-40.40,1144,17,34,0,-2.69,4.12,359.62,15,1014.91,62,90,90,90,90,7.48,0.40,0.00,0.00,0.00
88,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.00,-90.40,-40.40,1144,17,34,0,-2.69,4.25,359.62,15,1014.93,62,90,90,90,90,7.52,0.21,0.00,0.00,0.00
88,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.00,-90.40,-40.40,1144,17,34,0,-2.69,4.31,359.62,15,1014.92,62,90,90,90,90,7.52,0.21,0.00,0.00,0.00
88,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.00,-90.40,-40.40,1144,17,34,0,-2.69,4.31,359.62,15,1014.92,62,90,90,90,90,7.52,0.21,0.00,0.00,0.00
88,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.00,-90.40,-40.40,1144,17,34,0,-2.69,4.31,359.62,15,1014.92,62,90,90,90,90,7.52,0.21,0.00,0.00,0.00
88,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.00,-90.40,-40.40,1144,17,34,0,-2.69,4.31,359.62,15,1014.93,62,90,90,90,90,7.52,0.21,0.00,0.00,0.00
88,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.00,-90.40,-40.40,1144,17,34,0,-2.69,4.31,359.62,15,1014.91,62,90,90,90,90,7.54,0.13,0.00,0.00,0.00
88,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.43,-29.90,-38.40,1144,17,34,0,-2.69,4.31,359.62,15,1014.92,62,90,90,90,90,7.54,0.13,0.00,0.00,0.00
89,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.43,-29.90,-38.40,1144,17,34,0,-2.69,4.31,359.62,15,1014.95,61,90,90,90,90,7.52,0.19,0.00,0.00,0.00
89,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.00,-29.90,-37.40,1144,17,34,0,-2.69,4.31,359.62,15,1014.95,61,90,90,90,90,7.52,0.19,0.00,0.00,0.00
89,2080,1,5,5,4,32,35.024166,135.779678,46.00,0.00,0.00,-29.90,-35.40,1144,17,34,0,-2.69,4.31,359.62,15,1014.94,61,90,90,90,90,7.52,0.19,0.00,0.00,0.00
