time [ms],altitude [cm],airspeed [x0.01 m/s],angle_of_attack [x0.1 deg],airdata_pressure [hPa],airdata_temperature [degC],rotation [x0.1 rpm],rotation_voltage [0.01 V],elevator_angle,rudder_angle,trim,servo_received,screen_toggle,pitch [x0.1 deg],roll [x0.1 deg],gyro_temperature [x0.01 degC],servo_voltage [x0.01 V],servo_current [x0.01 A],main_voltage [x0.01 V],temperature [x0.01 degC],pressure [x0.01 hPa],humidity [x0.01 p.c.],
4465072,73,0,369,1010,30,0,387,101,90,11,1,0,-29,42,3088,754,15,752,3353,100612,5971
4465572,73,0,369,1010,30,0,387,101,90,11,1,0,-25,35,3093,754,18,752,3351,100611,5974
4466072,73,0,369,1010,30,0,387,101,90,11,1,0,10,52,3093,754,19,752,3350,100612,5976
4466572,73,29,369,1010,30,0,387,101,90,11,1,0,-80,79,3093,754,21,752,3350,100613,5977
4467072,73,50,369,1010,30,0,389,101,90,11,1,0,-33,78,3093,754,19,752,3349,100613,5978
4467572,73,47,369,1010,30,0,387,101,90,11,1,0,-41,60,3088,753,21,752,3350,100612,5977
4468072,73,0,369,1010,30,0,387,101,90,11,1,0,-11,48,3093,754,18,752,3349,100613,5977
4468572,73,33,369,1010,30,0,387,101,90,11,1,0,-23,31,3084,754,28,752,3349,100613,5980
4469072,73,44,369,1010,30,0,387,101,90,11,1,0,-32,32,3098,754,17,752,3348,100608,5981
4469572,73,16,369,1010,30,0,387,101,90,11,1,0,-29,51,3098,754,19,752,3348,100610,5981
4470072,71,0,369,1010,30,0,387,101,90,11,1,0,-23,36,3088,754,17,752,3348,100611,5981
4470572,73,0,369,1010,30,0,387,101,90,11,1,0,-27,43,3088,754,20,752,3347,100612,5980
4471072,73,29,369,1010,30,0,387,101,90,11,1,0,-25,45,3088,753,21,752,3347,100611,5984
4471572,73,16,369,1010,30,0,387,101,90,11,1,0,-34,50,3088,754,19,752,3347,100612,5987
4472072,73,0,369,1010,30,0,387,101,90,11,1,0,-31,52,3093,754,18,752,3345,100610,5995
4472572,73,0,369,1010,30,0,387,101,90,11,1,0,-32,49,3093,753,23,752,3346,100614,6001
4473072,73,0,369,1010,30,0,387,101,90,11,1,0,-22,56,3088,754,18,752,3349,100613,6002
4473572,73,0,369,1010,30,0,387,101,90,11,1,0,-25,59,3084,754,14,752,3349,100612,5995
4474072,73,0,369,1010,30,0,387,101,90,11,1,0,-26,56,3098,754,15,752,3348,100613,5992
4474572,73,0,369,1010,30,0,387,101,90,11,1,0,-28,52,3107,747,19,752,3346,100613,5984
4475072,75,0,369,1010,30,0,387,101,90,11,1,0,-29,56,3093,754,15,752,3345,100612,5978
4475572,73,47,369,1010,30,0,387,101,90,11,1,0,-27,63,3098,754,17,752,3345,100611,5974
4476072,73,23,369,1010,30,0,387,101,90,11,1,0,-26,52,3079,753,20,752,3343,100611,5972
4476572,73,33,369,1010,30,0,387,101,90,11,1,0,-31,57,3088,754,18,752,3344,100612,5971
4477072,73,0,369,1010,30,0,387,101,90,11,1,0,-21,59,3084,754,20,752,3345,100611,5969
4477572,73,0,369,1010,30,0,387,101,90,11,1,0,-21,79,3098,754,21,752,3346,100610,5966
4478072,73,16,369,1010,30,0,387,101,90,11,1,0,6,74,3088,754,23,752,3346,100611,5964
4478572,73,0,369,1010,30,0,387,101,90,11,1,0,-19,54,3093,754,32,752,3347,100612,5964
4479072,73,0,369,1010,30,0,387,101,90,11,1,0,-34,41,3093,754,17,752,3348,100610,5965
4479572,73,33,369,1010,30,0,387,101,90,11,1,0,-32,46,3088,751,13,752,3347,100609,5969
4480072,73,37,369,1010,30,0,387,101,90,11,1,0,-33,57,3084,747,20,752,3345,100610,5964
4480572,73,47,369,1010,30,0,387,101,90,11,1,0,-54,87,3093,753,20,752,3342,100610,5966
4481072,71,44,369,1010,30,0,387,101,90,11,1,0,-14,25,3093,747,21,752,3341,100608,5975
4481572,73,0,369,1010,30,0,387,101,90,11,1,0,-28,27,3088,755,14,752,3341,100609,5979
4482072,73,23,369,1010,30,0,387,101,90,11,1,0,-35,80,3088,754,19,752,3341,100610,5981
4482572,73,47,365,1010,30,0,387,101,90,11,1,0,-54,64,3088,754,17,752,3340,100613,5992
4483072,73,37,369,1010,30,0,387,101,90,11,1,0,-41,32,3084,754,22,752,3340,100610,6005
4483572,73,29,369,1010,30,0,387,101,90,11,1,0,-40,24,3093,754,21,752,3340,100612,6010
4484072,73,33,369,1010,30,0,387,101,90,11,1,0,-22,31,3084,753,22,752,3339,100611,6012
4484572,73,47,369,1010,30,0,387,101,90,11,1,0,-14,27,3084,753,31,752,3339,100613,6008
4485072,73,58,369,1010,30,0,387,101,90,11,1,0,-32,26,3084,754,19,752,3338,100613,6004
4485572,69,61,369,1010,30,0,387,101,90,11,1,0,-52,35,3084,754,14,752,3338,100611,6000
4486072,69,37,369,1010,30,0,387,101,90,11,1,0,-29,32,3088,742,23,752,3338,100611,5998
4486572,69,41,369,1010,30,0,387,101,90,11,1,0,-31,33,3098,754,18,752,3338,100613,5997
4487072,69,37,369,1010,30,0,387,101,90,11,1,0,-30,29,3088,755,19,752,3338,100611,5998
4487572,69,41,369,1010,30,0,387,101,90,11,1,0,-22,35,3098,754,18,752,3338,100613,5998
4488072,69,50,369,1010,30,0,387,101,90,11,1,0,-27,35,3088,754,21,752,3340,100615,5996
4488572,69,41,369,1010,30,0,387,101,90,11,1,0,-256,-231,3093,754,25,752,3339,100613,5992
4489072,69,61,369,1010,30,0,387,101,90,11,1,0,-7,45,3093,754,15,752,3338,100615,5989
4489572,73,53,365,1010,30,0,387,101,90,11,1,0,13,24,3088,754,17,752,3337,100612,5989
4490072,73,50,365,1010,30,0,387,101,90,11,1,0,-17,46,3093,754,14,752,3339,100610,5988
4490572,73,53,365,1010,30,0,387,101,90,11,1,0,-27,55,3088,754,18,752,3341,100610,5989
4491072,73,47,365,1010,30,0,387,101,90,11,1,0,-30,46,3088,754,20,752,3342,100612,5988
