time [ms],altitude [cm],airspeed [x0.01 m/s],angle_of_attack [x0.1 deg],airdata_pressure [hPa],airdata_temperature [degC],rotation [x0.1 rpm],rotation_voltage [0.01 V],elevator_angle,rudder_angle,trim_sign,servo_received,screen_toggle,pitch [x0.1 deg],roll [x0.1 deg],gyro_temperature [x0.01 degC],servo_voltage [x0.01 V],servo_current [x0.01 A],main_voltage [x0.01 V],temperature [x0.01 degC],pressure [x0.01 hPa],humidity [x0.01 p.c.],
1950072,81,50,116,1010,30,0,395,101,90,11,1,0,-35,27,3150,761,23,764,3389,100591,5792
1950572,79,37,119,1010,30,0,395,101,90,11,1,0,-34,33,3140,761,16,764,3388,100593,5793
1951072,79,44,119,1010,30,0,395,101,90,11,1,0,-22,25,3145,761,18,765,3387,100588,5803
1951572,79,58,119,1010,30,0,395,101,90,11,1,0,-28,30,3150,761,18,764,3386,100593,5804
1952072,79,58,119,1010,30,0,395,101,90,11,1,0,-2,43,3159,761,20,764,3385,100590,5795
1952572,79,37,119,1010,30,0,395,101,90,11,1,0,-25,22,3140,761,15,764,3385,100589,5791
1953072,79,23,119,1010,30,0,395,101,90,11,1,0,-34,24,3140,758,16,764,3384,100589,5786
1953572,79,41,119,1010,30,0,395,101,90,11,1,0,-41,41,3145,761,16,764,3382,100591,5788
1954072,81,41,119,1010,30,0,395,101,90,11,1,0,-32,35,3140,761,17,764,3382,100589,5790
1954572,81,56,119,1010,30,0,397,101,90,11,1,0,-34,29,3135,754,19,764,3382,100590,5790
1955072,81,47,119,1010,30,0,395,101,90,11,1,0,-31,-23,3145,761,22,764,3381,100591,5789
1955572,79,53,119,1010,30,0,395,101,90,11,1,0,-29,30,3140,761,20,764,3380,100591,5783
1956072,79,50,119,1010,30,0,397,101,90,11,1,0,-27,25,3135,759,20,764,3380,100592,5778
1956572,384,0,119,1010,30,0,395,101,90,11,1,0,-32,29,3131,762,10,764,3379,100590,5780
1957072,94,0,119,1010,30,0,395,101,90,11,1,0,-30,18,3135,761,20,764,3378,100592,5785
1957572,86,23,119,1010,30,0,395,101,90,11,1,0,-35,3,3131,761,20,764,3377,100589,5792
1958072,81,53,119,1010,30,0,395,101,90,11,1,0,-35,21,3145,762,20,764,3376,100591,5798
