time*0.5 [s],altitude [cm],rotation [rpm],airspeed [m/s],yaw [deg],pitch [deg],roll [deg]
40,0,3.3,0.0,0.010000000000001563,0.08,-0.13
41,0,3.3,0.0,0.010000000000001563,0.08,-0.13
42,0,3.3,0.0,0.019999999999999574,0.09,-0.36
43,0,3.3,0.0,0.019999999999999574,0.09,-0.36
44,0,3.3,0.0,0.0,0.09,-0.55
45,0,3.3,0.0,0.0,0.09,-0.55
46,0,3.3,0.0,0.0,0.09,-0.55
47,0,3.3,0.0,0.030000000000001137,0.11,-0.28
48,0,3.3,0.0,0.030000000000001137,0.11,-0.28
49,0,3.3,0.0,0.030000000000001137,0.11,-0.28
50,0,3.3,0.0,0.030000000000001137,0.11,-0.28
51,0,3.3,0.0,0.05000000000000071,0.11,-0.3
52,0,3.3,0.0,0.05000000000000071,0.11,-0.3
53,0,3.3,0.0,0.05999999999999872,0.11,-0.41
54,0,3.3,0.0,0.05999999999999872,0.11,-0.41
55,0,3.3,0.0,0.05999999999999872,0.1,-0.32
56,0,3.3,0.0,0.05999999999999872,0.1,-0.32
57,0,3.3,0.0,0.0799999999999983,0.11,-0.34
58,0,3.3,0.0,0.0799999999999983,0.11,-0.34
59,0,3.3,0.0,0.0799999999999983,0.11,-0.34
60,0,3.3,0.0,0.0799999999999983,0.11,-0.34
61,0,3.3,0.0,0.0799999999999983,0.11,-0.34
62,0,3.3,0.0,0.05999999999999872,0.11,-0.54
63,0,3.3,0.0,0.05999999999999872,0.11,-0.54
64,0,3.3,0.0,0.129999999999999,0.14,-0.1
65,0,3.3,0.0,0.129999999999999,0.14,-0.1
66,0,3.3,0.0,0.129999999999999,0.14,-0.1
67,0,3.3,0.0,0.19000000000000128,0.14,-0.01
68,0,3.3,0.0,0.19000000000000128,0.14,-0.01
69,0,3.3,0.0,0.21999999999999886,0.15,-0.07
70,0,3.3,0.0,0.21999999999999886,0.15,-0.07
71,0,3.3,0.0,0.28000000000000114,0.25,0.58
72,0,3.3,0.0,0.28000000000000114,0.25,0.58
73,0,3.3,0.0,0.28000000000000114,0.06,0.06
74,0,3.3,0.0,0.28000000000000114,0.06,0.06
75,0,3.3,0.0,0.3500000000000014,0.0,-0.01
76,0,3.3,0.0,0.3500000000000014,0.0,-0.01
77,0,3.3,0.0,0.3999999999999986,0.03,-0.04
78,0,3.3,0.0,0.3999999999999986,0.03,-0.04
79,0,3.3,0.0,0.4400000000000013,0.05,-0.07
80,0,3.3,0.0,0.4400000000000013,0.05,-0.07
81,0,3.3,0.0,0.4400000000000013,0.05,-0.07
82,0,3.3,0.0,0.46999999999999886,0.03,-0.18
83,0,3.3,0.0,0.46999999999999886,0.03,-0.18
84,0,3.3,0.0,0.5,0.0,0.18
85,0,3.3,0.0,0.5,0.0,0.18
86,0,3.3,0.0,0.5100000000000016,0.16,0.02
87,0,3.3,0.0,0.5100000000000016,0.16,0.02
88,0,3.3,0.0,0.5599999999999987,0.05,0.09
89,0,3.3,0.0,0.5599999999999987,0.05,0.09
90,0,3.3,0.0,0.6799999999999997,0.46,-0.08
91,0,3.3,0.0,0.7199999999999989,0.73,0.16
92,0,3.3,0.0,0.7199999999999989,0.73,0.16
93,0,3.3,0.0,0.7100000000000009,1.03,-0.22
94,0,3.3,0.0,0.7100000000000009,1.03,-0.22
95,0,3.3,0.0,0.8999999999999986,0.84,0.04
96,0,3.3,0.0,0.8999999999999986,0.84,0.04
97,0,3.3,0.101,1.1099999999999994,1.41,-0.26
98,0,3.3,0.056,1.1099999999999994,1.41,-0.26
99,0,3.3,0.022,1.129999999999999,1.25,0.2
100,0,3.3,0.013,1.129999999999999,1.25,0.2
101,0,3.3,0.011,1.0500000000000007,1.51,0.62
102,0,3.3,0.003,1.0500000000000007,1.51,0.62
103,0,3.3,0.006,1.2899999999999991,1.17,0.76
104,0,3.3,0.032,1.4100000000000001,0.74,0.87
105,0,3.3,0.051,1.4100000000000001,0.74,0.87
106,0,3.3,0.028,1.8399999999999999,0.99,0.62
107,0,3.3,0.307,1.8399999999999999,0.99,0.62
108,0,3.3,0.426,2.4700000000000024,0.61,1.08
109,0,3.3,0.258,2.4700000000000024,0.61,1.08
110,0,3.3,0.086,2.849999999999998,1.12,0.64
111,0,3.3,0.089,2.849999999999998,1.12,0.64
112,0,3.3,0.305,3.2600000000000016,0.24,0.55
113,0,3.3,0.744,3.379999999999999,0.21,0.44
114,0,3.3,0.744,3.379999999999999,0.21,0.44
115,0,3.3,0.744,3.2600000000000016,1.01,0.63
116,0,3.3,0.744,3.2600000000000016,1.01,0.63
117,0,3.3,0.744,2.7499999999999964,0.02,0.69
118,0,3.3,1.356,2.7499999999999964,0.02,0.69
119,0,3.3,0.81,2.349999999999998,0.6,1.15
120,0,3.3,0.927,2.349999999999998,0.6,1.15
121,0,3.3,1.185,1.379999999999999,1.19,0.77
122,0,3.3,1.419,1.379999999999999,1.19,0.77
123,1,3.3,1.623,1.1600000000000001,0.01,1.38
124,1,3.3,1.831,1.1400000000000006,0.61,1.98
125,0,3.3,1.932,1.1400000000000006,0.61,1.98
126,0,3.3,2.011,0.46999999999999886,0.92,2.33
127,0,3.3,2.084,0.46999999999999886,0.92,2.33
128,0,3.3,2.114,0.6400000000000006,0.84,2.26
129,0,6.6,2.12,0.6400000000000006,0.84,2.26
130,0,6.6,2.169,1.2300000000000004,1.57,2.42
131,0,6.6,2.235,1.2300000000000004,1.57,2.42
132,0,3.3,2.27,1.2300000000000004,1.57,2.42
133,0,6.6,2.335,1.2300000000000004,1.57,2.42
134,0,3.3,2.335,1.2300000000000004,1.57,2.42
135,0,3.3,2.335,3.4999999999999964,0.87,3.4
136,0,6.6,2.35,3.4999999999999964,0.87,3.4
137,0,3.3,2.404,4.260000000000002,1.59,2.48
138,0,3.3,2.428,4.260000000000002,1.59,2.48
139,0,3.3,2.461,4.59,1.27,0.21
140,0,3.3,2.521,4.59,1.27,0.21
141,0,6.6,2.585,4.2499999999999964,1.8,1.09
142,0,6.6,2.684,4.2499999999999964,1.8,1.09
143,0,3.3,2.726,4.2499999999999964,1.8,1.09
144,0,3.3,2.737,2.639999999999997,0.28,-0.51
145,0,3.3,2.715,2.639999999999997,0.28,-0.51
146,0,3.3,2.694,1.4400000000000013,-0.53,0.76
147,0,3.3,2.715,1.4400000000000013,-0.53,0.76
148,0,3.3,2.726,0.05999999999999872,0.23,0.95
149,0,3.3,2.747,0.05999999999999872,0.23,0.95
150,0,3.3,2.804,-0.6700000000000017,1.39,-1.36
151,0,3.3,2.77,-0.6700000000000017,1.39,-1.36
152,0,3.3,2.77,-0.5500000000000007,0.31,0.53
153,0,3.3,2.77,-0.5500000000000007,0.31,0.53
154,1,3.3,2.77,-0.1999999999999993,2.72,0.26
155,1,3.3,2.9,-0.07000000000000028,2.83,0.9
156,0,3.3,2.815,-0.07000000000000028,2.83,0.9
157,0,3.3,2.839,1.0300000000000011,1.25,2.95
158,0,3.3,2.851,1.0300000000000011,1.25,2.95
159,0,3.3,2.815,2.1800000000000033,-0.47,2.86
160,0,3.3,2.863,2.1800000000000033,-0.47,2.86
161,0,3.3,2.912,3.139999999999997,-2.01,1.53
162,0,3.3,2.827,3.139999999999997,-2.01,1.53
163,0,3.3,3.019,3.5699999999999967,-2.91,1.76
164,0,3.3,3.076,3.5699999999999967,-2.91,1.76
165,0,3.3,2.925,3.5699999999999967,-2.91,1.76
166,0,3.3,2.792,2.8099999999999987,-2.3,-0.39
167,0,3.3,2.77,2.8099999999999987,-2.3,-0.39
168,0,3.3,2.694,2.2799999999999976,-0.24,-1.52
169,0,3.3,2.643,2.2799999999999976,-0.24,-1.52
170,0,3.3,2.585,1.5400000000000027,-0.69,-1.23
171,0,3.3,2.567,1.5400000000000027,-0.69,-1.23
172,0,10.0,2.495,1.3000000000000007,-1.56,-2.8
173,0,13.3,2.42,1.3099999999999987,-2.18,-2.59
174,0,3.3,2.38,1.3099999999999987,-2.18,-2.59
175,0,3.3,2.32,1.3099999999999987,-2.18,-2.59
176,0,3.3,2.189,1.3099999999999987,-2.18,-2.59
177,0,3.3,1.994,2.9899999999999984,-2.6,0.01
178,0,6.6,1.878,2.9899999999999984,-2.6,0.01
179,0,10.0,1.74,3.91,-2.62,0.61
180,0,3.3,1.605,3.91,-2.62,0.61
181,0,3.3,1.467,4.379999999999999,-3.09,0.03
182,0,3.3,1.262,4.379999999999999,-3.09,0.03
183,0,3.3,1.124,4.349999999999998,-2.95,0.25
184,0,3.3,0.996,4.349999999999998,-2.95,0.25
185,0,3.3,0.879,4.199999999999999,-2.75,0.61
186,0,3.3,0.704,4.199999999999999,-2.75,0.61
187,0,3.3,0.599,4.199999999999999,-2.75,0.61
188,0,6.6,0.501,4.050000000000001,-1.25,0.6
189,0,3.3,0.418,4.050000000000001,-1.25,0.6
190,0,3.3,0.346,4.16,-0.64,0.96
191,0,3.3,0.238,4.16,-0.64,0.96
192,0,3.3,0.172,4.099999999999998,-0.41,0.76
193,0,3.3,0.108,4.099999999999998,-0.41,0.76
194,0,3.3,0.061,4.02,-0.3,0.73
195,0,3.3,0.03,4.02,-0.3,0.73
196,0,3.3,0.003,4.029999999999998,-0.26,0.85
197,0,3.3,0.008,4.010000000000002,-0.26,0.74
198,0,3.3,0.033,4.010000000000002,-0.26,0.74
199,0,3.3,0.082,4.02,-0.27,0.42
200,0,3.3,0.211,4.02,-0.27,0.42
201,0,3.3,0.266,3.9499999999999993,-0.27,0.18
202,0,3.3,0.799,3.9499999999999993,-0.27,0.18
203,0,3.3,1.027,3.9400000000000013,-0.26,0.38
204,0,3.3,1.52,3.9400000000000013,-0.26,0.38
205,0,3.3,0.837,3.9400000000000013,-0.29,0.3
206,0,3.3,0.389,3.9400000000000013,-0.29,0.3
207,0,3.3,0.153,3.7900000000000027,-0.31,0.29
208,0,3.3,0.153,3.7099999999999973,-0.33,0.25
209,0,3.3,0.0,3.7099999999999973,-0.33,0.25
210,0,3.3,0.0,3.5199999999999996,0.12,0.55
211,0,3.3,0.0,3.5199999999999996,0.12,0.55
212,0,3.3,0.0,3.4899999999999984,-0.14,0.59
213,0,3.3,0.0,3.4899999999999984,-0.14,0.59
214,0,3.3,0.0,3.34,-0.31,0.73
215,0,3.3,0.0,3.34,-0.31,0.73
216,0,3.3,0.0,3.169999999999998,0.04,0.81
217,0,3.3,0.0,3.2399999999999984,0.0,0.96
218,0,3.3,0.0,3.2399999999999984,0.0,0.96
219,0,3.3,0.0,3.2799999999999976,-0.17,0.72
220,0,3.3,0.0,3.2799999999999976,-0.17,0.72
221,0,3.3,0.0,3.5500000000000007,-0.09,0.84
222,0,3.3,0.0,3.5500000000000007,-0.09,0.84
223,0,3.3,0.0,3.599999999999998,-0.17,0.83
224,0,3.3,0.0,3.599999999999998,-0.17,0.83
225,0,3.3,0.0,3.639999999999997,-0.24,0.88
226,0,3.3,0.0,3.639999999999997,-0.24,0.88
227,0,3.3,0.0,3.620000000000001,-0.27,0.91
228,0,3.3,0.0,3.620000000000001,-0.27,0.91
229,0,3.3,0.0,3.620000000000001,-0.27,0.91
230,0,3.3,0.0,3.4400000000000013,-0.26,0.85
231,0,3.3,0.0,3.4400000000000013,-0.26,0.85
232,0,3.3,0.0,3.419999999999998,-0.28,0.87
233,0,3.3,0.0,3.419999999999998,-0.28,0.87
234,0,3.3,0.0,3.7099999999999973,-0.34,0.66
235,0,3.3,0.0,3.7099999999999973,-0.34,0.66
236,0,3.3,0.0,3.7200000000000024,-0.22,0.77
237,0,3.3,0.0,3.7200000000000024,-0.22,0.77
238,0,3.3,0.0,3.610000000000003,-0.24,0.58
239,0,3.3,0.0,3.580000000000002,-0.24,0.44
240,0,3.3,0.0,3.4599999999999973,-0.28,0.32
241,0,3.3,0.0,3.4300000000000033,-0.3,0.49
242,0,3.3,0.0,3.4300000000000033,-0.3,0.49
243,0,3.3,0.0,3.2200000000000024,-0.75,0.39
244,0,3.3,0.0,3.2200000000000024,-0.75,0.39
245,0,3.3,0.0,2.620000000000001,-1.85,0.6
246,0,3.3,0.0,2.620000000000001,-1.85,0.6
247,0,3.3,0.0,2.2300000000000004,-1.95,0.82
248,0,3.3,0.0,2.2300000000000004,-1.95,0.82
249,0,3.3,0.07,1.7099999999999973,-1.86,0.76
250,0,3.3,0.063,1.6999999999999993,-1.5,0.59
251,0,3.3,0.088,1.6999999999999993,-1.5,0.59
252,0,3.3,0.017,1.2899999999999991,-1.5,0.89
253,0,3.3,0.079,1.2899999999999991,-1.5,0.89
254,0,3.3,0.019,0.7100000000000009,-1.47,0.45
255,0,3.3,0.004,0.7100000000000009,-1.47,0.45
256,0,3.3,0.014,0.7100000000000009,-1.47,0.45
257,0,3.3,0.256,0.2699999999999996,-1.84,0.63
258,0,3.3,0.01,0.2699999999999996,-1.84,0.63
259,0,3.3,0.073,0.2699999999999996,-1.84,0.63
260,1,3.3,0.225,0.2699999999999996,-1.84,0.63
261,1,3.3,0.247,0.6900000000000013,-1.28,0.34
262,0,3.3,0.38,0.5899999999999999,-1.11,0.41
263,0,3.3,0.556,0.5700000000000003,-1.05,0.16
264,0,3.3,0.256,0.5700000000000003,-1.05,0.16
265,0,3.3,0.124,0.46000000000000085,-1.12,0.34
266,0,3.3,0.066,0.3999999999999986,-0.57,-0.09
267,0,3.3,0.003,0.3999999999999986,-0.57,-0.09
268,0,3.3,0.359,0.3099999999999987,-0.77,0.39
269,0,3.3,0.221,0.3099999999999987,-0.77,0.39
270,0,3.3,0.046,0.3099999999999987,-0.77,0.39
271,1,3.3,0.051,0.3099999999999987,-0.77,0.39
272,1,3.3,0.23,-0.16000000000000014,-0.47,-0.35
273,0,3.3,0.208,-0.16000000000000014,-0.47,-0.35
274,0,3.3,0.023,-0.5100000000000016,-0.37,-0.14
275,0,3.3,0.013,-0.5100000000000016,-0.37,-0.14
276,0,3.3,0.005,-0.5100000000000016,-0.37,-0.14
277,0,3.3,0.032,-0.5100000000000016,-0.37,-0.14
278,0,3.3,0.003,-0.5100000000000016,-0.37,-0.14
279,0,3.3,0.008,-0.5100000000000016,-0.37,-0.14
280,0,3.3,0.242,-0.5100000000000016,-0.37,-0.14
281,0,3.3,0.214,-1.2100000000000009,0.64,0.19
282,0,3.3,0.027,-1.2100000000000009,0.64,0.19
283,1,3.3,0.003,-1.3099999999999987,0.72,-0.04
284,1,3.3,0.313,-1.3099999999999987,0.72,-0.04
285,1,3.3,1.111,-1.1600000000000001,0.56,0.7
286,0,3.3,0.991,-1.1600000000000001,0.56,0.7
287,0,3.3,0.13,-1.0500000000000007,0.76,0.09
288,0,3.3,0.254,-1.0500000000000007,0.76,0.09
289,0,3.3,0.003,-1.120000000000001,0.94,-0.18
290,0,3.3,0.263,-1.120000000000001,0.94,-0.18
