time*0.5 [s],altitude [cm],rotation [rpm],airspeed [m/s],yaw [deg],pitch [deg],roll [deg]
1,0,23.3,0.0,-50.19,0.17,0.22
2,0,23.3,0.0,-50.19,0.17,0.22
3,0,23.3,0.0,-50.21,0.17,0.48
4,0,23.3,0.0,-50.21,0.17,0.48
5,0,23.3,0.0,-50.2,0.16,0.09
6,0,23.3,0.0,-50.2,0.16,0.09
7,0,23.3,0.0,-50.21,0.17,-0.06
8,0,23.3,0.0,-50.21,0.17,-0.06
9,0,23.3,0.0,-50.22,0.16,-0.15
10,0,23.3,0.0,-50.22,0.16,-0.15
11,0,23.3,0.0,-50.24,0.17,-0.1
12,0,23.3,0.0,-50.24,0.17,-0.1
13,0,23.3,0.0,-50.24,0.17,-0.1
14,0,23.3,0.0,-50.25,0.17,-0.14
15,0,23.3,0.0,-50.25,0.17,-0.14
16,0,23.3,0.0,-50.25,0.18,-0.23
17,0,23.3,0.0,-50.25,0.18,-0.23
18,0,23.3,0.0,-50.26,0.16,-0.22
19,0,23.3,0.0,-50.26,0.16,-0.22
20,0,23.3,0.0,-50.26,0.16,-0.04
21,0,23.3,0.0,-50.26,0.16,-0.04
22,0,23.3,0.0,-50.27,0.18,-0.13
23,0,23.3,0.0,-50.27,0.18,-0.08
24,0,23.3,0.0,-50.27,0.18,-0.08
25,0,23.3,0.0,-50.28,0.16,-0.17
26,0,23.3,0.0,-50.28,0.16,-0.17
27,0,23.3,0.0,-50.3,0.16,0.0
28,0,23.3,0.0,-50.3,0.16,0.0
29,0,23.3,0.0,-50.27,0.17,0.0
30,0,23.3,0.0,-50.27,0.17,0.0
31,0,23.3,0.0,-50.27,0.16,-0.03
32,0,23.3,0.0,-50.27,0.16,-0.03
33,0,23.3,0.0,-50.27,0.16,0.07
34,0,23.3,0.0,-50.27,0.17,0.06
35,0,23.3,0.0,-50.27,0.17,0.06
36,0,23.3,0.0,-50.29,0.16,0.27
37,0,23.3,0.0,-50.29,0.16,0.27
38,0,23.3,0.0,-50.28,0.17,0.77
39,0,23.3,0.0,-50.28,0.17,0.77
40,0,23.3,0.0,-50.28,0.15,1.04
41,0,23.3,0.0,-50.28,0.15,1.04
42,0,23.3,0.0,-50.28,0.15,0.92
43,0,23.3,0.0,-50.28,0.14,1.01
44,0,23.3,0.0,-50.28,0.14,1.01
45,0,23.3,0.0,-50.29,0.14,0.97
46,0,23.3,0.0,-50.29,0.14,0.97
47,0,23.3,0.0,-50.3,0.16,1.01
48,0,23.3,0.0,-50.3,0.16,1.01
49,0,23.3,0.0,-50.3,0.17,1.01
50,0,23.3,0.0,-50.3,0.17,1.01
51,0,23.3,0.0,-50.3,0.17,1.09
52,0,23.3,0.0,-50.3,0.17,1.09
53,0,23.3,0.0,-50.31,0.17,0.85
54,0,23.3,0.0,-50.31,0.17,0.85
55,0,23.3,0.0,-50.31,0.17,0.85
56,0,23.3,0.0,-50.34,0.15,0.9
57,0,23.3,0.0,-50.34,0.15,0.9
58,0,23.3,0.0,-50.32,0.17,0.3
59,0,23.3,0.0,-50.32,0.17,0.3
60,0,23.3,0.0,-50.31,0.16,0.18
61,0,23.3,0.0,-50.31,0.16,0.18
62,0,23.3,0.0,-50.32,0.16,0.19
63,0,23.3,0.0,-50.32,0.16,0.19
64,0,23.3,0.0,-50.28,0.16,-0.19
65,0,23.3,0.0,-50.28,0.15,-0.13
66,0,23.3,0.0,-50.28,0.15,-0.13
67,0,23.3,0.0,-50.28,0.16,0.05
68,0,23.3,0.0,-50.28,0.16,0.05
69,0,23.3,0.0,-50.27,0.15,0.1
70,0,23.3,0.0,-50.27,0.15,0.1
71,0,23.3,0.0,-50.29,0.16,0.27
72,0,23.3,0.0,-50.29,0.16,0.27
73,0,23.3,0.0,-50.3,0.16,0.12
74,0,23.3,0.0,-50.3,0.16,0.12
75,0,23.3,0.0,-50.29,0.16,0.15
76,0,23.3,0.0,-50.3,0.16,0.15
77,0,23.3,0.0,-50.3,0.16,0.15
78,0,23.3,0.0,-50.3,0.16,0.09
79,0,23.3,0.0,-50.3,0.16,0.09
80,0,23.3,0.0,-50.31,0.17,-0.01
81,0,23.3,0.0,-50.31,0.17,-0.01
82,0,23.3,0.0,-50.3,0.17,0.03
83,0,23.3,0.0,-50.3,0.17,0.03
84,0,23.3,0.0,-50.31,0.17,0.04
85,0,23.3,0.0,-50.31,0.17,0.04
86,0,23.3,0.0,-50.31,0.17,0.04
87,0,23.3,0.0,-50.32,0.16,0.07
88,0,23.3,0.0,-50.32,0.16,0.07
89,0,23.3,0.0,-50.32,0.17,0.02
90,0,23.3,0.0,-50.32,0.17,0.02
91,0,23.3,0.0,-50.32,0.17,0.0
92,0,23.3,0.0,-50.32,0.17,0.0
93,0,23.3,0.0,-50.33,0.17,0.01
94,0,23.3,0.0,-50.33,0.17,0.01
95,0,23.3,0.0,-50.32,0.16,0.01
96,0,23.3,0.0,-50.32,0.16,0.01
97,0,23.3,0.0,-50.32,0.16,0.01
98,0,23.3,0.0,-50.3,0.15,0.0
99,0,23.3,0.0,-50.3,0.15,0.0
100,0,23.3,0.0,-50.32,0.16,0.02
101,0,23.3,0.0,-50.32,0.16,0.02
102,0,23.3,0.0,-50.34,0.16,0.01
103,0,23.3,0.0,-50.34,0.16,0.01
104,0,23.3,0.0,-50.34,0.17,0.01
105,0,23.3,0.0,-50.34,0.17,0.01
106,0,23.3,0.0,-50.36,0.18,0.0
107,0,23.3,0.0,-50.36,0.17,0.02
108,0,23.3,0.0,-50.36,0.17,0.02
109,0,23.3,0.0,-50.36,0.17,0.06
110,0,23.3,0.0,-50.36,0.17,0.06
111,0,23.3,0.0,-50.38,0.18,0.05
112,0,23.3,0.0,-50.38,0.18,0.05
113,0,23.3,0.0,-50.38,0.17,0.04
114,0,23.3,0.0,-50.38,0.17,0.04
115,0,23.3,0.0,-50.39,0.16,0.09
116,0,23.3,0.0,-50.39,0.16,0.09
117,0,23.3,0.0,-50.39,0.16,0.04
118,0,23.3,0.0,-50.38,0.17,0.04
119,0,23.3,0.0,-50.38,0.17,0.04
120,0,23.3,0.0,-50.38,0.16,0.02
121,0,23.3,0.0,-50.38,0.16,0.02
122,0,23.3,0.0,-50.38,0.18,-0.02
123,0,23.3,0.0,-50.38,0.18,-0.02
124,0,23.3,0.0,-50.37,0.18,0.19
125,0,23.3,0.0,-50.37,0.18,0.19
126,0,23.3,0.0,-50.36,0.17,0.07
127,0,23.3,0.0,-50.36,0.17,0.07
128,0,23.3,0.0,-50.36,0.17,0.07
129,0,23.3,0.0,-50.35,0.16,-0.03
130,0,23.3,0.0,-50.35,0.16,-0.03
131,0,23.3,0.0,-50.36,0.17,0.27
132,0,23.3,0.0,-50.36,0.17,0.27
133,0,23.3,0.0,-50.39,0.17,0.61
134,0,23.3,0.0,-50.39,0.17,0.61
135,0,23.3,0.0,-50.38,0.15,0.68
136,0,23.3,0.0,-50.38,0.15,0.68
137,0,23.3,0.0,-50.42,0.17,0.76
138,0,23.3,0.0,-50.42,0.16,0.74
139,0,23.3,0.0,-50.42,0.16,0.74
140,0,23.3,0.0,-50.43,0.17,0.85
141,0,23.3,0.0,-50.43,0.17,0.85
142,0,23.3,0.0,-50.46,0.18,0.66
143,0,23.3,0.0,-50.46,0.18,0.66
144,0,23.3,0.0,-50.47,0.17,0.36
145,0,23.3,0.0,-50.47,0.17,0.36
146,0,23.3,0.0,-50.5,0.16,0.4
147,0,23.3,0.0,-50.5,0.16,0.4
148,0,23.3,0.0,-50.47,0.16,0.15
149,0,23.3,0.0,-50.47,0.16,0.14
150,0,23.3,0.0,-50.47,0.16,0.14
151,0,23.3,0.0,-50.48,0.17,0.13
152,0,23.3,0.0,-50.48,0.17,0.13
153,0,23.3,0.0,-50.48,0.17,0.09
154,0,23.3,0.0,-50.48,0.17,0.09
155,0,23.3,0.0,-50.5,0.16,0.0
156,0,23.3,0.0,-50.5,0.16,0.0
157,0,23.3,0.0,-50.5,0.16,0.04
158,0,23.3,0.0,-50.5,0.15,0.1
159,0,23.3,0.0,-50.5,0.15,0.1
160,0,23.3,0.0,-50.5,0.16,0.0
161,0,23.3,0.0,-50.5,0.16,0.0
162,0,23.3,0.0,-50.5,0.17,0.03
163,0,23.3,0.0,-50.5,0.17,0.03
164,0,23.3,0.0,-50.49,0.17,0.01
165,0,23.3,0.0,-50.49,0.17,0.01
166,0,23.3,0.0,-50.5,0.16,-0.05
167,0,23.3,0.0,-50.5,0.16,-0.05
168,0,23.3,0.0,-50.5,0.16,0.12
169,0,23.3,0.0,-50.5,0.16,0.12
170,0,23.3,0.0,-50.5,0.16,0.12
171,0,23.3,0.0,-50.5,0.17,0.08
172,0,23.3,0.0,-50.5,0.17,0.08
173,0,23.3,0.0,-50.5,0.17,0.04
174,0,23.3,0.0,-50.5,0.17,0.04
175,0,23.3,0.0,-50.49,0.16,0.05
176,0,23.3,0.0,-50.49,0.16,0.05
177,0,23.3,0.0,-50.5,0.18,-0.04
178,0,23.3,0.0,-50.5,0.18,-0.04
179,0,23.3,0.0,-50.52,0.16,0.0
180,0,23.3,0.0,-50.52,0.16,-0.01
181,0,23.3,0.0,-50.52,0.16,-0.01
182,0,23.3,0.0,-50.53,0.16,0.01
183,0,23.3,0.0,-50.53,0.16,0.01
184,0,23.3,0.0,-50.56,0.15,0.1
185,0,23.3,0.0,-50.56,0.15,0.1
186,0,23.3,0.0,-50.58,0.17,-0.05
187,0,23.3,0.0,-50.58,0.17,-0.05
188,0,23.3,0.0,-50.6,0.17,0.01
189,0,23.3,0.0,-50.6,0.17,0.01
190,0,23.3,0.0,-50.61,0.16,-0.08
191,0,23.3,0.0,-50.61,0.18,-0.03
192,0,23.3,0.0,-50.61,0.18,-0.03
193,0,23.3,0.0,-50.59,0.17,-0.11
194,0,23.3,0.0,-50.59,0.17,-0.11
195,0,23.3,0.0,-50.58,0.16,-0.1
196,0,23.3,0.0,-50.58,0.16,-0.1
197,0,23.3,0.0,-50.59,0.15,-0.1
198,0,23.3,0.0,-50.59,0.15,-0.1
199,0,23.3,0.0,-50.58,0.15,-0.02
200,0,23.3,0.0,-50.58,0.13,-0.03
201,0,23.3,0.0,-50.58,0.13,-0.03
202,0,23.3,0.0,-50.59,0.14,-0.06
203,0,23.3,0.0,-50.59,0.14,-0.06
204,0,23.3,0.0,-50.59,0.13,-0.16
205,0,23.3,0.0,-50.59,0.13,-0.16
206,0,23.3,0.0,-50.6,0.15,-0.15
207,0,23.3,0.0,-50.6,0.15,-0.15
208,0,23.3,0.0,-50.61,0.15,-0.1
209,0,23.3,0.0,-50.61,0.15,-0.1
210,0,23.3,0.0,-50.6,0.14,-0.12
211,0,23.3,0.0,-50.6,0.14,-0.12
212,0,23.3,0.0,-50.57,0.14,-0.18
213,0,23.3,0.0,-50.59,0.15,-0.11
214,0,23.3,0.0,-50.59,0.15,-0.11
215,0,23.3,0.0,-50.58,0.15,0.04
216,0,23.3,0.0,-50.58,0.15,0.04
217,0,23.3,0.0,-50.57,0.14,0.0
218,0,23.3,0.0,-50.57,0.14,0.0
219,0,23.3,0.0,-50.55,0.14,0.04
220,0,23.3,0.0,-50.55,0.14,0.04
221,0,23.3,0.0,-50.56,0.15,0.17
222,0,23.3,0.0,-50.56,0.15,0.18
223,0,23.3,0.0,-50.56,0.15,0.18
224,0,23.3,0.0,-50.57,0.15,0.19
225,0,23.3,0.0,-50.57,0.15,0.19
226,0,23.3,0.0,-50.56,0.13,0.23
227,0,23.3,0.0,-50.56,0.13,0.23
228,0,23.3,0.0,-50.56,0.13,0.31
229,0,23.3,0.0,-50.56,0.13,0.31
230,0,23.3,0.0,-50.58,0.15,0.56
231,0,23.3,0.0,-50.58,0.15,0.56
232,0,23.3,0.0,-50.62,0.14,0.52
233,0,23.3,0.0,-50.62,0.13,0.41
234,0,23.3,0.0,-50.62,0.13,0.41
235,0,23.3,0.0,-50.63,0.15,0.52
236,0,23.3,0.0,-50.63,0.15,0.52
237,0,23.3,0.0,-50.65,0.15,0.41
238,0,23.3,0.0,-50.65,0.15,0.41
239,0,23.3,0.0,-50.62,0.14,0.17
240,0,23.3,0.0,-50.62,0.14,0.17
241,0,23.3,0.0,-50.61,0.15,0.15
242,0,23.3,0.0,-50.59,0.14,0.13
243,0,23.3,0.0,-50.59,0.14,0.13
244,0,23.3,0.0,-50.58,0.14,0.14
245,0,23.3,0.0,-50.58,0.14,0.14
246,0,23.3,0.0,-50.56,0.16,0.17
247,0,23.3,0.0,-50.56,0.16,0.17
248,0,23.3,0.0,-50.53,0.15,0.44
249,0,23.3,0.0,-50.53,0.15,0.44
250,0,23.3,0.0,-50.53,0.15,0.46
251,0,23.3,0.0,-50.53,0.15,0.46
252,0,23.3,0.0,-50.54,0.14,0.31
253,0,23.3,0.0,-50.54,0.14,0.31
254,0,23.3,0.0,-50.55,0.14,0.39
255,0,23.3,0.0,-50.55,0.13,0.42
256,0,23.3,0.0,-50.55,0.13,0.42
257,0,23.3,0.0,-50.56,0.15,0.44
258,0,23.3,0.0,-50.56,0.15,0.44
259,0,23.3,0.0,-50.53,0.14,0.6
260,0,23.3,0.0,-50.53,0.14,0.6
261,0,23.3,0.0,-50.54,0.14,0.51
262,0,23.3,0.0,-50.54,0.14,0.51
263,0,23.3,0.0,-50.53,0.12,0.53
264,0,23.3,0.0,-50.52,0.15,0.56
265,0,23.3,0.0,-50.52,0.15,0.56
266,0,23.3,0.0,-50.53,0.13,0.35
267,0,23.3,0.0,-50.53,0.13,0.35
268,0,23.3,0.0,-50.55,0.13,0.35
269,0,23.3,0.0,-50.56,0.15,0.31
270,0,23.3,0.0,-50.56,0.15,0.31
271,0,23.3,0.0,-50.56,0.15,0.31
272,0,23.3,0.0,-50.55,0.15,0.35
273,0,23.3,0.0,-50.55,0.15,0.35
274,0,23.3,0.0,-50.57,0.15,0.34
275,0,23.3,0.0,-50.58,0.14,0.32
276,0,23.3,0.0,-50.58,0.14,0.32
277,0,23.3,0.0,-50.61,0.15,0.21
278,0,23.3,0.0,-50.61,0.15,0.21
279,0,23.3,0.0,-50.61,0.15,0.17
280,0,23.3,0.0,-50.61,0.15,0.17
281,0,23.3,0.0,-50.63,0.13,0.16
282,0,23.3,0.0,-50.63,0.13,0.16
283,0,23.3,0.0,-50.64,0.13,0.16
284,0,23.3,0.0,-50.64,0.13,0.16
285,0,23.3,0.0,-50.64,0.13,0.16
286,0,23.3,0.0,-50.65,0.14,0.05
287,0,23.3,0.0,-50.65,0.14,0.05
288,0,23.3,0.0,-50.65,0.14,0.29
289,0,23.3,0.0,-50.65,0.14,0.29
290,0,23.3,0.0,-50.65,0.12,0.2
291,0,23.3,0.0,-50.65,0.12,0.2
292,0,23.3,0.0,-50.66,0.13,0.17
293,0,23.3,0.0,-50.66,0.13,0.17
294,0,23.3,0.0,-50.66,0.13,0.17
295,0,23.3,0.0,-50.66,0.13,0.17
296,0,23.3,0.0,-50.66,0.13,0.17
297,0,23.3,0.0,-50.68,0.13,0.02
298,0,23.3,0.0,-50.68,0.13,0.02
299,0,23.3,0.0,-50.67,0.13,0.14
300,0,23.3,0.0,-50.67,0.13,0.14
301,0,23.3,0.0,-50.69,0.15,0.26
302,0,23.3,0.0,-50.69,0.15,0.26
303,0,23.3,0.0,-50.68,0.15,0.57
304,0,23.3,0.0,-50.68,0.15,0.57
305,0,23.3,0.0,-50.67,0.13,0.45
306,0,23.3,0.0,-50.66,0.14,0.35
307,0,23.3,0.0,-50.66,0.14,0.35
308,0,23.3,0.0,-50.66,0.15,0.72
309,0,23.3,0.0,-50.66,0.15,0.72
310,0,23.3,0.0,-50.64,0.15,0.55
311,0,23.3,0.0,-50.64,0.15,0.55
312,0,23.3,0.0,-50.66,0.14,0.5
313,0,23.3,0.0,-50.65,0.14,0.45
314,0,23.3,0.0,-50.65,0.14,0.45
315,0,23.3,0.0,-50.65,0.14,0.45
316,0,23.3,0.0,-50.65,0.14,0.45
317,0,23.3,0.0,-50.63,0.13,0.45
318,0,23.3,0.0,-50.63,0.13,0.45
319,0,23.3,0.0,-50.64,0.14,0.43
320,0,23.3,0.0,-50.64,0.14,0.43
321,0,23.3,0.0,-50.64,0.15,0.55
322,0,23.3,0.0,-50.64,0.15,0.55
323,0,23.3,0.0,-50.63,0.14,0.32
324,0,23.3,0.0,-50.63,0.14,0.32
325,0,23.3,0.0,-50.64,0.14,0.26
326,0,23.3,0.0,-50.64,0.14,0.26
327,0,23.3,0.0,-50.64,0.14,0.26
328,0,23.3,0.0,-50.62,0.13,0.36
329,0,23.3,0.0,-50.62,0.13,0.36
330,0,23.3,0.0,-50.62,0.14,0.42
331,0,23.3,0.0,-50.62,0.14,0.42
332,0,23.3,0.0,-50.62,0.11,0.44
333,0,23.3,0.0,-50.62,0.11,0.44
334,0,23.3,0.0,-50.64,0.16,0.35
335,0,23.3,0.0,-50.64,0.16,0.35
336,0,23.3,0.0,-50.69,0.16,0.07
337,0,23.3,0.0,-50.69,0.16,0.07
338,0,23.3,0.0,-50.69,0.16,0.07
339,0,23.3,0.0,-50.75,0.17,0.35
340,0,23.3,0.0,-50.75,0.17,0.35
341,0,23.3,0.0,-50.73,0.17,0.34
342,0,23.3,0.0,-50.73,0.17,0.34
343,0,23.3,0.0,-50.76,0.17,0.32
344,0,23.3,0.0,-50.76,0.17,0.32
345,0,23.3,0.0,-50.8,0.16,0.18
346,0,23.3,0.0,-50.8,0.16,0.18
347,0,23.3,0.0,-50.75,0.16,0.07
348,0,23.3,0.0,-50.76,0.14,0.16
349,0,23.3,0.0,-50.76,0.14,0.16
350,0,23.3,0.0,-50.76,0.14,0.2
351,0,23.3,0.0,-50.76,0.14,0.2
352,0,23.3,0.0,-50.78,0.15,0.27
353,0,23.3,0.0,-50.78,0.15,0.27
354,0,23.3,0.0,-50.79,0.15,0.35
355,0,23.3,0.0,-50.79,0.15,0.35
356,0,23.3,0.0,-50.79,0.15,0.39
357,0,23.3,0.0,-50.79,0.15,0.39
358,0,23.3,0.0,-50.8,0.15,0.41
359,0,23.3,0.0,-50.8,0.16,0.41
360,0,23.3,0.0,-50.8,0.16,0.41
361,0,23.3,0.0,-50.8,0.17,0.35
362,0,23.3,0.0,-50.8,0.17,0.35
363,0,23.3,0.0,-50.81,0.16,0.39
364,0,23.3,0.0,-50.81,0.16,0.39
365,0,23.3,0.0,-50.81,0.16,0.6
366,0,23.3,0.0,-50.81,0.16,0.6
367,0,23.3,0.0,-50.79,0.15,0.34
368,0,23.3,0.0,-50.79,0.15,0.34
369,0,23.3,0.0,-50.79,0.15,0.34
370,0,23.3,0.0,-50.81,0.18,0.35
371,0,23.3,0.0,-50.81,0.18,0.35
372,0,23.3,0.0,-50.83,0.18,0.25
373,0,23.3,0.0,-50.83,0.18,0.25
374,0,23.3,0.0,-50.84,0.17,0.27
375,0,23.3,0.0,-50.84,0.17,0.27
376,0,23.3,0.0,-50.86,0.17,0.18
377,0,23.3,0.0,-50.86,0.17,0.18
378,0,23.3,0.0,-50.88,0.17,0.18
379,0,23.3,0.0,-50.88,0.17,0.18
380,0,23.3,0.0,-50.88,0.17,0.18
381,0,23.3,0.0,-50.9,0.16,0.04
382,0,23.3,0.0,-50.9,0.16,0.04
383,0,23.3,0.0,-50.9,0.14,0.29
384,0,23.3,0.0,-50.9,0.14,0.29
385,0,23.3,0.0,-50.92,0.17,0.31
386,0,23.3,0.0,-50.92,0.17,0.31
387,0,23.3,0.0,-50.92,0.18,0.49
388,0,23.3,0.0,-50.92,0.18,0.49
389,0,23.3,0.0,-50.9,0.18,0.29
390,0,23.3,0.0,-50.9,0.18,0.27
391,0,23.3,0.0,-50.9,0.18,0.27
392,0,23.3,0.0,-50.89,0.18,0.41
393,0,23.3,0.0,-50.89,0.18,0.41
394,0,23.3,0.0,-50.92,0.18,0.63
395,0,23.3,0.0,-50.92,0.18,0.63
396,0,23.3,0.0,-50.95,0.18,0.38
397,0,23.3,0.0,-50.95,0.18,0.38
398,0,23.3,0.0,-50.97,0.18,0.17
399,0,23.3,0.0,-50.99,0.17,0.32
400,0,23.3,0.0,-50.99,0.17,0.32
401,0,23.3,0.0,-51.02,0.16,0.16
402,0,23.3,0.0,-51.02,0.16,0.16
403,0,23.3,0.0,-51.02,0.16,0.15
404,0,23.3,0.0,-51.02,0.16,0.15
405,0,23.3,0.0,-51.02,0.16,0.32
406,0,23.3,0.0,-51.02,0.16,0.32
407,0,23.3,0.0,-51.03,0.18,0.45
408,0,23.3,0.0,-51.03,0.18,0.45
409,0,23.3,0.0,-51.04,0.18,0.62
410,0,23.3,0.0,-51.04,0.18,0.62
411,0,23.3,0.0,-51.04,0.18,0.62
412,0,23.3,0.0,-51.05,0.17,0.53
413,0,23.3,0.0,-51.05,0.17,0.53
414,0,23.3,0.0,-51.1,0.19,0.61
415,0,23.3,0.0,-51.1,0.19,0.61
416,0,23.3,0.0,-51.12,0.18,0.8
417,0,23.3,0.0,-51.12,0.18,0.8
418,0,23.3,0.0,-51.14,0.19,0.84
419,0,23.3,0.0,-51.14,0.19,0.84
420,0,23.3,0.0,-51.12,0.19,0.88
421,0,23.3,0.0,-51.12,0.19,0.92
422,0,23.3,0.0,-51.12,0.19,0.92
423,0,23.3,0.0,-51.11,0.18,0.36
424,0,23.3,0.0,-51.11,0.18,0.36
425,0,23.3,0.0,-51.14,0.17,0.33
426,0,23.3,0.0,-51.14,0.17,0.33
427,0,23.3,0.0,-51.13,0.18,0.14
428,0,23.3,0.0,-51.13,0.18,0.14
429,0,23.3,0.0,-51.17,0.16,0.24
430,0,23.3,0.0,-51.17,0.16,0.24
431,0,23.3,0.0,-51.15,0.17,0.18
432,0,23.3,0.0,-51.16,0.17,0.05
433,0,23.3,0.0,-51.16,0.17,0.05
434,0,23.3,0.0,-51.22,0.18,0.29
435,0,23.3,0.0,-51.22,0.18,0.29
436,0,23.3,0.0,-51.22,0.17,0.17
437,0,23.3,0.0,-51.22,0.17,0.17
438,0,23.3,0.0,-51.22,0.16,0.38
439,0,23.3,0.0,-51.22,0.16,0.38
440,0,23.3,0.0,-51.22,0.16,0.35
441,0,23.3,0.0,-51.22,0.16,0.35
442,0,23.3,0.0,-51.22,0.16,0.35
443,0,23.3,0.0,-51.22,0.18,0.5
444,0,23.3,0.0,-51.22,0.18,0.5
445,0,23.3,0.0,-51.19,0.18,0.35
446,0,23.3,0.0,-51.19,0.18,0.35
447,0,23.3,0.0,-51.2,0.17,0.35
448,0,23.3,0.0,-51.2,0.17,0.35
449,0,23.3,0.0,-51.21,0.18,0.24
450,0,23.3,0.0,-51.21,0.18,0.24
451,0,23.3,0.0,-51.19,0.18,0.31
452,0,23.3,0.0,-51.19,0.18,0.31
453,0,23.3,0.0,-51.19,0.18,0.31
454,0,23.3,0.0,-51.15,0.16,0.27
455,0,23.3,0.0,-51.15,0.16,0.27
456,0,23.3,0.0,-51.14,0.17,0.35
457,0,23.3,0.0,-51.14,0.17,0.35
458,0,23.3,0.0,-51.13,0.17,0.28
459,0,23.3,0.0,-51.13,0.17,0.28
460,0,23.3,0.0,-51.11,0.17,0.57
461,0,23.3,0.0,-51.11,0.17,0.57
462,0,23.3,0.0,-51.09,0.17,0.59
463,0,23.3,0.0,-51.1,0.17,0.55
464,0,23.3,0.0,-51.1,0.17,0.55
465,0,23.3,0.0,-51.11,0.18,0.55
466,0,23.3,0.0,-51.11,0.18,0.55
467,0,23.3,0.0,-51.1,0.16,0.33
468,0,23.3,0.0,-51.1,0.16,0.33
469,0,23.3,0.0,-51.11,0.17,0.51
470,0,23.3,0.0,-51.11,0.17,0.51
471,0,23.3,0.0,-51.13,0.17,0.51
472,0,23.3,0.0,-51.13,0.17,0.51
473,0,23.3,0.0,-51.13,0.17,0.51
474,0,23.3,0.0,-51.11,0.17,0.52
475,0,23.3,0.0,-51.11,0.17,0.52
476,0,23.3,0.0,-51.15,0.17,0.33
477,0,23.3,0.0,-51.15,0.17,0.33
478,0,23.3,0.0,-51.17,0.18,0.47
479,0,23.3,0.0,-51.17,0.18,0.47
480,0,23.3,0.0,-51.14,0.17,0.56
481,0,23.3,0.0,-51.14,0.17,0.56
482,0,23.3,0.0,-51.13,0.17,0.33
483,0,23.3,0.0,-51.13,0.17,0.33
484,0,23.3,0.0,-51.13,0.17,0.33
485,0,23.3,0.0,-51.14,0.17,0.02
486,0,23.3,0.0,-51.14,0.17,0.02
487,0,23.3,0.0,-51.16,0.16,0.16
488,0,23.3,0.0,-51.16,0.16,0.16
489,0,23.3,0.0,-51.18,0.17,0.39
490,0,23.3,0.0,-51.18,0.17,0.39
491,0,23.3,0.0,-51.21,0.16,0.32
492,0,23.3,0.0,-51.21,0.16,0.32
493,0,23.3,0.0,-51.24,0.16,0.39
494,0,23.3,0.0,-51.24,0.16,0.39
495,0,23.3,0.0,-51.25,0.16,0.34
496,0,23.3,0.0,-51.25,0.16,0.31
497,0,23.3,0.0,-51.25,0.16,0.31
498,0,23.3,0.0,-51.27,0.17,0.41
499,0,23.3,0.0,-51.27,0.17,0.41
500,0,23.3,0.0,-51.29,0.16,0.34
501,0,23.3,0.0,-51.29,0.16,0.34
502,0,23.3,0.0,-51.29,0.16,0.36
503,0,23.3,0.0,-51.29,0.16,0.36
504,0,23.3,0.0,-51.32,0.17,0.42
505,0,23.3,0.0,-51.33,0.16,0.44
506,0,23.3,0.0,-51.33,0.16,0.44
507,0,23.3,0.0,-51.39,0.18,0.62
508,0,23.3,0.0,-51.39,0.18,0.62
509,0,23.3,0.0,-51.36,0.17,0.06
510,0,23.3,0.0,-51.36,0.17,0.06
511,0,23.3,0.0,-51.42,0.15,0.08
512,0,23.3,0.0,-51.42,0.15,0.08
513,0,23.3,0.0,-51.45,0.14,-0.17
514,0,23.3,0.0,-51.45,0.14,-0.17
515,0,23.3,0.0,-51.45,0.14,-0.3
516,0,23.3,0.0,-51.45,0.14,-0.27
517,0,23.3,0.0,-51.45,0.14,-0.27
518,0,23.3,0.0,-51.38,0.15,0.05
519,0,23.3,0.0,-51.38,0.15,0.05
520,0,23.3,0.0,-51.42,0.16,-0.24
521,0,23.3,0.0,-51.42,0.16,-0.24
522,0,23.3,0.0,-51.39,0.14,-0.3
523,0,23.3,0.0,-51.39,0.14,-0.3
524,0,23.3,0.0,-51.34,0.13,-0.12
525,0,23.3,0.0,-51.35,0.13,0.14
526,0,23.3,0.0,-51.35,0.13,0.14
527,0,23.3,0.0,-51.32,0.14,0.09
528,0,23.3,0.0,-51.32,0.14,0.09
529,0,23.3,0.0,-51.31,0.12,-0.04
530,0,23.3,0.0,-51.31,0.12,-0.04
531,0,23.3,0.0,-51.31,0.14,0.11
532,0,23.3,0.0,-51.31,0.14,0.11
533,0,23.3,0.0,-51.33,0.14,0.13
534,0,23.3,0.0,-51.33,0.14,0.13
535,0,23.3,0.0,-51.33,0.13,0.11
536,0,23.3,0.0,-51.33,0.13,0.11
537,0,23.3,0.0,-51.33,0.13,0.11
538,0,23.3,0.0,-51.34,0.14,0.21
539,0,23.3,0.0,-51.34,0.14,0.21
540,0,23.3,0.0,-51.34,0.15,0.26
541,0,23.3,0.0,-51.34,0.15,0.26
542,0,23.3,0.0,-51.35,0.15,0.37
543,0,23.3,0.0,-51.35,0.15,0.37
544,0,23.3,0.0,-51.38,0.15,0.43
545,0,23.3,0.0,-51.38,0.15,0.43
546,0,23.3,0.0,-51.29,0.17,0.02
547,0,23.3,0.0,-51.3,0.12,0.05
548,0,23.3,0.0,-51.3,0.12,0.05
