time*0.5 [s],altitude [cm],rotation [rpm],airspeed [m/s],yaw [deg],pitch [deg],roll [deg]
46,0,33,2.839,-86.69,1.16,0.82
47,0,33,2.839,-86.44,1.0,1.02
48,0,33,2.839,-86.44,1.0,1.02
49,0,33,2.839,-86.26,0.95,0.93
50,0,33,2.839,-86.26,0.95,0.93
51,0,33,2.839,-86.34,1.04,0.84
52,0,33,2.096,-86.34,1.04,0.84
53,0,33,2.096,-86.09,1.03,0.74
54,0,33,3.033,-86.09,1.03,0.74
55,0,33,3.033,-86.09,1.03,0.74
56,0,33,3.398,-86.15,1.19,0.67
57,0,33,3.398,-86.15,1.19,0.67
58,0,33,3.398,-86.37,1.22,0.62
59,0,33,3.398,-86.37,1.22,0.62
60,0,33,3.398,-86.18,1.14,0.94
61,0,33,3.398,-86.18,1.14,0.94
62,0,33,3.398,-86.15,0.87,0.97
63,0,33,3.398,-86.15,0.87,0.97
64,0,33,0.0,-86.12,1.12,0.89
65,0,33,0.0,-86.12,1.12,0.89
66,0,33,0.0,-86.12,1.12,0.89
67,0,33,0.0,-86.48,0.85,0.83
68,0,33,0.0,-86.48,0.85,0.83
69,0,33,0.0,-86.49,0.82,0.8
70,1,33,0.0,-86.49,0.82,0.8
71,1,33,2.781,-86.34,0.85,0.88
72,1,33,2.781,-86.34,0.85,0.88
73,1,33,2.781,-86.38,0.92,0.85
74,1,33,2.781,-86.38,0.92,0.85
75,1,33,1.984,-86.42,0.97,0.76
76,1,33,2.357,-86.42,0.97,0.76
77,1,33,2.357,-86.39,1.08,0.72
78,1,33,2.357,-86.38,1.11,0.69
79,1,33,2.357,-86.38,1.11,0.69
80,1,33,2.357,-86.33,1.23,0.85
81,1,33,2.357,-86.33,1.23,0.85
82,1,33,2.357,-86.31,1.4,0.83
83,1,33,3.792,-86.31,1.4,0.83
84,0,33,3.792,-86.2,1.17,0.8
85,0,33,3.359,-86.2,1.17,0.8
86,0,33,3.359,-86.25,0.78,0.72
87,0,33,3.359,-86.26,0.82,0.7
88,0,33,3.359,-86.26,0.82,0.7
89,0,33,2.284,-86.37,0.62,0.62
90,0,33,1.691,-86.37,0.62,0.62
91,0,33,1.545,-86.56,0.57,0.91
92,0,33,1.545,-86.56,0.57,0.91
93,0,33,1.545,-86.56,0.57,0.91
94,0,33,1.545,-86.88,0.6,0.99
95,0,33,1.545,-86.88,0.6,0.99
96,0,33,1.545,-87.09,0.53,0.91
97,0,33,1.947,-87.09,0.53,0.91
98,0,33,1.947,-87.01,0.52,1.06
99,1,33,1.947,-87.01,0.52,1.06
100,1,33,1.947,-87.05,0.8,0.9
101,1,33,1.947,-87.05,0.8,0.9
102,1,33,0.0,-87.18,0.8,0.85
103,1,33,0.0,-87.18,0.8,0.85
104,1,33,0.0,-87.06,0.94,1.12
105,1,33,0.0,-87.06,0.94,1.12
106,1,33,0.0,-86.92,1.01,1.03
107,1,33,0.0,-86.92,1.01,1.03
108,1,33,0.0,-86.92,1.01,1.03
109,1,33,0.0,-86.95,1.27,1.1
110,1,33,0.0,-86.95,1.27,1.1
111,1,33,2.604,-86.89,1.49,1.08
112,1,33,2.604,-86.89,1.49,1.08
113,1,33,2.604,-87.09,1.44,0.91
114,1,33,1.952,-87.09,1.44,0.91
115,1,33,1.952,-87.13,1.33,0.87
116,1,33,1.952,-87.13,1.33,0.87
117,1,33,1.952,-87.13,1.33,0.87
118,1,33,1.952,-87.13,1.33,0.87
119,1,33,1.952,-87.13,1.33,0.87
120,1,33,2.863,-86.9,1.21,1.01
121,1,33,2.151,-86.9,1.21,1.01
122,1,33,2.151,-86.67,1.26,1.08
123,1,33,3.019,-86.67,1.26,1.08
124,1,33,3.019,-86.64,1.4,1.14
125,1,33,3.019,-86.64,1.4,1.14
126,1,33,3.019,-86.68,1.39,1.32
127,1,33,3.019,-86.68,1.39,1.32
128,1,33,3.019,-86.6,1.36,1.26
129,1,33,3.019,-86.56,1.35,1.19
130,1,33,0.0,-86.56,1.35,1.19
131,1,33,0.0,-86.51,1.46,1.32
132,1,33,0.0,-86.51,1.46,1.32
133,1,33,0.0,-86.78,1.41,1.23
134,1,33,0.0,-86.78,1.41,1.23
135,1,33,0.0,-86.7,1.47,1.3
136,1,33,0.0,-86.65,1.36,1.27
137,1,33,0.0,-86.65,1.36,1.27
138,1,33,0.0,-86.64,1.32,1.27
139,1,33,2.978,-86.64,1.32,1.27
140,1,33,2.978,-86.68,1.28,1.32
141,1,33,2.978,-86.68,1.28,1.32
142,1,33,2.978,-86.69,1.22,1.23
143,1,33,2.978,-86.69,1.22,1.23
144,1,33,2.978,-86.73,1.22,1.27
145,1,33,2.978,-86.73,1.22,1.27
146,1,33,2.978,-86.79,1.19,1.26
147,1,33,2.978,-86.79,1.19,1.26
148,1,33,0.0,-86.61,1.3,1.3
149,0,33,2.815,-86.61,1.3,1.3
150,0,33,2.815,-86.65,1.13,1.11
151,0,33,2.078,-86.7,0.96,1.12
152,0,33,2.078,-86.7,0.96,1.12
153,1,33,2.078,-86.62,0.97,1.14
154,1,33,2.078,-86.62,0.97,1.14
155,1,33,2.078,-86.62,0.97,1.14
156,1,33,2.078,-86.42,1.12,1.06
157,1,33,2.078,-86.42,1.12,1.06
158,1,33,2.078,-86.42,1.12,1.06
159,1,33,2.078,-86.55,1.13,0.95
160,1,33,2.078,-86.57,1.14,1.15
161,0,33,2.078,-86.57,1.14,1.15
162,0,33,0.0,-86.58,1.34,0.92
163,0,33,0.0,-86.58,1.34,0.92
164,0,33,0.0,-86.52,1.01,0.81
165,0,33,0.0,-86.52,1.01,0.81
166,0,33,0.0,-86.54,0.54,0.99
167,0,33,0.0,-86.54,0.54,0.99
168,0,33,0.0,-86.51,0.46,1.2
169,0,33,0.0,-86.51,0.46,1.2
170,1,33,0.0,-86.47,0.38,1.03
171,1,33,0.0,-86.45,0.37,1.12
172,1,33,0.0,-86.45,0.37,1.12
173,0,33,0.0,-86.37,0.37,0.81
174,0,33,0.0,-86.37,0.37,0.81
175,0,33,0.0,-86.3,0.33,0.55
176,0,33,0.0,-86.3,0.33,0.55
177,0,33,0.0,-86.31,0.38,0.83
178,0,33,0.0,-86.31,0.42,0.67
179,0,33,0.0,-86.31,0.42,0.67
180,0,33,0.0,-86.28,0.57,0.6
181,0,33,0.0,-86.28,0.57,0.6
182,0,33,0.0,-86.28,0.61,0.64
183,0,33,0.0,-86.28,0.61,0.64
184,0,33,0.0,-86.26,0.63,0.51
185,0,33,0.0,-86.26,0.63,0.51
186,0,33,0.0,-86.24,0.67,0.65
187,0,33,0.0,-86.24,0.67,0.65
188,0,33,0.0,-86.26,0.65,0.54
189,0,33,0.0,-86.26,0.65,0.54
190,0,33,0.0,-86.27,0.65,0.61
191,0,33,0.0,-86.27,0.65,0.61
192,0,33,0.0,-86.26,0.66,0.55
193,0,33,0.0,-86.27,0.65,0.57
194,0,33,2.781,-86.27,0.65,0.57
195,0,33,2.781,-86.25,0.68,0.45
196,0,33,2.781,-86.25,0.68,0.45
197,0,33,2.781,-86.24,0.68,0.58
198,0,33,2.781,-86.24,0.68,0.58
199,0,33,2.781,-86.21,0.67,0.63
200,0,33,2.781,-86.21,0.67,0.63
201,0,33,2.781,-86.2,0.68,0.57
202,0,33,2.781,-86.21,0.68,0.57
203,0,33,2.781,-86.21,0.68,0.57
204,0,33,0.0,-86.24,0.68,0.67
205,0,33,0.0,-86.24,0.68,0.67
206,0,33,0.0,-86.22,0.68,0.63
207,0,33,0.0,-86.22,0.68,0.63
208,0,33,0.0,-86.21,0.65,0.55
209,0,33,0.0,-86.21,0.65,0.55
210,0,33,0.0,-86.2,0.68,0.66
211,0,33,0.0,-86.2,0.68,0.66
212,0,33,0.0,-86.18,0.64,0.69
213,0,33,0.0,-86.2,0.68,0.74
214,0,33,0.0,-86.2,0.68,0.74
215,0,33,0.0,-86.21,0.67,0.67
216,0,33,0.0,-86.21,0.67,0.67
217,0,33,0.0,-86.2,0.66,0.67
218,0,33,0.0,-86.2,0.66,0.67
219,0,33,0.0,-86.21,0.66,0.52
220,0,33,0.0,-86.21,0.66,0.52
221,0,33,0.0,-86.26,0.67,0.72
222,0,33,0.0,-86.26,0.69,0.9
223,0,33,0.0,-86.26,0.69,0.9
224,0,33,0.0,-86.27,0.66,0.85
225,0,33,0.0,-86.27,0.66,0.85
226,0,33,0.0,-86.28,0.68,0.66
227,0,33,0.0,-86.28,0.68,0.66
228,0,33,0.0,-86.33,0.67,0.94
229,0,33,0.0,-86.33,0.67,0.94
230,0,33,0.0,-86.32,0.66,0.66
231,0,33,0.0,-86.32,0.66,0.66
232,0,33,0.0,-86.33,0.66,0.69
233,0,33,0.0,-86.33,0.66,0.69
234,0,33,0.0,-86.33,0.66,0.69
235,0,33,0.0,-86.35,0.67,0.7
236,0,33,0.0,-86.35,0.67,0.7
237,0,33,0.0,-86.38,0.67,0.91
238,0,33,0.0,-86.38,0.67,0.91
239,0,33,0.0,-86.39,0.68,0.59
240,0,33,0.0,-86.39,0.68,0.59
241,0,33,0.0,-86.38,0.67,0.34
242,0,33,0.0,-86.38,0.67,0.34
243,0,33,0.0,-86.38,0.68,0.56
244,0,33,0.0,-86.38,0.69,0.75
245,0,33,0.0,-86.38,0.69,0.75
246,0,33,0.0,-86.4,0.68,0.46
247,0,33,0.0,-86.4,0.68,0.46
248,0,33,0.0,-86.39,0.66,0.58
249,0,33,0.0,-86.39,0.66,0.58
250,0,33,0.0,-86.39,0.68,0.4
251,0,33,0.0,-86.39,0.68,0.4
252,0,33,0.0,-86.39,0.67,0.4
253,0,33,0.0,-86.39,0.68,0.42
254,0,33,0.0,-86.39,0.68,0.42
255,0,33,0.0,-86.39,0.68,0.41
256,0,33,0.0,-86.39,0.68,0.41
257,0,33,0.0,-86.41,0.68,0.32
258,0,33,0.0,-86.41,0.68,0.32
259,0,33,0.0,-86.42,0.69,0.49
260,0,33,0.0,-86.42,0.69,0.49
261,0,33,0.0,-86.44,0.68,0.33
262,0,33,0.0,-86.44,0.68,0.33
263,0,33,0.0,-86.44,0.68,0.33
264,0,33,0.0,-86.44,0.68,0.33
265,0,33,0.0,-86.47,0.69,0.34
266,0,33,0.0,-86.49,0.69,0.41
267,0,33,0.0,-86.49,0.69,0.41
268,0,33,0.0,-86.5,0.68,0.33
269,0,33,0.0,-86.5,0.68,0.33
270,0,33,0.0,-86.53,0.68,0.37
271,0,33,0.0,-86.53,0.68,0.37
272,0,33,0.0,-86.51,0.67,0.49
273,0,33,0.0,-86.51,0.67,0.49
274,0,33,0.0,-86.51,0.68,0.47
275,0,33,0.0,-86.51,0.67,0.46
276,0,33,0.0,-86.51,0.67,0.46
277,0,33,0.0,-86.51,0.66,0.45
278,0,33,0.0,-86.51,0.66,0.45
279,0,33,0.0,-86.5,0.67,0.48
280,0,33,0.0,-86.5,0.67,0.48
281,0,33,0.0,-86.53,0.67,0.46
282,0,33,0.0,-86.53,0.67,0.46
283,0,33,0.0,-86.52,0.68,0.45
284,0,33,0.0,-86.52,0.68,0.45
285,0,33,0.0,-86.52,0.68,0.45
286,0,33,0.0,-86.52,0.68,0.48
287,0,33,0.0,-86.52,0.68,0.48
288,0,33,0.0,-86.53,0.69,0.48
289,0,33,0.0,-86.53,0.69,0.48
290,0,33,0.0,-86.53,0.68,0.54
291,0,33,0.0,-86.53,0.68,0.54
292,0,33,0.0,-86.52,0.68,0.66
293,0,33,0.0,-86.52,0.68,0.66
294,0,33,0.0,-86.53,0.68,0.69
295,0,33,0.0,-86.52,0.66,0.68
296,0,33,0.0,-86.52,0.66,0.68
297,0,33,0.0,-86.53,0.67,0.6
298,0,33,0.0,-86.53,0.67,0.6
299,0,33,0.0,-86.55,0.67,0.69
300,0,33,0.0,-86.55,0.67,0.69
301,0,33,0.0,-86.58,0.66,0.42
302,0,33,0.0,-86.58,0.66,0.42
303,0,33,0.0,-86.56,0.69,0.81
304,0,33,0.0,-86.56,0.69,0.81
305,0,33,0.0,-86.57,0.7,0.88
306,0,33,0.0,-86.57,0.7,0.88
307,0,33,0.0,-86.52,0.69,0.84
308,0,33,0.0,-86.52,0.66,0.85
309,0,33,0.0,-86.52,0.66,0.85
310,0,33,0.0,-86.51,0.66,0.64
311,0,33,0.0,-86.51,0.66,0.64
312,0,33,0.0,-86.53,0.68,0.74
313,0,33,0.0,-86.53,0.68,0.74
314,0,33,0.0,-86.53,0.68,0.74
315,0,33,0.0,-86.52,0.68,0.76
316,0,33,0.0,-86.52,0.68,0.76
317,0,33,0.0,-86.51,0.67,0.62
318,0,33,0.0,-86.51,0.67,0.62
319,0,33,0.0,-86.51,0.67,0.65
320,0,33,0.0,-86.51,0.67,0.65
321,0,33,0.0,-86.51,0.69,0.76
322,0,33,0.0,-86.51,0.69,0.76
323,0,33,0.0,-86.49,0.68,0.74
324,0,33,0.0,-86.49,0.68,0.74
325,0,33,0.0,-86.48,0.66,0.74
326,0,33,0.0,-86.48,0.66,0.74
327,0,33,0.0,-86.49,0.67,0.62
328,0,33,0.0,-86.5,0.67,0.62
329,0,33,0.0,-86.5,0.67,0.62
330,0,33,0.0,-86.52,0.68,0.69
331,0,33,0.0,-86.52,0.68,0.69
332,0,33,0.0,-86.51,0.68,0.79
333,0,33,0.0,-86.51,0.68,0.79
334,0,33,0.0,-86.5,0.67,0.72
335,0,33,0.0,-86.5,0.67,0.72
336,0,33,0.0,-86.51,0.66,0.63
337,0,33,0.0,-86.51,0.66,0.63
338,0,33,0.0,-86.51,0.66,0.63
339,0,33,0.0,-86.53,0.68,0.73
340,0,33,0.0,-86.53,0.68,0.73
341,0,33,0.0,-86.54,0.7,0.79
342,0,33,0.0,-86.54,0.7,0.79
343,0,33,0.0,-86.52,0.68,0.82
344,0,33,0.0,-86.52,0.68,0.82
345,0,33,0.0,-86.54,0.67,0.66
346,0,33,0.0,-86.54,0.67,0.66
347,0,33,0.0,-86.56,0.67,0.64
348,0,33,0.0,-86.56,0.67,0.64
349,0,33,0.0,-86.56,0.67,0.64
350,0,33,0.0,-86.59,0.65,0.7
351,0,33,0.0,-86.59,0.65,0.7
352,0,33,0.0,-86.58,0.68,0.72
353,0,33,0.0,-86.58,0.68,0.72
354,0,33,0.0,-86.56,0.67,0.7
355,0,33,0.0,-86.56,0.67,0.7
356,0,33,0.0,-86.56,0.67,0.75
357,0,33,0.0,-86.56,0.67,0.75
358,0,33,0.0,-86.56,0.68,0.79
359,0,33,0.0,-86.56,0.67,0.81
360,0,33,0.0,-86.56,0.67,0.81
361,0,33,0.0,-86.56,0.67,0.75
362,0,33,0.0,-86.56,0.67,0.75
363,0,33,0.0,-86.57,0.69,0.88
364,0,33,0.0,-86.57,0.69,0.88
365,0,33,0.0,-86.59,0.68,0.7
366,0,33,0.0,-86.59,0.68,0.7
367,0,33,0.0,-86.57,0.68,0.79
368,0,33,0.0,-86.57,0.68,0.79
369,0,33,0.0,-86.59,0.68,0.85
370,0,33,0.0,-86.6,0.68,0.87
371,0,33,0.0,-86.6,0.68,0.87
372,0,33,0.0,-86.62,0.68,0.81
373,0,33,0.0,-86.62,0.68,0.81
374,0,33,0.0,-86.64,0.67,0.74
375,0,33,0.0,-86.64,0.67,0.74
376,0,33,0.0,-86.67,0.67,0.82
377,0,33,0.0,-86.67,0.67,0.82
378,0,33,0.0,-86.67,0.67,0.82
379,0,33,0.0,-86.67,0.67,0.82
380,0,33,0.0,-86.67,0.67,0.82
381,0,33,0.0,-86.68,0.69,0.68
382,0,33,0.0,-86.68,0.69,0.68
383,0,33,0.0,-86.67,0.67,0.58
384,0,33,0.0,-86.67,0.67,0.58
385,0,33,0.0,-86.67,0.68,0.75
386,0,33,0.0,-86.67,0.68,0.75
387,0,33,0.0,-86.67,0.67,0.69
388,0,33,0.0,-86.67,0.67,0.69
389,0,33,0.0,-86.62,0.69,0.79
390,0,33,0.0,-86.62,0.69,0.79
391,0,33,0.0,-86.62,0.69,0.79
392,0,33,0.0,-86.6,0.68,0.65
393,0,33,0.0,-86.6,0.68,0.65
394,0,33,0.0,-86.69,0.68,1.16
395,0,33,0.0,-86.69,0.68,1.16
396,0,33,0.0,-86.66,0.69,1.06
397,0,33,0.0,-86.66,0.69,1.06
398,0,33,0.0,-86.66,0.69,1.06
399,0,33,0.0,-86.63,0.67,0.86
400,0,33,0.0,-86.63,0.67,0.86
401,0,33,0.0,-86.66,0.66,0.68
402,0,33,0.0,-86.66,0.66,0.68
403,0,33,0.0,-86.75,0.67,0.54
404,0,33,0.0,-86.75,0.67,0.54
405,0,33,0.0,-86.67,0.67,0.36
406,0,33,0.0,-86.67,0.67,0.36
407,0,33,0.0,-86.77,0.68,0.36
408,0,33,0.0,-86.77,0.68,0.36
409,0,33,0.0,-0.01,0.0,-0.05
410,0,33,0.0,-0.01,0.0,0.04
411,0,33,0.0,-0.01,0.0,0.04
412,0,33,0.0,0.0,-0.01,-0.03
413,0,33,0.0,0.0,-0.01,-0.03
414,0,33,0.0,0.04,0.01,0.13
415,0,33,0.0,0.04,0.01,0.13
416,0,33,0.0,0.0,0.03,0.05
417,0,33,0.0,0.0,0.03,0.05
418,0,33,0.0,-0.02,0.05,0.24
419,0,33,0.0,-0.02,0.05,0.24
420,0,33,0.0,-0.01,0.04,0.29
421,0,33,0.0,-0.01,0.04,0.29
422,0,33,0.0,-0.01,0.04,0.29
423,0,33,0.0,-0.01,0.04,0.09
424,0,33,0.0,-0.01,0.04,0.09
425,0,33,0.0,0.0,0.04,0.11
426,0,33,0.0,0.0,0.04,0.11
427,0,33,0.0,-0.01,0.03,0.17
428,0,33,0.0,-0.01,0.03,0.17
429,0,33,0.0,-0.01,0.04,0.08
430,0,33,0.0,-0.01,0.04,0.08
431,0,33,0.0,-0.01,0.04,0.08
432,0,33,0.0,0.0,0.03,0.15
433,0,33,0.0,0.0,0.03,0.15
434,0,33,0.0,0.0,0.04,0.07
435,0,33,0.0,0.0,0.04,0.07
436,0,33,0.0,0.0,0.04,0.16
437,0,33,0.0,0.0,0.04,0.16
438,0,33,0.0,0.02,0.04,0.19
439,0,33,0.0,0.02,0.04,0.19
440,0,33,0.0,0.02,0.04,0.25
441,0,33,0.0,0.01,0.05,0.24
442,0,33,0.0,0.01,0.05,0.24
443,0,33,0.0,0.0,0.02,0.32
444,0,33,0.0,0.0,0.02,0.32
445,0,33,0.0,0.0,0.03,0.26
446,0,33,0.0,0.0,0.03,0.26
447,0,33,0.0,-0.01,0.04,0.32
448,0,33,0.0,-0.01,0.04,0.32
449,0,33,0.0,-0.02,0.03,0.25
450,0,33,0.0,-0.01,0.0,0.12
451,0,33,0.0,-0.01,0.0,0.12
452,0,33,0.0,-0.01,0.02,0.05
453,0,33,0.0,-0.01,0.02,0.05
454,0,33,0.0,-0.01,0.02,0.1
455,0,33,0.0,-0.01,0.02,0.1
456,0,33,0.0,-0.01,0.04,0.1
457,0,33,0.0,-0.01,0.04,0.1
458,0,33,0.0,-0.02,0.03,0.1
459,0,33,0.0,-0.02,0.03,0.1
460,0,33,0.0,-0.01,0.03,0.05
461,0,33,0.0,-0.01,0.03,0.05
462,0,33,0.0,-0.01,0.02,0.05
463,0,33,0.0,-0.01,0.02,0.05
464,0,33,0.0,0.0,0.01,0.04
465,0,33,0.0,0.0,0.01,0.0
466,0,33,0.0,0.0,0.01,0.0
467,0,33,0.0,-0.02,0.03,-0.07
468,0,33,0.0,-0.02,0.03,-0.07
469,0,33,0.0,-0.05,0.04,0.15
470,0,33,0.0,-0.05,0.04,0.15
471,0,33,0.0,-0.04,0.05,-0.13
472,0,33,0.0,-0.04,0.05,-0.13
473,0,33,0.0,-0.02,0.06,0.04
474,0,33,0.0,-0.02,0.05,0.01
475,0,33,0.0,-0.02,0.05,0.01
476,0,33,0.0,-0.02,0.05,0.08
477,0,33,0.0,-0.02,0.05,0.08
478,0,33,0.0,-0.03,0.05,0.02
479,0,33,0.0,-0.03,0.05,0.02
480,0,33,0.0,-0.03,0.05,0.09
481,0,33,0.0,-0.03,0.05,0.09
482,0,33,0.0,-0.06,0.03,0.35
483,0,33,0.0,-0.06,0.03,0.35
484,0,33,0.0,-0.06,0.04,0.19
485,0,33,0.0,-0.07,0.04,0.28
486,0,33,0.0,-0.07,0.04,0.28
487,0,33,0.0,-0.08,0.03,0.25
488,0,33,0.0,-0.08,0.03,0.25
489,0,33,0.0,-0.1,0.04,0.06
490,0,33,0.0,-0.1,0.04,0.06
491,0,33,0.0,-0.13,0.04,0.13
492,0,33,0.0,-0.13,0.04,0.13
493,0,33,0.0,-0.14,0.03,0.32
494,0,33,0.0,-0.14,0.04,0.33
495,0,33,0.0,-0.14,0.04,0.33
496,0,33,0.0,-0.14,0.04,0.38
497,0,33,0.0,-0.14,0.04,0.38
498,0,33,0.0,-0.15,0.05,0.34
499,0,33,0.0,-0.15,0.05,0.34
500,0,33,0.0,-0.13,0.05,0.28
501,0,33,0.0,-0.13,0.05,0.28
502,0,33,0.0,-0.1,0.04,0.36
503,0,33,0.0,-0.1,0.04,0.36
504,0,33,0.0,-0.14,0.05,0.26
505,0,33,0.0,-0.14,0.05,0.26
506,0,33,0.0,-0.14,0.05,0.26
507,0,33,0.0,-0.12,0.04,0.26
508,0,33,0.0,-0.12,0.04,0.26
509,0,33,0.0,-0.15,0.05,0.15
510,0,33,0.0,-0.15,0.05,0.15
511,0,33,0.0,-0.16,0.04,0.14
512,0,33,0.0,-0.16,0.04,0.14
513,0,33,0.0,-0.16,0.04,0.14
514,0,33,0.0,-0.17,0.03,0.21
515,0,33,0.0,-0.17,0.03,0.21
516,0,33,0.0,-0.16,0.03,0.16
517,0,33,0.0,-0.16,0.03,0.16
518,0,33,0.0,-0.18,0.02,0.2
519,0,33,0.0,-0.18,0.02,0.2
520,0,33,0.0,-0.19,0.04,0.15
521,0,33,0.0,-0.19,0.04,0.15
522,0,33,0.0,-0.18,0.04,0.11
523,0,33,0.0,-0.18,0.04,0.11
524,0,33,0.0,-0.22,0.05,0.12
525,0,33,0.0,-0.22,0.05,0.12
526,0,33,0.0,-0.2,0.04,0.01
527,0,33,0.0,-0.2,0.03,0.02
528,0,33,0.0,-0.2,0.03,0.02
529,0,33,0.0,-0.22,0.02,0.15
530,0,33,0.0,-0.22,0.02,0.15
531,0,33,0.0,-0.21,0.02,0.1
532,0,33,0.0,-0.21,0.02,0.1
533,0,33,0.0,-0.19,0.03,0.09
534,0,33,0.0,-0.19,0.03,0.09
535,0,33,0.0,-0.14,0.02,-0.02
536,0,33,0.0,-0.14,0.02,-0.02
537,0,33,0.0,-0.14,0.02,-0.02
538,0,33,0.0,-0.16,0.03,0.29
539,0,33,0.0,-0.16,0.03,0.29
540,0,33,0.0,-0.18,0.04,0.41
541,0,33,0.0,-0.18,0.04,0.41
542,0,33,0.0,-0.16,0.04,0.36
543,0,33,0.0,-0.16,0.04,0.36
544,0,33,0.0,-0.16,0.04,0.33
545,0,33,0.0,-0.16,0.04,0.33
546,0,33,0.0,-0.16,0.04,0.33
547,0,33,0.0,-0.15,0.03,0.35
548,0,33,0.0,-0.15,0.03,0.35
549,0,33,1.559,-0.16,0.05,0.66
550,0,33,1.559,-0.16,0.05,0.66
551,0,33,1.968,-0.18,0.05,0.42
552,0,33,1.968,-0.18,0.05,0.42
553,0,33,1.968,-0.18,0.05,0.53
554,0,33,2.804,-0.18,0.05,0.53
555,0,33,2.804,-0.2,0.03,0.53
556,0,33,0.0,-0.2,0.03,0.53
557,0,33,0.0,-0.22,0.04,0.55
558,0,33,0.0,-0.22,0.03,0.51
559,0,33,0.0,-0.22,0.03,0.51
560,0,33,0.0,-0.2,0.05,0.44
561,0,33,0.0,-0.2,0.05,0.44
562,0,33,0.0,-0.23,0.05,0.82
563,0,33,3.359,-0.23,0.05,0.82
564,0,33,3.359,-0.19,0.04,0.69
565,0,33,3.359,-0.19,0.04,0.69
566,0,33,3.359,-0.2,0.05,0.67
567,0,33,3.359,-0.2,0.05,0.67
568,0,33,3.359,-0.2,0.05,0.67
569,0,33,3.359,-0.2,0.04,0.72
570,0,33,0.0,-0.2,0.04,0.72
571,0,33,0.0,-0.19,0.05,0.79
572,0,33,0.0,-0.19,0.05,0.79
573,0,33,0.0,-0.19,0.05,0.83
574,0,33,0.0,-0.19,0.05,0.83
575,0,33,0.0,-0.17,0.05,0.86
576,0,33,0.0,-0.17,0.05,0.86
577,0,33,0.0,-0.18,0.05,0.86
578,0,33,0.0,-0.18,0.05,0.86
579,0,33,0.0,-0.19,0.05,0.86
580,0,33,0.0,-0.18,0.05,0.82
581,0,33,0.0,-0.18,0.05,0.82
582,0,33,0.0,-0.17,0.05,0.83
583,0,33,0.0,-0.16,0.05,0.81
584,0,33,0.0,-0.16,0.05,0.81
585,0,33,0.0,-0.16,0.04,0.81
586,0,33,0.0,-0.16,0.04,0.81
587,0,33,0.0,-0.16,0.04,0.82
588,0,33,0.0,-0.16,0.04,0.82
589,0,33,0.0,-0.15,0.04,0.82
590,-3,33,0.0,-0.15,0.04,0.82
591,-3,33,0.0,-0.15,0.04,0.81
592,-3,33,0.0,-0.15,0.04,0.81
593,0,33,0.0,-0.16,0.04,0.78
594,0,33,0.0,-0.16,0.04,0.78
595,0,33,0.0,-0.17,0.04,0.72
596,0,33,0.0,-0.17,0.04,0.72
597,0,33,0.0,-0.17,0.04,0.72
598,-1,33,0.0,-0.19,0.03,0.75
599,-1,33,0.0,-0.19,0.03,0.75
600,-1,33,0.0,-0.18,0.04,0.74
601,-1,33,0.0,-0.18,0.04,0.74
602,-1,33,0.0,-0.2,0.04,0.7
603,0,33,0.0,-0.2,0.04,0.7
604,0,33,2.938,-0.2,0.04,0.69
