time*0.5 [s],altitude [cm],rotation [rpm],airspeed [m/s],yaw [deg],pitch [deg],roll [deg]
96,0,3.3,0.0,-34.46,0.09,-0.32
97,0,3.3,2.851,-34.46,0.14,-0.41
98,0,10.0,1.822,-34.46,0.14,-0.41
99,0,30.0,0.845,-34.48,0.11,0.0
100,0,30.0,0.845,-34.48,0.11,0.0
101,0,43.3,0.19,-34.5,0.46,-0.32
102,0,46.6,0.211,-34.5,0.46,-0.32
103,0,43.3,0.211,-34.59,0.51,-0.24
104,0,36.6,0.396,-34.59,0.51,-0.24
105,0,43.3,1.883,-35.14,2.34,0.32
106,0,40.0,1.883,-35.46,2.78,0.27
107,0,50.0,2.436,-35.46,2.78,0.27
108,0,40.0,0.0,-36.35,2.7,-0.07
109,0,40.0,0.0,-37.47,2.55,-0.21
110,0,46.6,0.0,-37.47,2.55,-0.21
111,0,33.3,0.0,-38.0,2.15,-0.63
112,0,43.3,1.313,-38.0,2.15,-0.63
113,0,30.0,0.754,-38.0,2.15,-0.63
114,0,33.3,0.694,-38.11,1.87,-0.61
115,0,43.3,0.907,-38.11,1.87,-0.61
116,0,26.6,1.29,-36.59,2.77,-1.07
117,0,40.0,1.552,-35.72,1.84,-2.64
118,0,40.0,1.796,-35.72,1.84,-2.64
119,0,33.3,1.989,-34.49,1.92,-2.39
120,0,43.3,2.277,-34.49,1.92,-2.39
121,0,26.6,2.388,-33.51,3.02,-3.71
122,0,36.6,2.461,-33.93,3.63,-3.28
123,0,50.0,2.469,-33.93,3.63,-3.28
124,0,33.3,2.548,-33.93,3.63,-3.28
125,0,50.0,2.595,-35.19,2.96,-2.07
126,0,46.6,2.653,-35.19,2.96,-2.07
127,0,36.6,2.663,-35.19,2.96,-2.07
128,0,43.3,2.77,-35.82,1.45,-3.05
129,0,30.0,2.863,-35.82,1.45,-3.05
130,0,43.3,2.839,-37.34,1.87,-4.9
131,0,46.6,2.863,-37.34,1.87,-4.9
132,0,33.3,3.047,-35.74,2.65,-6.23
133,0,53.3,3.2,-35.74,2.65,-6.23
134,0,36.6,3.076,-35.74,2.65,-6.23
135,0,33.3,2.991,-33.21,2.05,-9.46
136,0,46.6,2.964,-33.21,2.05,-9.46
137,0,33.3,3.378,-31.13,3.15,-9.88
138,0,50.0,3.544,-31.13,3.15,-9.88
139,0,50.0,3.417,-30.47,2.52,-7.34
140,0,33.3,3.522,-30.47,2.52,-7.34
141,0,46.6,3.5,-30.66,2.34,-6.72
142,0,36.6,3.712,-30.66,2.34,-6.72
143,0,36.6,3.417,-31.89,0.33,-5.35
144,0,50.0,3.304,-31.89,0.33,-5.35
145,0,30.0,3.378,-33.3,-0.16,-3.39
146,0,46.6,3.686,-33.3,-0.16,-3.39
147,0,46.6,3.522,-32.69,1.05,-0.76
148,0,36.6,3.589,-32.84,1.23,-1.15
149,0,53.3,3.322,-32.69,1.29,-0.34
150,0,36.6,3.398,-33.02,1.69,0.81
151,0,36.6,3.686,-33.02,1.69,0.81
152,0,50.0,4.146,-32.89,0.9,-0.92
153,0,33.3,4.265,-32.89,0.9,-0.92
154,0,46.6,4.265,-32.57,-0.33,-0.4
155,1,46.6,4.224,-32.57,-0.33,-0.4
156,1,33.3,4.224,-33.23,2.35,5.0
157,1,50.0,4.445,-33.23,2.35,5.0
158,0,50.0,5.36,-33.23,2.35,5.0
159,0,50.0,5.36,-33.97,1.06,4.46
160,0,50.0,4.658,-33.97,1.06,4.46
161,0,50.0,4.719,-33.79,2.15,2.9
162,0,50.0,4.351,-33.79,2.15,2.9
163,0,50.0,3.971,-33.79,2.15,2.9
164,0,53.3,3.848,-33.57,2.66,1.61
165,0,43.3,4.109,-33.57,2.66,1.61
166,0,53.3,4.184,-33.43,1.74,-0.93
167,0,66.6,4.996,-33.43,1.74,-0.93
168,0,46.6,4.782,-33.43,1.74,-0.93
169,0,53.3,4.782,-32.78,4.18,-4.56
170,0,40.0,5.597,-32.85,3.14,-4.87
171,0,46.6,4.109,-32.85,3.14,-4.87
172,0,60.0,4.109,-32.53,1.39,-4.99
173,0,56.6,4.658,-31.66,0.84,-4.81
174,1,63.3,5.473,-31.66,0.84,-4.81
175,1,60.0,5.735,-31.57,-0.5,-5.82
176,0,56.6,4.849,-31.57,-0.5,-5.82
177,0,53.3,4.265,-32.13,4.14,-2.58
178,0,50.0,4.038,-32.13,4.14,-2.58
179,0,50.0,4.397,-33.09,4.33,-1.66
180,0,40.0,4.397,-33.09,4.33,-1.66
181,0,36.6,4.397,-35.63,0.04,-4.03
182,0,36.6,4.397,-35.63,0.04,-4.03
183,0,36.6,4.397,-37.1,-2.64,-2.75
184,0,33.3,4.397,-37.1,-2.64,-2.75
185,0,36.6,4.397,-40.51,-1.73,-4.56
186,0,33.3,4.397,-40.51,-1.73,-4.56
187,0,30.0,4.397,-40.51,-1.73,-4.56
188,0,26.6,4.397,-46.3,-3.02,-4.94
189,0,20.0,4.397,-46.3,-3.02,-4.94
190,0,23.3,4.397,-47.71,-2.63,-5.38
191,0,23.3,4.397,-47.71,-2.63,-5.38
192,0,16.6,4.397,-48.49,-1.09,-3.59
193,0,6.6,2.614,-48.49,-1.09,-3.59
194,0,10.0,2.576,-49.13,-2.04,-3.76
195,0,13.3,2.567,-49.13,-2.04,-3.76
196,0,6.6,2.539,-47.42,-1.7,-3.21
197,0,3.3,2.453,-47.42,-1.7,-3.21
198,2,3.3,2.412,-46.05,-0.96,-2.59
199,2,3.3,2.35,-45.84,-1.37,-3.04
200,0,3.3,2.291,-45.84,-1.37,-3.04
201,0,3.3,2.215,-43.76,-1.44,-3.49
202,2,3.3,2.132,-43.76,-1.44,-3.49
203,2,3.3,2.027,-42.8,-1.91,-1.69
204,2,3.3,1.932,-42.8,-1.91,-1.69
205,0,3.3,1.778,-42.08,-1.83,-1.31
206,0,3.3,1.539,-41.76,-1.65,-0.63
207,1,3.3,1.437,-41.76,-1.65,-0.63
208,1,3.3,1.308,-41.55,-2.39,-0.04
209,1,3.3,1.167,-41.55,-2.39,-0.04
210,1,3.3,0.938,-41.55,-2.39,-0.04
211,1,3.3,0.795,-41.55,-2.39,-0.04
212,0,3.3,0.643,-41.82,-2.44,-0.95
213,0,3.3,0.515,-41.82,-2.44,-0.95
214,0,3.3,0.403,-41.81,-1.18,-0.42
215,0,3.3,0.257,-41.81,-1.18,-0.42
216,0,3.3,0.185,-41.64,-0.29,-0.57
217,0,3.3,0.124,-41.64,-0.29,-0.57
218,0,3.3,0.077,-40.5,0.01,-0.83
219,0,3.3,0.035,-40.5,0.01,-0.83
220,0,3.3,0.007,-40.5,0.01,-0.83
221,0,3.3,0.003,-40.5,0.01,-0.83
222,0,3.3,0.014,-40.5,0.01,-0.83
223,0,3.3,0.057,-39.96,0.31,-1.02
224,0,3.3,0.112,-39.96,0.31,-1.02
225,0,3.3,0.249,-39.78,0.37,-1.11
226,0,3.3,1.1,-39.78,0.37,-1.11
227,0,3.3,1.1,-39.78,0.37,-1.11
228,0,3.3,0.749,-39.32,0.24,-1.44
229,0,3.3,0.749,-39.32,0.24,-1.44
230,0,3.3,0.284,-39.63,0.43,-1.13
231,0,3.3,0.284,-39.63,0.43,-1.13
232,0,3.3,0.028,-39.66,0.5,-1.14
233,0,3.3,0.0,-39.66,0.5,-1.14
234,1,3.3,0.0,-39.48,0.51,-1.2
235,1,3.3,0.0,-39.48,0.51,-1.2
236,1,3.3,0.0,-38.98,0.47,-0.65
237,1,3.3,0.0,-38.98,0.47,-0.65
238,1,3.3,0.0,-38.56,0.6,-0.47
239,0,3.3,0.0,-38.56,0.6,-0.47
240,0,3.3,0.0,-38.43,0.59,-0.35
241,0,3.3,0.0,-38.43,0.59,-0.35
242,0,3.3,2.839,-38.44,0.46,0.02
243,0,3.3,2.839,-38.44,0.46,0.02
244,0,3.3,2.839,-38.44,0.46,0.02
245,0,3.3,2.839,-38.42,0.42,0.12
246,0,3.3,2.643,-38.42,0.42,0.12
247,0,3.3,2.643,-38.56,0.38,0.15
248,0,3.3,2.643,-38.65,0.39,0.27
249,0,3.3,2.643,-38.65,0.39,0.27
250,0,3.3,2.643,-38.5,0.36,0.07
251,1,3.3,2.643,-38.5,0.36,0.07
252,1,3.3,2.643,-38.8,0.37,0.04
253,1,3.3,2.643,-38.8,0.37,0.04
254,1,3.3,2.643,-39.05,0.4,0.39
255,0,3.3,0.0,-39.05,0.4,0.39
256,0,3.3,0.0,-39.58,0.42,0.35
257,0,3.3,0.0,-39.58,0.42,0.35
258,0,3.3,0.0,-39.9,0.54,0.41
259,0,3.3,0.0,-39.9,0.54,0.41
260,0,3.3,0.0,-39.87,0.43,0.42
261,0,3.3,0.0,-39.87,0.43,0.42
262,0,3.3,0.0,-39.77,0.41,0.33
263,0,3.3,0.0,-39.77,0.41,0.33
264,0,3.3,0.0,-39.31,0.36,0.93
265,0,3.3,0.0,-39.21,0.42,0.82
266,1,3.3,0.0,-39.21,0.42,0.82
267,1,3.3,0.0,-39.15,0.49,0.76
268,1,3.3,0.0,-39.15,0.49,0.76
269,1,3.3,0.0,-39.13,0.38,0.7
