time*0.5 [s],altitude [cm],rotation [rpm],airspeed [m/s],yaw [deg],pitch [deg],roll [deg]
57,1,33,3.792,-24.68,0.23,-0.29
58,1,33,0.0,-24.68,0.23,-0.29
59,1,33,0.0,-24.71,0.23,-0.25
60,1,33,0.0,-24.71,0.23,-0.25
61,1,33,0.0,-24.74,0.22,-0.04
62,1,33,0.0,-24.74,0.22,-0.04
63,1,33,0.0,-24.77,0.24,-0.28
64,1,33,0.0,-24.77,0.24,-0.28
65,0,33,0.0,-24.8,0.24,-0.26
66,0,33,0.0,-24.8,0.24,-0.26
67,1,33,0.0,-24.8,0.24,-0.26
68,1,33,0.0,-24.8,0.24,-0.26
69,0,33,0.0,-24.8,0.22,-0.47
70,0,33,0.0,-24.8,0.19,-0.36
71,1,33,0.0,-24.8,0.19,-0.36
72,1,33,0.0,-24.78,0.16,0.05
73,1,33,0.0,-24.78,0.16,0.05
74,0,33,2.633,-24.77,0.34,-0.01
75,0,33,2.633,-24.68,0.35,-0.13
76,1,33,2.633,-24.68,0.35,-0.13
77,1,33,1.978,-24.7,0.09,0.08
78,1,33,1.978,-24.7,0.09,0.08
79,1,33,1.978,-24.7,0.09,0.08
80,1,33,1.978,-24.7,0.09,0.08
81,1,33,1.978,-24.73,0.03,-0.06
82,1,33,1.978,-24.73,0.03,-0.06
83,1,33,2.887,-24.73,0.06,-0.12
84,1,33,2.887,-24.73,0.06,-0.12
85,1,33,2.887,-24.73,0.1,0.06
86,1,33,2.887,-24.73,0.1,0.06
87,1,33,0.0,-24.73,0.12,0.0
88,1,33,0.0,-24.73,0.12,0.0
89,1,33,0.0,-24.73,0.16,0.19
90,1,33,0.0,-24.72,0.07,0.23
91,1,33,0.0,-24.72,0.07,0.23
92,1,33,0.0,-24.79,0.0,0.0
93,2,33,0.0,-24.79,0.0,0.0
94,2,33,0.0,-24.73,-0.22,0.55
95,2,33,2.663,-24.73,-0.22,0.55
96,2,33,0.643,-25.09,2.79,-0.6
97,0,33,0.009,-25.09,2.79,-0.6
98,0,33,0.002,-26.12,4.09,0.77
99,0,33,0.045,-26.12,4.09,0.77
100,0,33,1.267,-26.12,4.09,0.77
101,1,33,1.267,-25.81,3.71,0.92
102,1,33,1.267,-25.81,3.71,0.92
103,1,33,2.049,-25.18,2.7,0.76
104,0,33,1.024,-25.18,2.7,0.76
105,0,33,0.855,-24.51,2.85,-1.05
106,0,33,1.262,-24.51,2.85,-1.05
107,0,33,1.728,-23.31,3.46,-2.78
108,0,33,2.126,-23.31,3.46,-2.78
109,0,33,2.614,-22.95,2.99,-1.8
110,2,433,2.912,-23.0,4.23,-0.25
111,2,700,3.217,-23.0,4.23,-0.25
112,2,533,3.686,-23.16,3.86,1.28
113,1,700,3.738,-23.16,3.86,1.28
114,1,700,4.073,-22.4,1.52,-0.2
115,0,533,5.077,-22.4,1.52,-0.2
116,0,733,5.258,-21.45,2.63,-0.53
117,0,700,5.164,-21.45,2.63,-0.53
118,0,600,5.258,-22.46,2.98,-0.7
119,0,733,4.719,-22.46,2.98,-0.7
120,0,733,4.547,-24.32,1.59,-3.68
121,0,733,5.077,-24.32,1.59,-3.68
122,1,733,5.258,-24.32,1.59,-3.68
123,1,733,5.473,-25.39,-0.45,0.91
124,1,733,5.473,-25.39,-0.45,0.91
125,1,733,5.473,-25.1,-2.57,0.73
126,1,733,5.077,-25.1,-2.57,0.73
127,0,733,4.782,-24.59,-2.97,-2.05
128,0,733,4.547,-23.33,-0.56,-3.99
129,0,733,4.445,-23.33,-0.56,-3.99
130,0,733,4.92,-23.47,-1.39,-4.66
131,0,733,5.473,-23.47,-1.39,-4.66
132,0,733,5.473,-23.47,-1.39,-4.66
133,0,733,5.258,-23.47,-1.39,-4.66
134,0,733,5.164,-23.76,-1.51,-4.85
135,0,733,4.445,-23.76,-1.51,-4.85
136,0,733,4.445,-25.16,0.51,-1.06
137,0,733,4.92,-25.16,0.51,-1.06
138,0,733,4.92,-27.38,1.29,-1.86
139,0,733,5.258,-27.38,1.29,-1.86
140,0,733,4.658,-28.02,-2.85,-2.42
141,0,733,4.719,-28.02,-2.85,-2.42
142,0,700,5.36,-28.96,0.27,-3.82
143,0,500,5.077,-29.16,-0.48,-3.82
144,0,666,4.92,-29.16,-0.48,-3.82
145,0,666,5.36,-28.78,-2.41,-5.55
146,0,466,5.597,-28.78,-2.41,-5.55
147,0,466,4.782,-28.13,-0.01,-4.33
148,0,666,4.004,-27.93,-1.69,-5.99
149,0,500,3.908,-27.93,-1.69,-5.99
150,0,700,4.265,-26.06,2.07,-4.98
151,0,666,4.547,-26.06,2.07,-4.98
152,0,466,4.109,-22.94,2.59,-5.23
153,1,700,4.265,-21.99,0.26,-6.79
154,1,733,3.908,-22.5,0.08,-5.69
155,0,600,4.445,-22.5,0.08,-5.69
156,0,700,4.92,-21.82,-1.57,-3.53
157,0,633,4.849,-21.82,-1.57,-3.53
158,0,666,4.849,-22.98,1.56,0.66
159,0,700,4.849,-22.98,1.56,0.66
160,2,600,4.849,-22.98,1.56,0.66
161,2,600,4.849,-22.98,1.56,0.66
162,1,533,4.849,-22.98,1.56,0.66
163,1,466,4.849,-22.98,1.56,0.66
164,0,466,4.849,-22.98,1.56,0.66
165,0,466,4.849,-26.3,0.48,1.39
166,0,466,4.849,-26.3,0.48,1.39
167,0,500,3.2,-25.84,-0.01,-0.64
168,0,500,3.121,-25.84,-0.01,-0.64
169,0,500,3.076,-25.37,-0.58,-3.07
170,0,433,2.938,-26.49,-1.99,-3.61
171,0,400,2.839,-26.49,-1.99,-3.61
172,0,366,2.726,-27.62,-2.07,-3.64
173,0,433,2.604,-27.62,-2.07,-3.64
174,0,400,2.567,-27.62,-2.07,-3.64
175,0,400,2.557,-27.62,-2.07,-3.64
176,0,400,2.512,-30.78,-2.92,-2.01
177,0,366,2.428,-30.78,-2.92,-2.01
178,0,366,2.312,-31.45,-2.74,-2.44
179,0,300,2.202,-31.45,-2.74,-2.44
180,0,300,2.038,-30.14,-3.43,-1.94
181,0,33,1.922,-30.14,-3.43,-1.94
182,0,33,1.796,-30.14,-3.43,-1.94
183,0,33,1.63,-27.26,-2.84,-0.11
184,0,33,1.467,-27.26,-2.84,-0.11
185,0,33,1.25,-26.59,-2.53,-0.41
186,0,33,1.128,-26.59,-2.53,-0.41
187,0,33,1.0,-25.57,-1.9,-0.04
188,0,33,0.867,-25.57,-1.9,-0.04
189,0,33,0.68,-24.84,-1.45,0.44
190,0,33,0.561,-24.84,-1.45,0.44
191,0,33,0.45,-24.75,-0.67,0.59
192,0,33,0.354,-24.75,-0.67,0.59
193,0,33,0.276,-24.78,-0.22,0.24
194,0,33,0.192,-24.78,-0.22,0.24
195,0,33,0.153,-24.78,-0.22,0.24
196,0,33,0.111,-24.72,0.05,0.16
197,0,33,0.074,-24.72,0.05,0.16
198,0,33,0.038,-23.86,0.11,-0.59
199,0,33,0.013,-23.86,0.11,-0.59
200,0,33,0.005,-23.12,0.14,0.1
201,0,33,0.003,-23.12,0.14,0.1
202,0,33,0.008,-22.7,0.33,-0.03
203,0,33,0.023,-22.7,0.33,-0.03
204,0,33,0.023,-22.61,0.45,0.05
205,0,33,0.195,-22.61,0.45,0.05
206,0,33,0.254,-22.61,0.45,0.05
207,0,33,0.679,-22.62,0.56,0.5
208,0,33,0.779,-22.62,0.56,0.5
209,0,33,1.415,-22.67,0.6,0.31
210,0,33,1.267,-22.67,0.6,0.31
211,0,33,1.377,-22.48,0.63,0.58
212,0,33,1.083,-22.48,0.63,0.58
213,0,33,1.083,-22.47,0.78,0.54
214,0,33,0.072,-22.47,0.78,0.54
215,0,33,0.072,-22.47,0.78,0.54
216,0,33,0.0,-22.47,0.78,0.54
217,0,33,0.0,-22.47,0.78,0.54
218,0,33,0.0,-23.49,-0.51,0.24
219,0,33,0.0,-24.36,-0.94,-0.06
220,0,33,0.0,-24.78,-1.45,0.17
221,0,33,0.0,-24.78,-1.45,0.17
222,0,33,0.09,-24.92,-1.15,0.13
223,0,33,0.09,-24.92,-1.15,0.13
224,0,33,0.09,-25.27,-0.62,0.53
225,0,33,2.132,-25.27,-0.62,0.53
226,0,33,2.132,-24.7,-0.63,1.16
227,0,33,2.132,-24.62,-0.22,1.18
228,0,33,0.0,-24.62,-0.22,1.18
229,0,33,0.0,-24.1,-0.06,1.15
230,0,66,0.0,-24.1,-0.06,1.15
231,0,66,0.0,-23.46,0.29,0.71
232,0,66,0.0,-23.46,0.29,0.71
233,0,66,0.0,-23.01,0.48,0.96
234,0,66,2.32,-23.01,0.48,0.96
235,0,66,0.081,-22.61,0.78,0.82
236,0,66,0.256,-22.61,0.78,0.82
237,0,66,0.125,-22.62,0.51,1.17
238,0,33,0.011,-22.71,-0.11,1.0
239,0,33,2.726,-22.94,0.13,1.35
240,0,33,0.137,-22.89,0.01,0.9
241,0,33,0.014,-22.89,0.01,0.9
242,0,33,0.012,-22.83,0.17,0.35
243,0,33,0.054,-22.83,0.17,0.35
244,0,33,0.801,-22.75,0.01,0.45
245,0,33,0.893,-22.75,0.01,0.45
246,0,33,0.645,-23.19,0.24,0.06
247,0,33,1.657,-23.19,0.24,0.06
248,0,33,2.044,-23.19,0.24,0.06
249,0,33,1.107,-23.77,0.29,0.22
250,0,33,0.367,-23.77,0.29,0.22
251,0,33,0.349,-24.22,0.01,1.28
252,0,33,0.088,-24.22,0.01,1.28
253,0,33,0.098,-24.5,-0.04,1.22
254,0,33,0.055,-24.5,-0.04,1.22
255,0,33,0.153,-24.5,-0.04,1.22
256,0,33,0.434,-24.66,0.35,1.9
257,0,33,0.868,-23.96,0.24,1.79
258,0,33,0.343,-23.96,0.24,1.79
259,0,33,0.168,-23.17,0.14,0.56
260,0,33,1.422,-22.95,0.2,0.94
261,0,33,1.744,-22.95,0.2,0.94
262,0,33,1.672,-22.61,0.12,1.3
263,0,33,0.014,-22.61,0.12,1.3
264,0,33,0.021,-22.23,0.0,0.47
265,0,33,0.041,-22.23,0.0,0.47
266,0,33,0.0,-21.89,-0.36,0.64
267,0,33,0.0,-21.89,-0.36,0.64
268,1,33,0.23,-21.0,-0.29,0.95
269,1,33,0.037,-21.0,-0.29,0.95
270,1,33,0.065,-21.0,-0.29,0.95
271,1,33,0.666,-20.25,-0.18,0.75
272,1,33,2.875,-20.25,-0.18,0.75
273,1,33,0.436,-19.83,-0.52,1.02
274,1,33,0.025,-19.83,-0.52,1.02
275,0,33,0.004,-20.22,-0.31,2.11
276,0,33,0.013,-20.22,-0.31,2.11
277,0,33,1.011,-21.27,-0.01,0.88
278,0,33,0.115,-21.27,-0.01,0.88
279,0,33,0.785,-22.65,0.3,0.77
280,0,33,0.481,-22.94,0.72,-0.19
281,1,33,0.781,-22.94,0.72,-0.19
