time*0.5 [s],altitude [cm],rotation [rpm],airspeed [m/s],yaw [deg],pitch [deg],roll [deg]
53,0,3.3,0.511,0.07000000000000028,0.37,0.57
54,0,3.3,0.511,0.0799999999999983,0.36,0.38
55,0,3.3,0.511,0.0799999999999983,0.36,0.38
56,0,3.3,0.511,0.0799999999999983,0.35,0.38
57,0,3.3,0.511,0.07000000000000028,0.35,0.32
58,0,3.3,0.547,0.07000000000000028,0.35,0.32
59,0,3.3,0.559,0.020000000000003126,0.35,0.38
60,0,3.3,0.587,0.020000000000003126,0.35,0.38
61,0,3.3,0.608,0.020000000000003126,0.34,0.33
62,0,3.3,0.61,0.020000000000003126,0.34,0.33
63,0,3.3,0.605,0.030000000000001137,0.33,0.34
64,0,3.3,0.61,0.030000000000001137,0.33,0.34
65,0,3.3,0.611,0.05000000000000426,0.32,0.2
66,0,3.3,0.599,0.05000000000000426,0.32,0.2
67,0,3.3,0.568,0.07000000000000028,0.33,0.04
68,0,3.3,0.556,0.060000000000002274,0.33,0.04
69,0,3.3,0.544,0.060000000000002274,0.33,0.04
70,0,3.3,0.537,0.060000000000002274,0.36,-0.03
71,0,3.3,0.554,0.060000000000002274,0.36,-0.03
72,0,3.3,0.544,0.07000000000000028,0.35,0.06
73,0,3.3,0.517,0.07000000000000028,0.35,0.06
74,0,3.3,0.503,0.060000000000002274,0.33,-0.06
75,0,3.3,0.504,0.060000000000002274,0.33,-0.06
76,0,3.3,0.519,0.07000000000000028,0.35,-0.04
77,0,3.3,0.55,0.07000000000000028,0.34,-0.05
78,0,3.3,0.574,0.07000000000000028,0.34,-0.05
79,0,3.3,0.601,0.07000000000000028,0.34,-0.03
80,0,3.3,0.61,0.07000000000000028,0.34,-0.03
81,0,3.3,0.576,0.07000000000000028,0.34,0.1
82,0,3.3,0.549,0.07000000000000028,0.34,0.1
83,0,3.3,0.552,0.060000000000002274,0.36,0.28
84,0,3.3,0.579,0.060000000000002274,0.36,0.28
85,0,3.3,0.601,0.0799999999999983,0.35,0.24
86,0,3.3,0.633,0.0799999999999983,0.35,0.24
87,0,3.3,0.649,0.0799999999999983,0.35,0.24
88,0,3.3,0.649,0.0799999999999983,0.35,0.24
89,0,3.3,0.641,0.0799999999999983,0.35,0.24
90,0,3.3,0.627,0.020000000000003126,0.34,0.2
91,0,3.3,0.587,0.020000000000003126,0.34,0.2
92,0,3.3,0.558,0.020000000000003126,0.33,0.35
93,0,3.3,0.553,0.020000000000003126,0.33,0.35
94,0,3.3,0.577,0.07000000000000028,0.35,0.51
95,0,3.3,0.611,0.07000000000000028,0.35,0.46
96,0,3.3,0.613,0.07000000000000028,0.35,0.46
97,0,3.3,0.604,0.10000000000000142,0.32,0.45
98,0,3.3,0.582,0.10000000000000142,0.32,0.45
99,0,3.3,0.572,0.10999999999999943,0.31,0.6
100,0,3.3,0.566,0.10999999999999943,0.31,0.6
101,0,3.3,0.571,0.12000000000000455,0.31,0.66
102,0,3.3,0.576,0.12000000000000455,0.31,0.66
103,0,3.3,0.576,0.09000000000000341,0.31,0.56
104,0,3.3,0.58,0.09000000000000341,0.31,0.56
105,0,3.3,0.577,0.09000000000000341,0.31,0.56
106,0,3.3,0.562,0.09000000000000341,0.31,0.56
107,0,3.3,0.559,0.09000000000000341,0.31,0.56
108,0,3.3,0.573,0.09000000000000341,0.31,0.56
109,0,3.3,0.564,0.09000000000000341,0.31,0.56
110,0,3.3,0.553,0.21000000000000085,0.3,0.72
111,0,3.3,0.551,0.21000000000000085,0.3,0.72
112,0,3.3,0.53,0.17999999999999972,0.21,0.34
113,0,3.3,0.481,0.17999999999999972,0.21,0.34
114,0,3.3,0.481,0.1700000000000017,0.17,0.28
115,0,3.3,0.481,0.1700000000000017,0.17,0.28
116,0,3.3,0.481,0.14999999999999858,0.1,0.6
117,0,3.3,0.481,0.14999999999999858,0.1,0.6
118,0,3.3,0.481,0.14999999999999858,0.1,0.6
119,0,3.3,0.377,0.14999999999999858,0.1,0.6
120,0,3.3,0.376,0.14999999999999858,0.1,0.6
121,0,3.3,0.371,0.10000000000000142,0.2,0.42
122,0,3.3,0.375,0.10000000000000142,0.2,0.42
123,0,3.3,0.375,0.12000000000000455,0.27,0.5
124,0,3.3,0.346,0.12000000000000455,0.27,0.5
125,0,3.3,0.317,0.13000000000000256,0.25,0.46
126,0,3.3,0.285,0.13000000000000256,0.25,0.46
127,0,3.3,0.254,0.09000000000000341,0.25,0.33
128,0,3.3,0.233,0.09000000000000341,0.25,0.33
129,0,3.3,0.223,0.09000000000000341,0.25,0.33
130,0,3.3,0.202,0.09000000000000341,0.25,0.33
131,0,3.3,0.186,0.09000000000000341,0.25,0.33
132,0,3.3,0.181,0.060000000000002274,0.24,0.42
133,0,3.3,0.178,0.060000000000002274,0.24,0.42
134,0,3.3,0.167,0.030000000000001137,0.23,0.23
135,0,3.3,0.158,0.030000000000001137,0.23,0.23
136,0,3.3,0.156,0.14999999999999858,0.04,0.4
137,1,3.3,0.163,0.14999999999999858,0.04,0.4
138,1,3.3,0.149,0.4100000000000037,0.69,0.38
139,0,3.3,0.123,0.4100000000000037,0.69,0.38
140,0,3.3,0.104,0.4100000000000037,0.69,0.38
141,0,3.3,0.081,0.2700000000000031,1.34,1.04
142,0,3.3,0.058,0.2700000000000031,1.34,1.04
143,0,3.3,0.038,-0.22999999999999687,1.41,1.31
144,1,3.3,0.015,-0.22999999999999687,1.41,1.31
145,1,3.3,0.007,0.17999999999999972,1.22,1.14
146,0,3.3,0.003,0.17999999999999972,1.22,1.14
147,0,3.3,0.003,0.9299999999999997,1.45,1.9
148,0,3.3,0.015,0.9299999999999997,1.45,1.9
149,0,3.3,0.041,1.6900000000000048,2.16,1.98
150,1,3.3,0.127,2.280000000000001,1.82,1.28
151,1,3.3,0.183,2.3700000000000045,1.81,1.28
152,1,3.3,0.441,2.8400000000000034,2.43,1.6
153,1,3.3,0.611,2.8400000000000034,2.43,1.6
154,1,3.3,0.741,3.8100000000000023,2.16,1.69
155,0,6.6,0.22,3.8100000000000023,2.16,1.69
156,0,3.3,0.22,4.579999999999998,1.63,2.01
157,0,3.3,0.22,4.579999999999998,1.63,2.01
158,0,3.3,0.032,4.800000000000004,1.68,1.99
159,0,3.3,3.061,4.800000000000004,1.68,1.99
160,0,3.3,0.147,4.810000000000002,1.53,1.07
161,0,3.3,0.863,4.810000000000002,1.53,1.07
162,0,3.3,0.871,4.810000000000002,1.53,1.07
163,0,3.3,0.264,4.079999999999998,3.11,-0.95
164,0,3.3,0.264,4.079999999999998,3.11,-0.95
165,0,3.3,0.089,3.8599999999999994,3.26,-1.43
166,0,3.3,0.0,3.8599999999999994,3.26,-1.43
167,0,3.3,3.286,3.530000000000001,2.77,-0.82
168,0,3.3,0.061,3.530000000000001,2.77,-0.82
169,0,3.3,0.073,3.75,2.58,-0.97
170,0,6.6,2.684,4.1200000000000045,2.09,-0.08
171,0,6.6,2.684,4.1200000000000045,2.09,-0.08
172,1,6.6,2.781,4.1200000000000045,2.09,-0.08
173,1,6.6,0.277,4.1200000000000045,2.09,-0.08
174,0,3.3,0.197,3.8200000000000003,1.51,1.15
175,0,3.3,0.193,3.280000000000001,1.11,0.08
176,0,3.3,0.024,3.1099999999999994,0.78,-0.32
177,0,3.3,0.103,3.1099999999999994,0.78,-0.32
178,0,3.3,0.038,2.440000000000005,-0.23,0.07
179,0,3.3,0.004,2.440000000000005,-0.23,0.07
180,0,3.3,0.009,2.980000000000004,-1.16,-0.46
181,0,3.3,0.807,2.980000000000004,-1.16,-0.46
182,0,3.3,1.85,3.719999999999999,-0.43,3.13
183,0,3.3,0.475,3.8299999999999983,-0.26,2.91
184,0,3.3,0.475,3.8299999999999983,-0.26,2.91
185,0,10.0,0.267,4.780000000000001,-0.45,1.74
186,0,6.6,1.253,5.210000000000001,0.34,2.91
187,0,6.6,1.634,5.579999999999998,0.26,4.31
188,0,6.6,1.634,5.579999999999998,0.26,4.31
189,0,3.3,1.634,6.130000000000003,1.25,1.84
190,0,6.6,1.634,6.130000000000003,1.25,1.84
191,0,3.3,1.634,7.390000000000001,1.43,0.0
192,0,3.3,1.634,7.390000000000001,1.43,0.0
193,0,3.3,1.272,7.840000000000003,1.38,2.78
194,0,3.3,0.561,7.609999999999999,1.02,4.07
195,0,6.6,0.746,7.609999999999999,1.02,4.07
196,0,3.3,0.95,8.090000000000003,-0.08,-0.04
197,0,3.3,1.128,8.090000000000003,-0.08,-0.04
198,0,3.3,1.253,8.579999999999998,-1.91,-2.99
199,0,3.3,1.425,8.579999999999998,-1.91,-2.99
200,0,3.3,1.502,8.18,1.27,-2.15
201,0,3.3,1.528,7.770000000000003,2.0,-2.78
202,1,3.3,1.522,7.770000000000003,2.0,-2.78
203,1,3.3,1.555,7.770000000000003,2.0,-2.78
204,0,3.3,1.562,7.770000000000003,2.0,-2.78
205,0,3.3,1.552,7.0,1.66,0.09
206,0,3.3,1.525,7.0,1.66,0.09
207,0,3.3,1.539,6.0,1.02,-2.68
208,0,3.3,1.58,6.0,1.02,-2.68
209,1,3.3,1.573,4.149999999999999,3.11,-1.6
210,1,3.3,1.559,4.149999999999999,3.11,-1.6
211,0,3.3,1.562,2.280000000000001,2.44,0.3
212,0,3.3,1.566,2.280000000000001,2.44,0.3
213,0,3.3,1.519,2.3599999999999994,4.4,-1.77
214,1,3.3,1.48,2.3599999999999994,4.4,-1.77
215,1,3.3,1.425,2.3599999999999994,4.4,-1.77
216,1,3.3,1.379,4.380000000000003,3.8,0.02
217,1,3.3,1.373,4.380000000000003,3.8,0.02
218,0,3.3,1.443,6.25,3.79,0.14
219,0,3.3,1.486,6.25,3.79,0.14
220,0,3.3,1.535,7.940000000000005,3.63,4.45
221,0,3.3,1.587,7.940000000000005,3.63,4.45
222,0,3.3,1.58,8.469999999999999,4.06,3.87
223,1,3.3,1.519,8.469999999999999,4.06,3.87
224,1,3.3,1.437,8.590000000000003,1.14,4.17
225,1,3.3,1.319,8.700000000000003,1.4,4.29
226,1,3.3,1.319,8.700000000000003,1.4,4.29
227,1,3.3,1.319,9.079999999999998,-0.42,3.7
228,1,3.3,1.319,9.079999999999998,-0.42,3.7
229,0,3.3,1.319,8.940000000000005,-1.76,4.32
230,0,3.3,1.319,8.940000000000005,-1.76,4.32
231,0,6.6,0.29,9.690000000000005,-3.33,3.12
232,0,3.3,0.1,9.690000000000005,-3.33,3.12
233,0,6.6,0.003,9.940000000000005,-2.69,2.24
234,0,10.0,0.471,9.920000000000002,-2.02,2.44
235,0,10.0,1.259,10.079999999999998,-0.94,2.72
236,1,10.0,0.57,10.020000000000003,-0.84,2.73
237,1,3.3,0.57,10.020000000000003,-0.84,2.73
238,0,3.3,0.038,10.0,-0.28,1.75
239,0,3.3,0.0,10.0,-0.28,1.75
240,1,3.3,0.0,10.130000000000003,0.0,1.89
241,1,3.3,0.0,10.130000000000003,0.0,1.89
242,1,3.3,0.0,10.280000000000001,0.05,1.77
243,1,3.3,0.0,10.280000000000001,0.05,1.77
244,1,3.3,0.0,10.32,0.08,1.23
245,1,3.3,0.0,10.32,0.08,1.23
246,1,3.3,0.0,10.370000000000005,0.11,1.45
247,1,3.3,0.0,10.39,0.13,1.42
248,1,3.3,2.863,10.39,0.13,1.42
249,1,3.3,2.863,10.43,0.13,1.49
250,1,3.3,2.863,10.43,0.13,1.49
251,1,3.3,2.863,11.07,0.21,1.03
252,1,3.3,2.851,10.950000000000003,0.27,1.41
253,1,3.3,2.851,10.950000000000003,0.27,1.41
254,1,3.3,2.851,10.950000000000003,0.27,1.41
255,1,3.3,0.0,10.950000000000003,0.27,1.41
256,1,3.3,0.0,11.43,0.28,1.36
257,1,3.3,0.0,11.43,0.28,1.36
258,1,3.3,0.0,11.520000000000003,0.37,1.68
259,1,3.3,0.0,11.520000000000003,0.37,1.68
260,1,3.3,0.0,11.5,0.53,1.87
261,1,3.3,0.0,11.5,0.53,1.87
262,0,3.3,0.0,11.490000000000002,0.49,1.62
263,0,3.3,0.0,11.490000000000002,0.49,1.62
264,0,3.3,0.0,11.759999999999998,0.13,1.88
265,0,3.3,0.0,11.759999999999998,0.13,1.88
266,0,3.3,2.653,11.590000000000003,0.27,1.69
267,0,3.3,1.171,11.590000000000003,0.25,1.68
268,0,3.3,1.038,11.590000000000003,0.25,1.68
269,0,3.3,1.038,11.660000000000004,0.18,1.83
270,0,3.3,1.288,11.660000000000004,0.18,1.83
271,0,3.3,3.304,11.600000000000001,0.14,1.76
272,0,3.3,0.0,11.600000000000001,0.14,1.76
273,0,3.3,0.0,11.57,0.13,1.83
274,0,3.3,0.0,11.57,0.13,1.83
275,0,3.3,0.0,11.550000000000004,0.13,1.95
276,0,3.3,0.0,11.550000000000004,0.13,1.95
277,0,3.3,0.0,11.550000000000004,0.13,1.95
278,0,3.3,0.0,11.590000000000003,0.09,1.85
279,0,3.3,0.0,11.590000000000003,0.09,1.85
280,0,3.3,3.019,11.660000000000004,0.09,2.03
281,0,3.3,1.958,11.660000000000004,0.09,2.03
282,0,3.3,1.958,11.730000000000004,0.09,2.09
283,0,3.3,1.958,11.730000000000004,0.09,2.09
284,0,3.3,1.958,11.759999999999998,0.07,1.91
285,0,3.3,1.958,11.759999999999998,0.07,1.91
286,0,3.3,1.552,11.770000000000003,0.07,1.74
287,0,3.3,1.552,11.770000000000003,0.07,1.74
288,0,3.3,1.883,11.82,0.03,1.93
289,0,3.3,1.883,11.829999999999998,0.03,1.92
290,0,3.3,2.827,11.829999999999998,0.03,1.92
291,0,3.3,0.0,11.910000000000004,0.08,1.93
292,0,3.3,0.0,11.910000000000004,0.08,1.93
293,0,3.3,0.0,11.630000000000003,-0.03,1.62
294,0,3.3,0.0,11.630000000000003,-0.03,1.62
295,1,3.3,0.0,11.280000000000001,0.08,1.88
296,1,3.3,0.0,11.280000000000001,0.08,1.88
297,1,3.3,0.0,11.280000000000001,0.08,1.88
298,1,3.3,0.0,11.370000000000005,0.1,2.0
299,1,3.3,0.0,11.370000000000005,0.1,2.0
300,1,3.3,3.359,11.36,0.29,1.73
301,1,3.3,3.359,11.36,0.29,1.73
302,1,3.3,3.359,11.36,0.25,1.82
303,1,3.3,3.2,11.36,0.25,1.82
304,1,3.3,3.2,11.32,0.1,1.89
305,1,3.3,3.2,11.32,0.1,1.89
306,1,3.3,3.2,11.230000000000004,0.18,2.0
307,1,3.3,2.747,11.230000000000004,0.18,2.0
308,1,3.3,2.747,11.170000000000002,0.29,1.98
309,1,3.3,2.747,11.29,0.3,2.01
310,1,3.3,0.0,11.29,0.3,2.01
311,1,3.3,0.0,11.39,0.46,1.83
312,1,3.3,0.0,11.39,0.46,1.83
313,1,3.3,2.038,11.410000000000004,0.6,1.43
314,1,3.3,2.038,11.410000000000004,0.6,1.43
315,1,3.3,2.038,11.399999999999999,0.66,1.34
316,1,3.3,2.038,11.399999999999999,0.66,1.34
317,1,3.3,2.038,11.560000000000002,0.7,1.33
318,1,3.3,2.038,11.590000000000003,0.73,1.35
319,1,3.3,3.304,11.590000000000003,0.73,1.35
320,1,3.3,2.108,11.469999999999999,0.75,1.36
321,1,3.3,2.595,11.469999999999999,0.75,1.36
322,1,3.3,2.595,11.46,0.7,1.36
323,1,3.3,0.0,11.46,0.7,1.36
324,1,3.3,0.0,11.5,0.66,1.32
325,1,3.3,2.938,11.5,0.66,1.32
326,1,3.3,2.938,11.5,0.66,1.32
327,1,3.3,2.938,11.5,0.66,1.32
328,1,3.3,0.0,11.29,0.62,1.45
329,1,3.3,0.0,11.29,0.62,1.45
330,1,3.3,0.0,11.29,0.62,1.45
331,1,3.3,0.0,11.130000000000003,0.58,1.83
332,1,3.3,0.0,11.130000000000003,0.58,1.83
333,1,3.3,0.0,11.240000000000002,0.61,1.87
334,1,3.3,0.0,11.240000000000002,0.61,1.87
335,1,3.3,0.0,11.25,0.59,2.04
336,1,3.3,0.0,11.25,0.59,2.04
337,1,3.3,0.0,11.36,0.65,2.04
338,1,3.3,0.0,11.36,0.65,2.04
339,1,3.3,0.0,11.490000000000002,0.64,1.63
340,1,3.3,0.0,11.46,0.62,1.63
341,1,3.3,0.0,11.46,0.62,1.63
342,1,3.3,0.0,11.370000000000005,0.65,1.23
343,1,3.3,0.0,11.370000000000005,0.65,1.23
344,1,3.3,0.0,11.190000000000005,0.65,1.17
345,1,3.3,0.0,11.079999999999998,0.63,1.36
346,1,3.3,0.0,11.079999999999998,0.63,1.36
347,1,3.3,0.0,11.009999999999998,0.63,1.64
348,1,3.3,0.0,11.009999999999998,0.63,1.64
349,1,3.3,0.0,10.93,0.66,1.61
350,1,3.3,0.0,10.93,0.66,1.61
351,1,3.3,0.0,10.89,0.66,1.64
352,1,3.3,0.0,10.89,0.66,1.64
353,1,3.3,0.0,10.850000000000001,0.64,1.56
354,1,3.3,0.0,10.850000000000001,0.64,1.56
355,1,3.3,0.0,10.850000000000001,0.63,1.44
356,1,3.3,0.0,10.850000000000001,0.63,1.44
357,1,3.3,0.0,10.730000000000004,0.66,1.33
358,1,3.3,0.0,10.719999999999999,0.67,1.44
359,1,3.3,0.0,10.719999999999999,0.67,1.44
360,1,3.3,0.0,10.719999999999999,0.67,1.44
361,1,3.3,0.0,10.71,0.65,1.35
362,1,3.3,0.0,10.730000000000004,0.65,1.35
363,1,3.3,0.0,10.730000000000004,0.65,1.35
364,1,3.3,3.152,10.68,0.61,1.64
365,1,3.3,3.152,10.68,0.61,1.64
366,1,3.3,3.152,10.660000000000004,0.59,1.54
367,1,3.3,3.359,10.660000000000004,0.59,1.54
368,1,3.3,2.469,10.61,0.6,1.56
369,1,3.3,2.469,10.61,0.6,1.56
370,1,3.3,2.469,10.54,0.66,1.35
371,1,3.3,3.168,10.54,0.66,1.35
372,1,3.3,2.851,10.54,0.66,1.35
373,1,3.3,2.851,10.560000000000002,0.61,1.43
374,1,3.3,1.927,10.560000000000002,0.61,1.43
375,1,3.3,1.927,10.57,0.55,1.52
376,1,3.3,2.567,10.57,0.55,1.52
377,1,3.3,2.567,10.600000000000001,0.66,1.62
378,1,3.3,2.567,10.600000000000001,0.66,1.62
379,1,3.3,0.0,10.450000000000003,0.75,1.38
380,1,3.3,2.684,10.450000000000003,0.75,1.38
381,1,3.3,2.684,10.64,0.62,1.45
382,1,3.3,2.684,10.61,0.62,1.48
383,1,3.3,1.097,10.61,0.62,1.48
384,1,3.3,1.097,10.690000000000005,0.58,1.79
385,1,3.3,1.097,10.690000000000005,0.58,1.79
386,1,3.3,1.097,10.620000000000005,0.64,1.54
387,1,3.3,1.359,10.620000000000005,0.64,1.54
388,1,3.3,0.0,10.71,0.68,1.4
389,1,3.3,0.0,10.71,0.68,1.4
390,1,3.3,0.0,10.840000000000003,0.71,1.55
391,1,3.3,0.0,10.800000000000004,0.71,1.52
392,1,3.3,0.0,10.800000000000004,0.71,1.52
393,1,3.3,0.0,10.870000000000005,0.76,1.6
394,1,3.3,0.0,10.850000000000001,0.77,1.51
395,1,3.3,0.0,10.840000000000003,0.76,1.53
396,1,3.3,0.0,10.840000000000003,0.76,1.53
397,1,3.3,0.0,10.810000000000002,0.78,1.64
398,1,3.3,0.0,10.810000000000002,0.78,1.64
399,1,3.3,2.567,10.79,0.77,1.66
400,1,3.3,2.567,10.79,0.77,1.66
401,1,3.3,2.567,10.520000000000003,0.75,1.23
402,1,3.3,2.072,10.520000000000003,0.75,1.23
403,1,3.3,2.072,10.550000000000004,0.8,1.27
404,1,3.3,2.072,10.61,0.8,1.41
405,1,3.3,2.072,10.61,0.8,1.41
406,1,3.3,2.747,10.530000000000001,0.75,1.59
407,1,3.3,2.182,10.530000000000001,0.75,1.59
408,1,3.3,2.182,10.64,0.73,1.34
409,1,3.3,2.182,10.64,0.73,1.34
410,1,3.3,2.182,10.670000000000002,0.79,1.3
411,1,3.3,2.758,10.670000000000002,0.79,1.3
412,1,3.3,2.758,10.64,0.76,1.26
413,1,3.3,2.758,10.649999999999999,0.76,1.37
414,1,3.3,2.758,10.649999999999999,0.76,1.37
415,1,3.3,2.758,10.630000000000003,0.77,1.27
416,1,3.3,2.758,10.630000000000003,0.77,1.27
417,1,3.3,0.0,10.61,0.79,1.35
418,1,3.3,0.0,10.61,0.79,1.35
