time*0.5 [s],altitude [cm],rotation [rpm],airspeed [m/s],yaw [deg],pitch [deg],roll [deg]
142,0,666,4.265,-20.86,-0.41,-7.33
143,0,666,4.038,-21.75,-3.53,-7.32
144,0,666,3.738,-21.75,-3.53,-7.32
145,0,666,3.792,-22.95,1.1,-3.17
146,0,666,4.224,-22.95,1.1,-3.17
147,0,666,4.224,-23.86,-2.97,-3.35
148,0,666,4.547,-23.86,-2.97,-3.35
149,0,666,4.184,-25.1,-2.25,-1.4
150,0,666,4.184,-25.26,-2.96,-1.51
151,0,666,4.184,-25.26,-2.96,-1.51
152,0,666,4.184,-23.58,-3.24,-3.36
153,0,666,4.184,-23.58,-3.24,-3.36
154,1,666,4.184,-25.06,-0.5,-4.0
155,1,666,4.184,-25.06,-0.5,-4.0
156,1,666,4.184,-25.96,0.52,-3.8
157,0,666,4.184,-25.96,0.52,-3.8
158,0,666,4.184,-26.43,0.79,-0.15
159,0,666,4.184,-26.43,0.79,-0.15
160,0,666,4.184,-25.59,1.37,-0.85
161,0,666,4.184,-25.72,0.13,-2.69
162,0,666,4.601,-25.72,0.13,-2.69
163,0,666,3.878,-26.14,-0.46,-2.2
164,0,666,3.792,-26.14,-0.46,-2.2
165,0,666,3.971,-25.73,-0.68,-1.35
166,0,666,3.738,-25.73,-0.68,-1.35
167,0,666,4.038,-26.15,-3.21,-2.79
168,0,666,4.038,-26.15,-3.21,-2.79
169,0,666,3.792,-26.03,-3.46,-2.31
170,0,666,3.661,-25.83,-2.58,-3.92
171,0,666,3.566,-25.83,-2.58,-3.92
172,2,666,3.566,-26.66,-2.39,-3.43
173,2,666,3.792,-26.66,-2.39,-3.43
174,0,666,3.661,-25.21,-0.75,-3.61
175,0,500,3.712,-24.8,-3.57,-3.16
176,0,466,3.661,-24.8,-3.57,-3.16
177,1,433,3.417,-23.77,-3.37,-4.55
178,1,433,3.168,-23.77,-3.37,-4.55
179,0,400,3.184,-24.27,-3.16,-1.93
180,0,333,3.076,-24.27,-3.16,-1.93
181,0,300,3.019,-24.27,-3.16,-1.93
182,0,333,2.978,-25.88,-2.34,-2.16
183,0,333,2.863,-27.21,-3.5,-3.58
184,0,333,2.887,-27.21,-3.5,-3.58
185,0,266,2.792,-30.15,-3.58,-2.24
186,0,133,2.674,-30.15,-3.58,-2.24
187,0,33,2.53,-33.88,-4.36,0.7
188,0,33,2.404,-33.88,-4.36,0.7
189,0,33,2.12,-37.15,-4.57,-2.81
190,0,33,1.952,-37.15,-4.57,-2.81
191,0,33,1.787,-40.08,-3.71,-3.52
192,0,33,1.619,-40.26,-3.82,-2.94
193,0,33,1.449,-40.26,-3.82,-2.94
194,0,33,1.21,-40.55,-2.48,-1.65
195,0,33,1.073,-40.55,-2.48,-1.65
196,0,33,0.946,-40.47,-0.99,-1.15
197,0,33,0.824,-40.47,-0.99,-1.15
198,0,33,0.652,-40.44,-0.49,-0.42
199,0,33,0.549,-40.44,-0.49,-0.42
200,0,33,0.458,-40.44,-0.19,-0.52
201,0,33,0.381,-40.44,-0.19,-0.52
202,0,33,0.316,-40.49,-0.16,-0.4
203,0,33,0.238,-40.44,-0.21,-0.34
204,0,33,0.192,-40.44,-0.21,-0.34
205,0,33,0.141,-40.45,-0.16,-0.31
206,0,33,0.102,-40.45,-0.16,-0.31
207,0,33,0.068,-40.45,-0.14,-0.42
208,0,33,0.031,-40.45,-0.14,-0.42
209,0,33,0.014,-40.41,-0.26,-0.26
210,0,33,0.003,-40.37,-0.1,-0.09
211,0,33,0.006,-40.37,-0.1,-0.09
212,1,33,0.026,-39.99,-0.3,-0.23
213,1,33,0.097,-39.99,-0.3,-0.23
214,1,33,0.148,-40.06,0.0,-0.32
215,1,33,0.39,-40.06,0.0,-0.32
216,1,33,0.44,-39.61,0.18,-0.13
217,1,33,0.368,-39.61,0.18,-0.13
218,1,33,0.004,-39.07,0.35,-0.26
219,1,33,0.004,-39.07,0.35,-0.26
220,1,33,0.004,-38.77,0.47,-0.41
221,1,33,0.0,-38.77,0.47,-0.41
222,1,33,0.0,-38.46,-0.14,-0.05
223,1,33,0.0,-38.46,-0.14,-0.05
224,1,33,0.0,-38.46,-0.14,-0.05
225,0,33,0.0,-36.82,-0.29,0.27
226,0,33,0.0,-35.87,-0.7,0.17
227,0,33,0.0,-34.68,-0.78,0.17
228,0,33,0.0,-34.68,-0.78,0.17
229,0,33,0.0,-31.76,-0.64,0.08
230,0,33,0.0,-31.76,-0.64,0.08
231,0,33,0.0,-31.76,-0.64,0.08
232,0,33,0.0,-31.76,-0.64,0.08
233,0,33,2.839,-31.76,-0.64,0.08
234,0,33,2.839,-25.78,-0.68,0.44
235,0,33,2.839,-25.78,-0.68,0.44
236,0,33,0.0,-24.88,-0.98,0.35
237,0,33,0.0,-24.88,-0.98,0.35
238,0,33,0.0,-24.37,-1.05,1.79
239,0,33,0.0,-24.37,-1.05,1.79
240,0,33,0.061,-24.17,-0.88,0.93
241,0,33,0.043,-24.17,-0.88,0.93
242,0,33,0.003,-24.05,-0.5,0.71
243,0,33,0.462,-24.05,-0.5,0.71
244,0,33,0.0,-24.14,-0.28,0.32
245,0,33,0.0,-24.19,-0.17,-0.33
246,0,33,0.0,-24.19,-0.17,-0.33
247,0,33,1.968,-24.59,-0.28,-0.11
248,0,33,0.077,-24.59,-0.28,-0.11
249,0,33,0.627,-23.94,-0.5,0.09
250,0,33,0.406,-23.94,-0.5,0.09
251,0,33,0.077,-24.19,-0.07,1.46
252,0,33,0.376,-24.19,-0.07,1.46
253,0,33,1.211,-23.96,0.26,1.37
254,0,33,0.454,-24.09,0.06,0.89
255,0,33,0.053,-24.09,0.06,0.89
256,0,33,0.0,-24.39,0.24,1.07
257,0,33,0.0,-24.39,0.24,1.07
258,0,33,0.0,-24.38,0.32,0.9
259,0,66,2.804,-24.38,0.32,0.9
260,0,66,2.804,-23.81,0.24,0.7
261,0,66,2.804,-23.81,0.24,0.7
262,0,66,0.0,-23.56,0.22,0.78
263,0,66,0.389,-23.56,0.22,0.78
264,0,66,0.389,-23.54,0.26,1.35
265,0,66,0.389,-23.54,0.26,1.35
