time*0.5 [s],altitude [cm],rot_old [rpm],airspeed [m/s],yaw [deg],pitch [deg],roll [deg],rot_twe [rpm],thrust_h,thrust_m,thrust_l,rudder,elevator,rudderFB,elevatorFB,rudderTrim,elevatortrim,battVoltage,battCurrent,nunchuckC,nunchuckZ
348,19,0.0,0.0,0.0,3.4,176.2,0.0,0,0,0,90,90,180,180,90,90,791,15,0,0
349,19,0.0,0.0,0.0,3.3,176.2,0.0,0,0,0,90,90,180,180,90,90,791,21,0,0
350,19,0.0,0.0,0.0,3.2,176.2,0.0,0,0,0,90,90,180,180,90,90,790,20,0,0
351,19,0.0,0.0,0.0,3.2,176.3,0.0,0,0,0,90,90,180,180,90,90,791,15,0,0
352,19,0.0,0.0,0.0,3.1,176.3,0.0,0,0,0,90,90,180,180,90,90,791,15,0,0
353,19,0.0,0.0,0.0,3.0,176.4,0.0,0,0,0,90,90,180,180,90,90,791,14,0,0
354,19,0.0,0.0,0.0,3.1,176.3,0.0,0,0,0,90,90,180,180,90,90,792,15,0,0
355,19,0.0,0.0,0.0,3.3,176.0,0.0,0,0,0,90,90,180,180,90,90,791,14,0,0
356,19,0.0,0.0,0.0,3.3,176.2,0.0,0,0,0,90,90,180,180,90,90,791,15,0,0
357,19,0.0,0.0,0.0,3.3,176.4,0.0,0,0,0,90,90,180,180,90,90,791,14,0,0
358,19,0.0,0.0,0.0,3.4,176.1,0.0,0,0,0,90,90,180,180,90,90,791,21,0,0
359,19,0.0,0.0,0.0,3.4,176.1,0.0,0,0,0,90,90,180,180,90,90,791,14,0,0
360,19,0.0,0.0,0.0,3.1,176.2,0.0,0,0,0,90,90,180,180,90,90,791,15,0,0
361,19,0.0,0.0,0.0,3.1,176.3,0.0,0,0,0,90,90,180,180,90,90,791,19,0,0
362,19,0.0,0.0,0.0,3.2,176.3,0.0,0,0,0,90,90,180,180,90,90,791,15,0,0
363,19,0.0,0.0,0.0,3.1,176.3,0.0,0,0,0,90,90,180,180,90,90,791,15,0,0
364,19,0.0,0.0,0.0,3.1,176.4,0.0,0,0,0,90,90,180,180,90,90,791,15,0,0
365,19,0.0,0.0,0.0,3.3,176.1,0.0,0,0,0,90,90,180,180,90,90,791,14,0,0
366,19,0.0,0.0,0.0,3.4,176.0,0.0,0,0,0,90,90,180,180,90,90,791,15,0,0
367,19,0.0,0.0,0.0,3.3,176.1,0.2,0,0,61,90,90,180,180,90,90,792,15,0,0
368,19,0.0,0.0,0.0,3.3,176.2,0.2,0,0,61,90,90,180,180,90,90,791,17,0,0
369,19,0.0,0.0,0.0,3.4,176.1,0.2,0,0,61,90,90,180,180,90,90,791,16,0,0
370,19,0.0,0.0,0.0,3.4,176.2,0.2,0,0,61,90,90,180,180,90,90,791,15,0,0
371,19,0.0,0.0,0.0,3.4,176.3,0.0,0,0,0,90,90,180,180,90,90,790,16,0,0
372,19,0.0,0.0,0.0,3.4,176.5,0.0,0,0,0,90,90,180,180,90,90,791,16,0,0
373,19,0.0,0.0,0.0,3.4,176.4,0.2,0,0,567,90,90,180,180,90,90,791,14,0,0
374,19,0.0,0.0,0.0,3.3,176.2,0.2,0,0,567,90,90,180,180,90,90,791,14,0,0
375,19,0.0,0.0,0.0,3.2,176.3,0.2,0,0,567,90,90,180,180,90,90,791,20,0,0
376,19,0.0,0.0,0.0,3.2,176.5,0.2,0,0,567,90,90,180,180,90,90,792,15,0,0
377,19,0.0,0.0,0.0,3.2,176.4,0.2,0,0,567,90,90,180,180,90,90,791,16,0,0
378,19,0.0,0.0,0.0,3.3,176.4,0.2,0,0,567,90,90,180,180,90,90,791,16,0,0
379,19,0.0,0.0,0.0,3.4,176.3,0.2,0,0,567,90,90,180,180,90,90,791,15,0,0
380,19,0.0,0.0,0.0,3.3,176.2,0.0,0,0,0,90,90,180,180,90,90,791,22,0,0
381,19,0.0,0.0,0.0,3.2,176.4,0.0,0,0,0,90,90,180,180,90,90,791,19,0,0
382,19,0.0,0.0,0.0,3.4,176.4,0.2,0,0,56,90,90,180,180,90,90,791,14,0,0
383,19,0.0,0.0,0.0,3.4,176.3,0.2,0,0,56,90,90,180,180,90,90,791,16,0,0
384,19,0.0,0.0,0.0,3.3,176.2,0.2,0,0,56,90,90,180,180,90,90,791,14,0,0
385,19,0.0,0.0,0.0,3.3,176.1,0.2,0,0,56,90,90,180,180,90,90,791,15,0,0
386,19,0.0,0.0,0.0,3.3,176.2,0.2,0,0,56,90,90,180,180,90,90,791,15,0,0
387,19,0.0,0.0,0.0,3.3,176.4,0.0,0,0,0,90,90,180,180,90,90,791,8,0,0
388,19,0.0,0.0,0.0,3.4,176.4,0.0,0,0,0,90,90,180,180,90,90,791,14,0,0
389,19,0.0,0.0,0.0,3.4,176.4,0.2,0,0,56,90,90,180,180,90,90,791,15,0,0
390,19,0.0,0.0,0.0,3.4,176.3,0.2,0,0,56,90,90,180,180,90,90,791,15,0,0
391,19,0.0,0.0,0.0,3.3,176.3,0.2,0,0,56,90,90,180,180,90,90,790,14,0,0
392,19,0.0,0.0,0.0,3.3,176.4,0.2,0,0,56,90,90,180,180,90,90,791,15,0,0
393,19,0.0,0.0,0.0,3.3,176.5,0.2,0,0,56,90,90,180,180,90,90,791,14,0,0
394,19,0.0,0.0,0.0,3.3,176.6,0.0,0,0,0,90,90,180,180,90,90,791,15,0,0
395,19,0.0,0.0,0.0,3.3,176.6,0.0,0,0,0,90,90,180,180,90,90,791,15,0,0
396,19,0.0,0.0,0.0,3.3,176.3,0.2,0,0,56,90,90,180,180,90,90,791,17,0,0
397,19,0.0,0.0,0.0,3.3,176.2,0.2,0,0,56,90,90,180,180,90,90,792,13,0,0
398,19,0.0,0.0,0.0,3.2,176.4,0.2,0,0,56,90,90,180,180,90,90,791,15,0,0
399,19,0.0,0.0,0.0,3.2,176.2,0.2,0,0,56,90,90,180,180,90,90,791,16,0,0
400,19,0.0,0.0,0.0,3.2,176.2,0.2,0,0,56,90,90,180,180,90,90,791,14,0,0
401,19,0.0,0.0,0.0,3.4,176.1,0.2,0,0,56,90,90,180,180,90,90,791,14,0,0
402,19,0.0,0.0,0.0,3.4,176.1,0.2,0,0,56,90,90,180,180,90,90,791,13,0,0
403,19,0.0,0.0,0.0,3.5,176.2,0.2,0,0,56,90,90,180,180,90,90,791,13,0,0
404,19,0.0,0.0,0.0,3.4,176.1,0.2,0,0,56,90,90,180,180,90,90,791,14,0,0
405,19,0.0,0.0,0.0,3.4,176.2,0.2,0,0,56,90,90,180,180,90,90,791,16,0,0
406,19,0.0,0.0,0.0,3.4,176.2,0.2,0,0,56,90,90,180,180,90,90,791,14,0,0
407,19,0.0,0.0,0.0,3.4,176.1,0.2,0,0,56,90,90,180,180,90,90,791,14,0,0
408,19,0.0,0.0,0.0,3.4,176.3,0.2,0,0,56,90,90,180,180,90,90,791,16,0,0
409,19,0.0,0.0,0.0,3.4,176.2,0.0,0,0,0,90,90,180,180,90,90,791,15,0,0
410,19,0.0,0.0,0.0,3.4,176.1,0.0,0,0,0,90,90,180,180,90,90,791,15,0,0
411,19,0.0,0.0,0.0,3.3,176.1,0.0,0,0,0,90,90,180,180,90,90,791,16,0,0
412,19,0.0,0.0,0.0,3.3,176.2,0.2,0,0,56,90,90,180,180,90,90,791,15,0,0
413,19,0.0,0.0,0.0,3.2,176.2,0.2,0,0,56,90,90,180,180,90,90,791,17,0,0
414,19,0.0,0.0,0.0,3.3,176.0,0.2,0,0,56,90,90,180,180,90,90,791,14,0,0
415,19,0.0,0.0,0.0,3.2,176.1,0.2,0,0,56,90,90,180,180,90,90,791,16,0,0
416,19,0.0,0.0,0.0,3.3,176.3,0.2,0,0,0,90,90,180,180,90,90,791,18,0,0
417,19,0.0,0.0,0.0,3.4,176.3,0.2,0,0,0,90,90,180,180,90,90,791,15,0,0
418,19,0.0,0.0,0.0,3.4,176.2,0.2,0,0,56,90,90,180,180,90,90,791,15,0,0
419,19,0.0,0.0,0.0,3.4,176.3,0.2,0,0,56,90,90,180,180,90,90,791,14,0,0
420,19,0.0,0.0,0.0,3.2,176.3,0.2,0,0,56,90,90,180,180,90,90,791,15,0,0
421,19,0.0,0.0,0.0,3.2,176.3,0.2,0,0,56,90,90,180,180,90,90,791,14,0,0
422,19,0.0,0.0,0.0,3.1,176.4,0.2,0,0,56,90,90,180,180,90,90,791,16,0,0
423,19,0.0,0.0,0.0,3.1,176.3,0.2,0,0,0,90,90,180,180,90,90,791,15,0,0
424,19,0.0,0.0,0.0,3.3,176.3,0.2,0,0,0,90,90,180,180,90,90,791,18,0,0
425,19,0.0,0.0,0.0,3.4,176.2,0.2,0,0,5,90,90,180,180,90,90,791,16,0,0
426,19,0.0,0.0,0.0,3.4,176.0,0.2,0,0,5,90,90,180,180,90,90,791,15,0,0
427,19,0.0,0.0,0.0,3.5,176.0,0.2,0,0,5,90,90,180,180,90,90,791,16,0,0
428,19,0.0,0.0,0.0,3.5,176.2,0.2,0,0,5,90,90,180,180,90,90,791,14,0,0
429,19,0.0,0.0,0.0,3.4,176.3,0.2,0,0,5,90,90,180,180,90,90,791,16,0,0
430,19,0.0,0.0,0.0,3.2,176.2,0.0,0,0,6387,90,90,180,180,90,90,791,15,0,0
431,19,0.0,0.0,0.0,3.2,176.0,0.0,0,0,6387,90,90,180,180,90,90,791,15,0,0
432,19,0.0,0.0,0.0,3.2,176.2,0.2,0,0,0,90,90,180,180,90,90,791,15,0,0
433,19,0.0,0.0,0.0,3.2,176.4,0.2,0,0,0,90,90,180,180,90,90,792,14,0,0
434,19,0.0,0.0,0.0,3.2,176.2,0.2,0,0,0,90,90,180,180,90,90,791,15,0,0
435,19,0.0,0.0,0.0,3.2,176.3,0.2,0,0,0,90,90,180,180,90,90,791,15,0,0
436,19,0.0,0.0,0.0,3.4,176.3,0.2,0,0,0,90,90,180,180,90,90,791,14,0,0
437,19,0.0,0.0,0.0,3.3,176.6,0.2,0,0,0,90,90,180,180,90,90,791,15,0,0
438,19,0.0,0.0,0.0,3.3,176.5,0.2,0,0,0,90,90,180,180,90,90,791,16,0,0
439,19,0.0,0.0,0.0,3.3,176.3,0.2,0,0,0,90,90,180,180,90,90,791,15,0,0
440,19,0.0,0.0,0.0,3.3,176.2,0.2,0,0,0,90,90,180,180,90,90,791,15,0,0
441,19,0.0,0.0,0.0,3.2,176.1,0.2,0,0,0,90,90,180,180,90,90,791,15,0,0
442,19,0.0,0.0,0.0,3.3,176.1,0.2,0,0,0,90,90,180,180,90,90,792,10,0,0
443,19,0.0,0.0,0.0,3.2,176.2,0.2,0,0,0,90,90,180,180,90,90,791,16,0,0
444,19,0.0,0.0,0.0,3.2,176.3,0.2,0,0,0,90,90,180,180,90,90,791,15,0,0
445,19,0.0,0.0,0.0,3.2,176.4,0.2,0,0,0,90,90,180,180,90,90,791,14,0,0
446,19,0.0,0.0,0.0,3.2,176.3,0.2,0,0,0,90,90,180,180,90,90,791,15,0,0
447,19,0.0,0.0,0.0,3.3,176.2,0.2,0,0,0,90,90,180,180,90,90,791,16,0,0
448,19,0.0,0.0,0.0,3.3,176.3,0.2,0,0,0,90,90,180,180,90,90,791,15,0,0
449,19,0.0,0.0,0.0,3.2,176.3,0.2,0,0,0,90,90,180,180,90,90,791,15,0,0
450,19,0.0,0.0,0.0,3.3,176.3,0.2,0,0,0,90,90,180,180,90,90,792,16,0,0
451,19,0.0,0.0,0.0,3.2,176.3,0.2,0,0,0,90,90,180,180,90,90,791,15,0,0
452,19,0.0,0.0,0.0,3.1,176.3,0.2,0,0,0,90,90,180,180,90,90,791,15,0,0
453,19,0.0,0.0,0.0,3.1,176.3,0.2,0,0,0,90,90,180,180,90,90,791,15,0,0
454,19,0.0,0.0,0.0,3.2,176.3,0.2,0,0,0,90,90,180,180,90,90,791,15,0,0
455,19,0.0,0.0,0.0,3.2,176.4,0.2,0,0,0,90,90,180,180,90,90,791,15,0,0
456,19,0.0,0.0,0.0,3.4,176.2,0.2,0,0,0,90,90,180,180,90,90,791,15,0,0
457,19,0.0,0.0,0.0,3.5,175.8,0.2,0,0,0,90,90,180,180,90,90,791,15,0,0
458,19,0.0,0.0,0.0,3.5,175.7,0.2,0,0,0,90,90,180,180,90,90,791,16,0,0
459,19,0.0,0.0,0.0,3.4,176.1,0.2,0,0,5,90,90,180,180,90,90,791,15,0,0
460,19,0.0,0.0,0.0,3.3,176.0,0.2,0,0,5,90,90,180,180,90,90,791,19,0,0
461,19,0.0,0.0,0.0,3.4,175.8,0.2,0,0,0,90,90,180,180,90,90,791,15,0,0
462,19,0.0,0.0,0.0,3.3,176.1,0.2,0,0,0,90,90,180,180,90,90,791,16,0,0
463,19,0.0,0.0,0.0,3.3,176.2,0.2,0,0,0,90,90,180,180,90,90,791,15,0,0
464,19,0.0,0.0,0.0,3.3,176.2,0.2,0,0,0,90,90,180,180,90,90,791,15,0,0
465,19,0.0,0.0,0.0,3.4,176.2,0.2,0,0,0,90,90,180,180,90,90,791,16,0,0
466,19,0.0,0.0,0.0,3.4,176.1,0.0,0,0,0,90,90,180,180,90,90,791,14,0,0
467,19,0.0,0.0,0.0,3.4,176.1,0.0,0,0,0,90,90,180,180,90,90,791,15,0,0
468,19,0.0,0.0,0.0,3.5,176.1,0.3,0,0,0,90,90,180,180,90,90,791,14,0,0
469,19,0.0,0.0,0.0,3.5,176.2,0.3,0,0,0,90,90,180,180,90,90,791,15,0,0
470,19,0.0,0.0,0.0,3.4,176.3,0.3,0,0,0,90,90,180,180,90,90,791,14,0,0
471,19,0.0,0.0,0.0,3.4,176.2,0.3,0,0,0,90,90,180,180,90,90,791,10,0,0
472,19,0.0,0.0,0.0,3.6,176.1,0.0,0,0,0,90,90,180,180,90,90,791,16,0,0
473,19,0.0,0.0,0.0,3.5,176.2,0.0,0,0,0,90,90,180,180,90,90,791,15,0,0
474,19,0.0,0.0,0.0,3.4,176.2,0.0,0,0,0,90,90,180,180,90,90,791,15,0,0
475,19,0.0,0.0,0.0,3.3,176.3,0.3,0,0,0,90,90,180,180,90,90,791,11,0,0
476,19,0.0,0.0,0.0,3.3,176.3,0.3,0,0,0,90,90,180,180,90,90,791,15,0,0
477,19,0.0,0.0,0.0,3.4,176.2,0.3,0,0,0,90,90,180,180,90,90,791,17,0,0
478,19,0.0,0.0,0.0,3.4,176.4,0.3,0,0,0,90,90,180,180,90,90,791,14,0,0
479,19,0.0,0.0,0.0,3.4,176.3,0.0,0,0,0,90,90,180,180,90,90,791,15,0,0
480,19,0.0,0.0,0.0,3.5,176.1,0.0,0,0,0,90,90,180,180,90,90,791,15,0,0
481,19,0.0,0.0,0.0,3.4,176.2,0.0,0,0,0,90,90,180,180,90,90,791,15,0,0
482,19,0.0,0.0,0.0,3.4,176.3,0.0,0,0,0,90,90,180,180,90,90,791,17,0,0
483,19,0.0,0.0,0.0,3.4,176.4,0.0,0,0,0,90,90,180,180,90,90,791,14,0,0
484,19,0.0,0.0,0.0,3.4,176.5,0.0,0,0,0,90,90,180,180,90,90,791,16,0,0
485,19,0.0,0.0,0.0,3.3,176.6,0.0,0,0,0,90,90,180,180,90,90,791,15,0,0
486,19,0.0,0.0,0.0,3.1,176.4,0.0,0,0,0,90,90,180,180,90,90,791,15,0,0
487,19,0.0,0.0,0.0,3.0,176.3,0.0,0,0,0,90,90,180,180,90,90,791,15,0,0
488,19,0.0,0.0,0.0,2.9,176.4,0.3,0,0,8,90,90,180,180,90,90,791,16,0,0
489,19,0.0,0.0,0.0,3.0,176.4,0.3,0,0,8,90,90,180,180,90,90,791,10,0,0
490,19,0.0,0.0,0.0,3.2,176.4,0.3,0,0,8,90,90,180,180,90,90,792,15,0,0
491,19,0.0,0.0,0.0,3.3,176.2,0.3,0,0,8,90,90,180,180,90,90,791,13,0,0
492,21,0.0,0.0,0.0,3.3,176.1,0.3,0,0,8,90,90,180,180,90,90,791,13,0,0
493,21,0.0,0.0,0.0,3.4,176.0,0.3,0,0,567,90,90,180,180,90,90,791,16,0,0
494,21,0.0,0.0,0.0,3.5,176.0,0.3,0,0,567,90,90,180,180,90,90,791,15,0,0
495,19,0.0,0.0,0.0,3.3,176.1,0.3,0,0,567,90,90,180,180,90,90,791,13,0,0
496,19,0.0,0.0,0.0,3.3,175.9,0.3,0,0,567,90,90,180,180,90,90,791,14,0,0
497,21,0.0,0.0,0.0,3.2,176.3,0.0,0,0,0,90,90,180,180,90,90,791,14,0,0
498,21,0.0,0.0,0.0,3.2,176.4,0.0,0,0,0,90,90,180,180,90,90,791,13,0,0
499,19,0.0,0.0,0.0,3.2,176.2,0.3,0,567,52,90,90,180,180,90,90,791,16,0,0
500,19,0.0,0.0,0.0,3.3,176.1,0.3,0,567,52,90,90,180,180,90,90,789,18,0,0
501,19,0.0,0.0,0.0,3.2,176.2,0.3,0,567,52,90,90,180,180,90,90,791,14,0,0
502,19,0.0,0.0,0.0,3.2,176.2,0.3,0,567,52,90,90,180,180,90,90,791,13,0,0
503,19,0.0,0.0,0.0,3.3,176.1,0.3,0,567,52,90,90,180,180,90,90,791,15,0,0
504,19,0.0,0.0,0.0,3.4,176.2,0.0,0,0,0,90,90,180,180,90,90,791,14,0,0
505,19,0.0,0.0,0.0,3.4,176.2,0.0,0,0,0,90,90,180,180,90,90,791,17,0,0
506,19,0.0,0.0,0.0,3.4,176.2,0.3,0,567,8781,90,90,180,180,90,90,791,16,0,0
507,19,0.0,0.0,0.0,3.3,176.3,0.3,0,567,8781,90,90,180,180,90,90,791,16,0,0
508,19,0.0,0.0,0.0,3.5,176.4,0.3,0,567,8781,90,90,180,180,90,90,791,19,0,0
509,19,0.0,0.0,0.0,3.4,176.5,0.3,0,567,8781,90,90,180,180,90,90,791,15,0,0
510,19,0.0,0.0,0.0,3.4,176.7,0.3,0,567,8781,90,90,180,180,90,90,791,15,0,0
511,19,0.0,0.0,0.0,3.5,176.6,0.0,0,0,0,90,90,180,180,90,90,791,13,0,0
512,19,0.0,0.0,0.0,3.5,176.4,0.0,0,0,0,90,90,180,180,90,90,791,15,0,0
513,19,0.0,0.0,0.0,3.5,176.6,0.3,0,567,8748,90,90,180,180,90,90,791,15,0,0
514,19,0.0,0.0,0.0,3.4,176.6,0.3,0,567,8748,90,90,180,180,90,90,791,14,0,0
515,19,0.0,0.0,0.0,3.5,176.6,0.3,0,567,8748,90,90,180,180,90,90,791,15,0,0
516,19,0.0,0.0,0.0,3.5,176.6,0.3,0,567,8748,90,90,180,180,90,90,791,14,0,0
517,19,0.0,0.0,0.0,3.3,176.6,0.3,0,567,8748,90,90,180,180,90,90,791,16,0,0
518,19,0.0,0.0,0.0,3.2,176.7,0.3,0,567,8748,90,90,180,180,90,90,791,15,0,0
519,19,0.0,0.0,0.0,3.1,176.6,0.3,0,567,8748,90,90,180,180,90,90,791,14,0,0
520,19,0.0,0.0,0.0,3.3,176.5,0.3,0,567,8759,90,90,180,180,90,90,792,15,0,0
521,19,0.0,0.0,0.0,3.3,176.6,0.3,0,567,8759,90,90,180,180,90,90,791,14,0,0
522,19,0.0,0.0,0.0,3.2,176.6,0.3,0,567,8759,90,90,180,180,90,90,791,16,0,0
523,19,0.0,0.0,0.0,3.3,176.6,0.3,0,567,8759,90,90,180,180,90,90,791,15,0,0
524,19,0.0,0.0,0.0,3.3,176.4,0.3,0,567,8759,90,90,180,180,90,90,791,16,0,0
525,19,0.0,0.0,0.0,3.3,176.4,0.3,0,567,8759,90,90,180,180,90,90,791,14,0,0
526,19,0.0,0.0,0.0,3.4,176.4,0.0,0,0,0,90,90,180,180,90,90,791,14,0,0
527,19,0.0,0.0,0.0,3.2,176.5,0.0,0,0,0,90,90,180,180,90,90,791,10,0,0
528,19,0.0,0.0,0.0,3.2,176.6,0.3,0,56,7868,90,90,180,180,90,90,791,14,0,0
529,19,0.0,0.0,0.0,3.3,176.5,0.3,0,56,7868,90,90,180,180,90,90,791,15,0,0
530,21,0.0,0.0,0.0,3.3,176.5,0.3,0,56,7868,90,90,180,180,90,90,791,14,0,0
531,21,0.0,0.0,0.0,3.4,176.6,0.3,0,56,7868,90,90,180,180,90,90,791,18,0,0
532,21,0.0,0.0,0.0,3.4,176.5,0.3,0,56,7868,90,90,180,180,90,90,791,14,0,0
533,19,0.0,0.0,0.0,3.4,176.5,0.0,0,0,0,90,90,180,180,90,90,791,14,0,0
534,19,0.0,0.0,0.0,3.4,176.4,0.0,0,0,0,90,90,180,180,90,90,791,15,0,0
535,19,0.0,0.0,0.0,3.4,176.2,0.3,0,56,7843,90,90,180,180,90,90,791,13,0,0
536,19,0.0,0.0,0.0,3.4,176.4,0.3,0,56,7843,90,90,180,180,90,90,791,17,0,0
537,19,0.0,0.0,0.0,3.2,176.6,5.8,0,0,10,90,90,180,180,90,90,791,17,0,0
538,19,0.0,0.0,0.0,3.3,176.6,5.8,0,0,10,90,90,180,180,90,90,791,16,0,0
539,19,0.0,0.0,0.0,3.4,176.4,5.8,0,0,10,90,90,180,180,90,90,791,15,0,0
540,19,0.0,0.0,0.0,3.4,176.2,0.3,0,56,7886,90,90,180,180,90,90,791,11,0,0
541,19,0.0,0.0,0.0,3.5,176.3,0.3,0,56,7886,90,90,180,180,90,90,791,13,0,0
542,19,0.0,0.0,0.0,3.5,176.3,0.3,0,56,7886,90,90,180,180,90,90,791,15,0,0
543,19,0.0,0.0,0.0,3.3,176.3,0.3,0,56,7886,90,90,180,180,90,90,790,15,0,0
544,19,0.0,0.0,0.0,3.4,176.3,0.0,0,0,0,90,90,180,180,90,90,791,14,0,0
545,19,0.0,0.0,0.0,3.5,176.1,0.0,0,0,0,90,90,180,180,90,90,791,15,0,0
546,19,0.0,0.0,0.0,3.4,176.3,0.3,0,56,7901,90,90,180,180,90,90,791,17,0,0
547,19,0.0,0.0,0.0,3.3,176.4,0.3,0,56,7901,90,90,180,180,90,90,791,15,0,0
548,19,0.0,0.0,0.0,3.4,176.3,0.3,0,56,7901,90,90,180,180,90,90,791,15,0,0
549,19,0.0,0.0,0.0,3.3,176.4,0.3,0,56,7901,90,90,180,180,90,90,791,15,0,0
550,19,0.0,0.0,0.0,3.3,176.3,0.3,0,56,7901,90,90,180,180,90,90,791,13,0,0
551,19,0.0,0.0,0.0,3.2,176.4,0.3,0,56,7901,90,90,180,180,90,90,791,14,0,0
552,19,0.0,0.0,0.0,3.3,176.5,0.3,0,56,7901,90,90,180,180,90,90,791,22,0,0
553,19,0.0,0.0,0.0,3.3,176.3,0.3,0,567,8738,90,90,180,180,90,90,791,13,0,0
554,19,0.0,0.0,0.0,3.3,176.1,0.3,0,567,8738,90,90,180,180,90,90,791,14,0,0
555,19,0.0,0.0,0.0,3.3,176.1,0.3,0,567,8738,90,90,180,180,90,90,791,13,0,0
556,19,0.0,0.0,0.0,3.2,176.2,0.3,0,567,8738,90,90,180,180,90,90,791,14,0,0
557,19,0.0,0.0,0.0,3.2,176.2,0.3,0,567,8738,90,90,180,180,90,90,791,15,0,0
558,19,0.0,0.0,0.0,3.4,176.2,0.3,0,567,8738,90,90,180,180,90,90,791,15,0,0
559,19,0.0,0.0,0.0,3.3,176.2,0.3,0,567,8738,90,90,180,180,90,90,791,17,0,0
560,19,0.0,0.0,0.0,3.3,176.3,0.3,0,567,8660,90,90,180,180,90,90,791,16,0,0
561,19,0.0,0.0,0.0,3.4,176.6,0.3,0,567,8660,90,90,180,180,90,90,791,16,0,0
562,19,0.0,0.0,0.0,3.3,176.8,0.3,0,567,8660,90,90,180,180,90,90,791,15,0,0
563,19,0.0,0.0,0.0,3.4,176.4,0.3,0,567,8660,90,90,180,180,90,90,791,15,0,0
564,19,0.0,0.0,0.0,3.4,176.1,0.3,0,567,8660,90,90,180,180,90,90,791,17,0,0
565,19,0.0,0.0,0.0,3.4,175.9,0.3,0,567,8660,90,90,180,180,90,90,791,15,0,0
566,19,0.0,0.0,0.0,3.3,176.0,0.3,0,567,8660,90,90,180,180,90,90,791,14,0,0
567,19,0.0,0.0,0.0,3.4,176.0,0.3,0,567,8660,90,90,180,180,90,90,791,14,0,0
568,19,0.0,0.0,0.0,3.4,175.8,0.3,0,567,8660,90,90,180,180,90,90,791,15,0,0
569,19,0.0,0.0,0.0,3.3,176.0,0.3,0,567,8294,90,90,180,180,90,90,791,14,0,0
570,19,0.0,0.0,0.0,3.3,175.9,0.3,0,567,8294,90,90,180,180,90,90,791,15,0,0
571,19,0.0,0.0,0.0,3.3,175.8,0.3,0,567,8294,90,90,180,180,90,90,792,8,0,0
572,19,0.0,0.0,0.0,3.4,175.8,0.3,0,567,8294,90,90,180,180,90,90,791,17,0,0
573,19,0.0,0.0,0.0,3.4,175.9,0.3,0,567,8294,90,90,180,180,90,90,791,15,0,0
574,19,0.0,0.0,0.0,3.4,176.1,0.3,0,567,8294,90,90,180,180,90,90,791,16,0,0
