time*0.5 [s],altitude [cm],rot_old [rpm],airspeed [m/s],yaw [deg],pitch [deg],roll [deg],rot_twe [rpm],thrust_h,thrust_m,thrust_l,rudder,elevator,rudderFB,elevatorFB,rudderTrim,elevatortrim,battVoltage,battCurrent,nunchuckC,nunchuckZ
123,41,0.0,0.0,0.0,3.4,174.8,3.7,0,567,8381,90,90,180,180,90,90,790,14,0,0
124,37,0.0,0.0,0.0,3.4,174.6,3.7,0,567,8381,90,90,180,180,90,90,790,9,0,0
125,37,0.0,0.0,0.0,3.5,174.1,3.8,0,567,8606,90,90,180,180,90,90,790,12,0,0
126,37,0.0,0.0,0.0,3.5,174.3,3.8,0,567,8606,90,90,180,180,90,90,790,14,0,0
127,37,0.0,0.0,0.0,3.4,174.6,3.8,0,567,8606,90,90,180,180,90,90,790,16,0,0
128,37,0.0,0.0,0.0,3.4,174.6,3.8,0,567,8606,90,90,180,180,90,90,790,15,0,0
129,37,0.0,0.0,0.0,3.4,174.6,3.8,0,567,8606,90,90,180,180,90,90,789,14,0,0
130,37,0.0,0.0,0.0,3.4,174.9,3.8,0,567,8606,90,90,180,180,90,90,790,12,0,0
131,40,0.0,0.0,0.0,3.3,174.9,3.8,0,567,8606,90,90,180,180,90,90,790,16,0,0
132,40,0.0,0.0,0.0,3.2,175.0,2.0,0,567,8448,90,90,180,180,90,90,790,18,0,0
133,41,0.0,0.0,0.0,3.3,175.1,2.0,0,567,8448,90,90,180,180,90,90,790,14,0,0
134,41,0.0,0.0,0.0,3.4,174.9,2.0,0,567,8448,90,90,180,180,90,90,789,16,0,0
135,41,0.0,0.0,0.0,3.4,174.9,2.0,0,567,8448,90,90,180,180,90,90,790,8,0,0
136,37,0.0,0.0,0.0,3.3,175.0,2.0,0,567,8448,90,90,180,180,90,90,790,14,0,0
137,37,0.0,0.0,0.0,3.3,174.9,2.0,0,567,8448,90,90,180,180,90,90,790,16,0,0
138,37,0.0,0.0,0.0,3.4,174.8,2.0,0,567,8448,90,90,180,180,90,90,789,16,0,0
139,42,0.0,0.0,0.0,3.5,175.0,2.0,0,567,8193,90,90,180,180,90,90,790,13,0,0
140,42,0.0,0.0,0.0,3.4,175.0,2.0,0,567,8193,90,90,180,180,90,90,790,9,0,0
141,42,0.0,0.0,0.0,3.5,174.7,2.0,0,567,8193,90,90,180,180,90,90,790,15,0,0
142,43,0.0,0.0,0.0,3.6,174.6,2.0,0,567,8193,90,90,180,180,90,90,789,16,0,0
143,43,0.0,0.0,0.0,3.6,174.6,2.0,0,567,8193,90,90,180,180,90,90,790,15,0,0
144,42,0.0,0.0,0.0,3.6,174.3,2.0,0,567,8193,90,90,180,180,90,90,790,14,0,0
145,42,0.0,0.0,0.0,3.5,174.5,2.0,0,567,8193,90,90,180,180,90,90,790,13,0,0
146,42,0.0,0.0,0.0,3.5,174.6,2.0,0,567,7718,90,90,180,180,90,90,790,16,0,0
147,37,0.0,0.0,0.0,3.3,174.3,2.0,0,567,7718,90,90,180,180,90,90,790,13,0,0
148,37,0.0,0.0,0.0,3.2,174.7,2.0,0,567,7718,90,90,180,180,90,90,790,15,0,0
149,37,0.0,0.0,0.0,3.2,174.9,2.0,0,567,7718,90,90,180,180,90,90,789,15,0,0
150,37,0.0,0.0,0.0,3.4,175.0,2.0,0,567,7718,90,90,180,180,90,90,790,16,0,0
151,37,0.0,0.0,0.0,3.5,175.0,2.0,0,567,7718,90,90,180,180,90,90,790,14,0,0
152,37,0.0,0.0,0.0,3.5,175.1,2.0,0,567,7718,90,90,180,180,90,90,790,14,0,0
153,37,0.0,0.0,0.0,3.3,175.4,2.0,0,567,7383,90,90,180,180,90,90,790,12,0,0
154,37,0.0,0.0,0.0,3.3,175.4,2.0,0,567,7383,90,90,180,180,90,90,790,7,0,0
155,37,0.0,0.0,0.0,3.3,175.2,2.0,0,567,7383,90,90,180,180,90,90,790,14,0,0
156,39,0.0,0.0,0.0,3.4,175.5,2.0,0,567,7383,90,90,180,180,90,90,790,15,0,0
157,39,0.0,0.0,0.0,3.3,175.7,2.0,0,567,7383,90,90,180,180,90,90,790,15,0,0
158,39,0.0,0.0,0.0,3.4,175.5,2.0,0,567,7383,90,90,180,180,90,90,790,13,0,0
159,39,0.0,0.0,0.0,3.4,175.5,2.0,0,567,7383,90,90,180,180,90,90,789,17,0,0
160,39,0.0,0.0,0.0,3.3,175.6,2.0,0,567,6850,90,90,180,180,90,90,790,14,0,0
161,34,0.0,0.0,0.0,3.1,175.9,2.0,0,567,6850,90,90,180,180,90,90,790,16,0,0
162,34,0.0,0.0,0.0,3.2,175.8,2.0,0,567,6850,90,90,180,180,90,90,790,16,0,0
163,32,0.0,0.0,0.0,3.3,175.6,2.0,0,567,6850,90,90,180,180,90,90,790,16,0,0
164,32,0.0,0.0,0.0,3.3,175.5,2.0,0,567,6850,90,90,180,180,90,90,790,15,0,0
165,32,0.0,0.0,0.0,3.2,175.7,2.0,0,567,6850,90,90,180,180,90,90,790,14,0,0
166,33,0.0,0.0,0.0,3.2,175.8,2.0,0,567,6850,90,90,180,180,90,90,790,15,0,0
167,33,0.0,0.0,0.0,3.2,175.6,2.0,0,567,6553,90,90,180,180,90,90,790,15,0,0
168,33,0.0,0.0,0.0,3.3,175.7,2.0,0,567,6553,90,90,180,180,90,90,790,13,0,0
169,41,0.0,0.0,0.0,3.3,175.7,2.0,0,567,6553,90,90,180,180,90,90,790,13,0,0
170,41,0.0,0.0,0.0,3.3,176.0,2.0,0,567,6553,90,90,180,180,90,90,790,15,0,0
171,41,0.0,0.0,0.0,3.3,176.0,2.0,0,567,6553,90,90,180,180,90,90,790,13,0,0
172,33,0.0,0.0,0.0,3.3,175.6,2.0,0,567,6553,90,90,180,180,90,90,789,15,0,0
173,33,0.0,0.0,0.0,3.4,175.0,2.0,0,567,6553,90,90,180,180,90,90,790,14,0,0
174,33,0.0,0.0,0.0,3.4,175.1,2.0,0,567,6553,90,90,180,180,90,90,789,17,0,0
175,32,0.0,0.0,0.0,3.4,175.7,2.0,0,567,6553,90,90,180,180,90,90,790,11,0,0
176,32,0.0,0.0,0.0,3.5,175.8,2.0,0,567,7433,90,90,180,180,90,90,790,14,0,0
177,32,0.0,0.0,0.0,3.5,175.9,2.0,0,567,7433,90,90,180,180,90,90,790,14,0,0
178,39,0.0,0.0,0.0,3.5,176.0,2.0,0,567,7433,90,90,180,180,90,90,790,15,0,0
179,39,0.0,0.0,0.0,3.4,175.5,2.0,0,567,7433,90,90,180,180,90,90,790,15,0,0
180,39,0.0,0.0,0.0,3.3,175.4,2.0,0,567,7433,90,90,180,180,90,90,790,17,0,0
181,39,0.0,0.0,0.0,3.3,175.1,2.0,0,567,7433,90,90,180,180,90,90,790,13,0,0
182,40,0.0,0.0,0.0,3.1,174.9,2.0,0,567,7433,86,87,180,180,90,90,789,26,0,0
183,40,0.0,0.0,0.0,3.1,175.4,2.0,0,567,7433,90,90,180,180,90,90,789,27,0,0
184,40,0.0,0.0,0.0,3.3,175.8,2.0,0,567,7433,90,90,180,180,90,90,790,12,0,0
185,40,0.0,0.0,0.0,3.5,175.3,2.0,0,567,6918,90,90,180,180,90,90,790,13,0,0
186,40,0.0,0.0,0.0,3.5,175.4,2.0,0,567,6918,90,90,180,180,90,90,790,14,0,0
187,40,0.0,0.0,0.0,3.3,175.3,2.0,0,567,6918,90,90,180,180,90,90,790,13,0,0
188,37,0.0,0.0,0.0,3.2,175.3,2.0,0,567,6918,90,90,180,180,90,90,790,15,0,0
189,37,0.0,0.0,0.0,3.3,175.1,2.0,0,567,6918,90,90,180,180,90,90,790,14,0,0
190,32,0.0,0.0,0.0,3.3,175.2,2.0,0,567,6918,90,90,180,180,90,90,789,15,0,0
191,32,0.0,0.0,0.0,3.2,175.2,2.0,0,567,6918,90,90,180,180,90,90,790,13,0,0
192,32,0.0,0.0,0.0,3.2,174.9,2.0,0,567,6918,90,90,180,180,90,90,790,14,0,0
193,32,0.0,0.0,0.0,3.3,174.9,2.0,0,567,6918,90,90,180,180,90,90,790,15,0,0
194,43,0.0,0.0,0.0,3.3,174.8,1.7,0,567,6984,90,90,180,180,90,90,790,14,0,0
195,43,0.0,0.0,0.0,3.2,174.7,1.7,0,567,6984,90,90,180,180,90,90,790,14,0,0
196,43,0.0,0.0,0.0,3.2,174.7,1.7,0,567,6984,90,90,180,180,90,90,789,13,0,0
197,35,0.0,0.0,0.0,3.2,174.7,1.7,0,567,6984,90,90,180,180,90,90,790,17,0,0
198,35,0.0,0.0,0.0,3.1,175.2,1.7,0,567,6984,90,90,180,180,90,90,790,14,0,0
199,35,0.0,0.0,0.0,3.1,175.5,1.7,0,567,6984,90,90,180,180,90,90,790,14,0,0
200,33,0.0,0.0,0.0,3.3,175.0,1.7,0,567,6984,90,90,180,180,90,90,790,13,0,0
201,33,0.0,0.0,0.0,3.4,174.8,0.0,0,0,0,90,90,180,180,90,90,790,13,0,0
202,33,0.0,0.0,0.0,3.4,174.6,0.0,0,0,0,90,90,180,180,90,90,790,12,0,0
203,35,0.0,0.0,0.0,3.3,174.5,1.7,0,567,7311,90,90,180,180,90,90,790,12,0,0
204,35,0.0,0.0,0.0,3.2,174.6,1.7,0,567,7311,90,90,180,180,90,90,790,13,0,0
205,35,0.0,0.0,0.0,3.2,174.6,1.7,0,567,7311,90,90,180,180,90,90,790,13,0,0
206,35,0.0,0.0,0.0,3.2,174.4,1.7,0,567,7311,90,90,180,180,90,90,790,14,0,0
207,35,0.0,0.0,0.0,3.1,174.4,1.7,0,567,7311,90,90,180,180,90,90,790,14,0,0
208,35,0.0,0.0,0.0,3.1,174.4,1.7,0,567,7311,90,90,180,180,90,90,790,14,0,0
209,39,0.0,0.0,0.0,3.1,174.5,1.7,0,567,7311,90,90,180,180,90,90,790,14,0,0
210,39,0.0,0.0,0.0,3.0,174.4,1.7,0,567,7311,90,90,180,180,90,90,790,16,0,0
211,39,0.0,0.0,0.0,2.9,174.3,1.7,0,567,7311,90,90,180,180,90,90,790,12,0,0
212,524,0.0,0.0,0.0,2.8,174.5,1.7,0,567,7472,90,90,180,180,90,90,790,14,0,0
213,524,0.0,0.0,0.0,2.8,174.3,1.7,0,567,7472,90,90,180,180,90,90,790,13,0,0
214,40,0.0,0.0,0.0,2.8,174.0,1.7,0,567,7472,90,90,180,180,90,90,790,15,0,0
215,40,0.0,0.0,0.0,2.9,174.2,1.7,0,567,7472,90,90,180,180,90,90,790,14,0,0
216,40,0.0,0.0,0.0,3.0,174.2,1.7,0,567,7472,90,90,180,180,90,90,790,13,0,0
217,34,0.0,0.0,0.0,2.9,174.1,1.7,0,567,7472,90,90,180,180,90,90,791,13,0,0
218,34,0.0,0.0,0.0,3.5,174.3,1.7,0,567,7472,90,90,180,180,90,90,790,12,0,0
219,34,0.0,0.0,0.0,3.5,174.4,1.7,0,567,7472,90,90,180,180,90,90,790,13,0,0
220,33,0.0,0.0,0.0,3.5,174.3,1.7,0,567,7472,90,90,180,180,90,90,790,13,0,0
221,33,0.0,0.0,0.0,3.5,174.2,1.7,0,567,7472,90,90,180,180,90,90,790,11,0,0
222,32,0.0,0.0,0.0,3.5,174.4,0.5,0,56,7833,90,90,180,180,90,90,790,15,0,0
223,32,0.0,0.0,0.0,3.2,173.9,0.5,0,56,7833,90,90,180,180,90,90,790,12,0,0
224,33,0.0,0.0,0.0,3.2,174.1,0.5,0,56,7833,90,90,180,180,90,90,791,5,0,0
225,33,0.0,0.0,0.0,3.3,174.2,0.5,0,56,7833,90,90,180,180,90,90,791,6,0,0
226,34,0.0,0.0,0.0,3.3,174.3,0.5,0,56,7833,90,90,180,180,90,90,790,12,0,0
227,34,0.0,0.0,0.0,3.3,174.3,0.5,0,56,7833,90,90,180,180,90,90,790,5,0,0
228,34,0.0,0.0,0.0,3.4,174.1,0.5,0,56,7833,90,90,180,180,90,90,789,16,0,0
229,33,0.0,0.0,0.0,3.6,174.1,0.5,0,56,7833,90,90,180,180,90,90,790,14,0,0
230,33,0.0,0.0,0.0,3.6,174.3,0.5,0,56,7833,90,90,180,180,90,90,790,14,0,0
231,34,0.0,0.0,0.0,3.6,174.2,0.4,0,56,7839,90,90,180,180,90,90,789,15,0,0
232,34,0.0,0.0,0.0,3.5,174.3,0.4,0,56,7839,90,90,180,180,90,90,790,13,0,0
233,39,0.0,0.0,0.0,3.5,174.4,0.4,0,56,7839,90,90,180,180,90,90,790,15,0,0
234,39,0.0,0.0,0.0,3.3,174.5,0.4,0,56,7839,90,90,180,180,90,90,790,12,0,0
235,39,0.0,0.0,0.0,3.3,174.4,0.4,0,56,7839,90,90,180,180,90,90,790,13,0,0
236,34,0.0,0.0,0.0,3.5,174.3,0.4,0,56,7839,90,90,180,180,90,90,790,13,0,0
237,34,0.0,0.0,0.0,3.4,174.2,0.4,0,56,7839,90,90,180,180,90,90,790,13,0,0
238,34,0.0,0.0,0.0,3.2,174.2,0.4,0,56,7839,90,90,180,180,90,90,789,13,0,0
239,37,0.0,0.0,0.0,3.1,174.5,0.4,0,56,7839,90,90,180,180,90,90,790,13,0,0
240,37,0.0,0.0,0.0,3.1,174.3,0.4,0,56,7667,90,90,180,180,90,90,789,14,0,0
241,37,0.0,0.0,0.0,3.3,174.2,0.4,0,56,7667,90,90,180,180,90,90,790,14,0,0
242,33,0.0,0.0,0.0,3.3,174.3,0.4,0,56,7667,90,90,180,180,90,90,790,12,0,0
243,33,0.0,0.0,0.0,3.3,174.3,0.4,0,56,7667,90,90,180,180,90,90,790,13,0,0
244,33,0.0,0.0,0.0,3.2,174.4,0.4,0,56,7667,90,90,180,180,90,90,790,15,0,0
245,34,0.0,0.0,0.0,3.2,174.5,0.4,0,56,7667,90,90,180,180,90,90,790,14,0,0
246,34,0.0,0.0,0.0,3.3,174.4,0.4,0,56,7667,90,90,180,180,90,90,790,14,0,0
247,34,0.0,0.0,0.0,3.3,174.2,0.4,0,56,7667,90,90,180,180,90,90,790,12,0,0
248,34,0.0,0.0,0.0,3.2,174.3,0.4,0,56,7667,90,90,180,180,90,90,790,15,0,0
